-296,6.29108167682745,-2.386667
-295,6.29108167682745,-1.96
-294,5.54970788569613,-1.96
-293,5.35906984133288,-1.746667
-292,6.48172051551919,-2.173333
-291,6.29108167682745,-1.96
-290,5.16843100264114,-1.746667
-289,5.35906984133288,-1.746667
-288,6.29108167682745,-2.173333
-287,6.48172051551919,-1.746667
-286,4.98838294576722,-1.533333
-285,5.16843100264114,-1.96
-284,6.48172051551919,-2.173333
-283,6.85240741108485,-1.746667
-282,4.98838294576722,-1.96
-281,5.16843100264114,-2.386667
-280,6.29108167682745,-2.386667
-279,7.0430462497766,-1.96
-278,4.98838294576722,-2.386667
-277,5.16843100264114,-2.6
-276,6.29108167682745,-2.826667
-275,7.0430462497766,-2.386667
-274,5.16843100264114,-2.826667
-273,5.35906984133288,-3.04
-272,6.11103361995353,-3.466667
-271,6.85240741108485,-2.6
-270,5.35906984133288,-3.04
-269,5.54970788569613,-3.466667
-268,5.92039478126179,-4.106666
-267,6.67235935421093,-3.04
-266,5.35906984133288,-3.466667
-265,5.54970788569613,-3.68
-264,5.92039478126179,-4.32
-263,6.48172051551919,-3.253333
-262,5.35906984133288,-3.68
-261,5.54970788569613,-3.68
-260,5.92039478126179,-4.746667
-259,6.67235935421093,-3.466667
-258,5.35906984133288,-4.106666
-257,5.54970788569613,-3.68
-256,6.11103361995353,-4.96
-255,6.48172051551919,-3.893333
-254,5.35906984133288,-4.32
-253,5.54970788569613,-3.893333
-252,6.29108167682745,-4.96
-251,6.67235935421093,-3.893333
-250,5.35906984133288,-4.533333
-249,5.35906984133288,-4.106666
-248,6.48172051551919,-4.96
-247,6.67235935421093,-3.893333
-246,5.35906984133288,-4.32
-245,5.16843100264114,-4.106666
-244,6.48172051551919,-4.533333
-243,6.67235935421093,-3.68
-242,5.54970788569613,-4.106666
-241,5.16843100264114,-4.106666
-240,6.67235935421093,-4.32
-239,6.48172051551919,-3.466667
-238,5.54970788569613,-3.893333
-237,4.98838294576722,-3.893333
-236,6.48172051551919,-4.106666
-235,6.48172051551919,-3.04
-234,5.54970788569613,-3.68
-233,4.98838294576722,-3.893333
-232,6.48172051551919,-4.106666
-231,6.29108167682745,-2.826667
-230,5.72975594257005,-3.253333
-229,4.98838294576722,-3.466667
-228,6.48172051551919,-4.106666
-227,6.29108167682745,-2.386667
-226,5.72975594257005,-2.826667
-225,4.79774410707548,-3.466667
-224,6.29108167682745,-3.68
-223,6.48172051551919,-1.96
-222,5.72975594257005,-2.6
-221,4.98838294576722,-3.253333
-220,6.11103361995353,-3.466667
-219,6.67235935421093,-1.746667
-218,5.35906984133288,-2.6
-217,4.98838294576722,-3.04
-216,6.11103361995353,-3.253333
-215,6.67235935421093,-1.746667
-214,5.35906984133288,-2.6
-213,5.16843100264114,-3.04
-212,6.11103361995353,-3.253333
-211,6.85240741108485,-2.173333
-210,5.35906984133288,-2.826667
-209,5.16843100264114,-3.04
-208,6.11103361995353,-3.466667
-207,6.85240741108485,-2.826667
-206,5.35906984133288,-3.04
-205,4.98838294576722,-3.253333
-204,6.11103361995353,-3.893333
-203,6.85240741108485,-3.04
-202,5.35906984133288,-3.253333
-201,4.79774410707548,-3.253333
-200,6.11103361995353,-3.893333
-199,6.85240741108485,-2.6
-198,5.35906984133288,-3.466667
-197,4.60710526838374,-3.466667
-196,5.92039478126179,-3.893333
-195,6.85240741108485,-2.386667
-194,5.16843100264114,-3.253333
-193,4.60710526838374,-3.466667
-192,6.11103361995353,-3.466667
-191,6.85240741108485,-1.96
-190,5.16843100264114,-2.826667
-189,4.79774410707548,-3.04
-188,6.11103361995353,-3.253333
-187,6.85240741108485,-1.533333
-186,5.16843100264114,-2.6
-185,4.79774410707548,-2.6
-184,6.11103361995353,-3.04
-183,6.67235935421093,-1.32
-182,5.16843100264114,-1.96
-181,4.98838294576722,-1.96
-180,6.29108167682745,-2.826667
-179,6.67235935421093,-1.533333
-178,4.98838294576722,-1.746667
-177,4.98838294576722,-1.746667
-176,6.29108167682745,-3.04
-175,6.48172051551919,-1.746667
-174,4.98838294576722,-1.533333
-173,5.35906984133288,-1.746667
-172,6.48172051551919,-3.04
-171,6.48172051551919,-1.96
-170,4.98838294576722,-1.533333
-169,5.54970788569613,-1.96
-168,6.48172051551919,-3.04
-167,6.48172051551919,-2.173333
-166,4.98838294576722,-1.746667
-165,5.72975594257005,-2.173333
-164,6.29108167682745,-3.04
-163,6.48172051551919,-2.173333
-162,5.16843100264114,-1.96
-161,5.72975594257005,-2.386667
-160,6.11103361995353,-3.253333
-159,6.48172051551919,-2.173333
-158,5.16843100264114,-1.96
-157,5.54970788569613,-2.6
-156,6.29108167682745,-3.253333
-155,6.48172051551919,-1.96
-154,5.16843100264114,-1.96
