evaluation,stage,C_pF,C_th_pJ_per_K,S_e_mW_per_K,T0_K,Tc_K,w_K,beta_per_K,gamma,objective_total,objective_waveform,objective_mean_voltage,objective_amplitude,objective_spectrum,objective_frequency,objective_classification,objective_edge,objective_prior,best_total_so_far,global_evaluations,fit_mode
124,global,0.06733292044810157,0.05961514350057755,0.0034602919360377533,314.34754825823796,333.7676824012261,6.889779096905961,0.30046581533014727,1.3120548316737108,0.8791037666957578,0.49061628320663253,0.7298326780341798,0.8148611049491441,0.6737899933383007,1.8823529411764706,0.47058823529411764,0.926952120226195,0.7191387797457316,0.8709258627431572,192,constrained
125,global,0.15330446996697417,0.06444806875630589,0.003436736607280521,314.3539779455451,333.75474811567705,6.767086459739345,0.3096492020807373,1.5112824849324915,1.3233089398184172,0.5817300190444645,0.7638773304532946,3.2069661950785338,0.6418883880320265,2.1176470588235294,0.5294117647058824,0.9914212482064422,1.1339996949568334,0.8709258627431572,192,constrained
126,global,0.13382938522900878,0.090857172546637,0.003574807557080177,314.4099123773951,333.50133409876327,6.929145146342577,0.29032378720013735,0.9955242370405405,0.8759840933138814,0.4951498122214134,0.7874220809184018,0.6257339764229328,0.5968365293988994,1.8823529411764706,0.47058823529411764,1.2524961236940488,0.8809513584411741,0.8709258627431572,192,constrained
127,global,0.12969407432939106,0.027529354491196954,0.0035886148899165527,314.5132947970243,333.496713103465,6.763806414867403,0.29910971795099983,0.9392270679585656,0.8876894791096674,0.49406902310168355,0.7971976864959446,0.8632044022492183,0.7775306559539239,1.8823529411764706,0.47058823529411764,0.5313310721885505,0.5469512028872124,0.8709258627431572,192,constrained
128,global,0.39,0.03547729513122866,0.0036751265,314.48505946493276,333.71679102067026,6.803787809286256,0.3030518944584271,0.8567354695444555,0.8933142381716102,0.4706543152820308,0.8422301073404828,0.8633122763683561,0.7231759596530593,1.8823529411764706,0.47058823529411764,0.6784551686033429,0.5885919021569139,0.8709258627431572,192,constrained
129,global,0.1734284360427208,0.040750003719941405,0.003494970153230142,314.3493868265696,333.36885403227456,7.074295591602339,0.3041013831299545,1.4021135869555856,1.4851319038827095,0.551041967558162,0.7165694444709688,4.613859687412948,0.6685273712784817,2.1176470588235294,0.5294117647058824,0.7075158674781301,0.6657506801028978,0.8709258627431572,192,constrained
130,global,0.3076858980076477,0.04339938917839379,0.003590847719760556,314.29720674039237,333.67570278714516,6.66814909171365,0.29270164660017733,1.0457674145521234,0.8957660078944152,0.4803437674602325,0.7986990609516504,0.8492767701200116,0.7180294109210585,1.8823529411764706,0.47058823529411764,0.7624895405927516,0.7465054664071633,0.8709258627431572,192,constrained
131,global,0.17342122052531564,0.033662684839313235,0.003712019862900736,314.43950523415947,333.61075541452925,6.6929258044870075,0.3146621908598827,1.5913976363328828,1.4916611330597764,0.7391249049440967,1.7408743719011635,3.3132771164975967,0.5887415303643247,1.8823529411764706,0.47058823529411764,0.6403983876703343,0.9785359314407436,0.8709258627431572,192,constrained
132,global,0.25937827728320095,0.041299821984436214,0.003551502701895764,314.4486970556408,333.46378094507827,6.892809605885272,0.3004270652077586,0.23967209747541873,0.8817510963341695,0.5019403902533476,0.7820391935789202,0.8351689768860792,0.694636190372669,1.8823529411764706,0.47058823529411764,0.7225357423292005,0.5989170531312266,0.8709258627431572,192,constrained
133,global,0.14997923245447997,0.0553761671541538,0.0035352074829472615,314.4168458769681,333.44857723147743,6.724365830089253,0.30447854476440506,1.2779424597409388,0.8691761320538507,0.4973950689296486,0.7559919376554693,0.8325297220688472,0.6766438585315925,1.8823529411764706,0.47058823529411764,0.8780308672930534,0.3761877115245217,0.8691761320538507,192,constrained
134,global,0.20803430175295662,0.05680506033581614,0.0036081701198466955,314.3880248426787,333.47378099449634,7.00361053753507,0.30500961715860364,1.830177580653311,1.436839437752303,0.5789611340702671,1.081894688017127,3.9787031168594655,0.6189609626073933,1.8823529411764706,0.47058823529411764,0.912508538735376,0.7996293954428828,0.8691761320538507,192,constrained
135,global,0.15986371665563864,0.09062021444069568,0.0038485625416893984,314.37135022108635,333.52848006343237,6.646255612888853,0.31936675220565236,1.101191129291364,0.9407213854495178,0.4618915854432149,0.9355135151414478,0.6283732846251726,0.6023767164979297,1.8823529411764706,0.47058823529411764,1.2758927402089288,1.6684292689558213,0.8691761320538507,192,constrained
136,global,0.3188769758760691,0.04074591961475421,0.003555752912962308,314.4357694027187,333.2076564066683,6.865697513917776,0.29934854726133364,0.461792771502485,0.8877499063142333,0.5077435556591046,0.7730107291380905,0.843279024128602,0.6962525353748736,1.8823529411764706,0.47058823529411764,0.7187202016532825,0.706430812814529,0.8691761320538507,192,constrained
137,global,0.02544354936120749,0.052726781695701413,0.003513853802403598,314.40893247982905,333.48561989791096,6.687257287167097,0.31549226293342986,1.4357024134365735,1.3250260478189186,0.5690344884258817,0.6821830500499224,3.7492641760295724,0.6673781031692964,1.8823529411764706,0.47058823529411764,0.8373677998717326,0.8201208708891734,0.8691761320538507,192,constrained
138,global,0.3007687175026047,0.028830440501067353,0.0035235262039418225,314.38871980303776,333.3272140103064,7.1444991623587555,0.29420441909521833,0.4232348435467652,0.8973071770839239,0.504524722780485,0.7727302099065874,0.843800585712347,0.7153237974381979,1.8823529411764706,0.47058823529411764,0.5671964948533907,1.0043188725075165,0.8691761320538507,192,constrained
139,global,0.2174118005053653,0.08058092998420063,0.003983630639137601,314.3408587413488,333.52580669916455,6.797047748134518,0.3034601445271016,0.8156449722384032,0.929699984844431,0.4345737742380361,1.0196390434640643,0.7055975332570043,0.6153051972199226,1.8823529411764706,0.47058823529411764,1.1938389932731783,1.0323659472586109,0.8691761320538507,192,constrained
140,global,0.0746048046540326,0.05592518298661162,0.0035916575252082934,314.4611884196112,333.7885632640358,6.985752848441748,0.301195044310386,1.005938371532875,0.8860427402763928,0.4811379627530673,0.8114435416608795,0.8254713732987219,0.6865192782150339,1.8823529411764706,0.47058823529411764,0.8882095168824652,0.5381120223306902,0.8691761320538507,192,constrained
141,global,0.31863047813482026,0.04076727172342846,0.0035557229279430344,314.4357417847869,333.2080080184657,6.9943715628972285,0.29126899369569353,0.6999369141860707,0.8887013548644407,0.5034216665779002,0.7676295270720047,0.8526367941079975,0.70850742531025,1.8823529411764706,0.47058823529411764,0.7172822124412247,0.7008721578755803,0.8691761320538507,192,constrained
142,global,0.3256650830189508,0.035454580549072426,0.0034866319017306776,314.4855026877997,333.65170415398103,6.747578494458915,0.29435848672676634,0.546884028916259,0.8906328010500177,0.5113691673471599,0.767108769779202,0.849295885029424,0.7005938779986876,1.8823529411764706,0.47058823529411764,0.6548545378326571,0.8059851514602687,0.8691761320538507,192,constrained
143,global,0.18481545590805534,0.058744571478919136,0.0035085514355200826,314.4651570494046,333.6217460017321,7.002077499245199,0.30368827142507443,0.8465702671769244,0.8795719358127932,0.5056296478100252,0.7858069893098625,0.8223286143329752,0.6625312260394587,1.8823529411764706,0.47058823529411764,0.9265013442690848,0.4563760082722801,0.8691761320538507,192,constrained
144,global,0.009111682937102239,0.05526174461294599,0.0035220347525452573,314.3224550380094,333.3440318476238,6.86885137582792,0.30135360282898505,1.2235366434816584,0.8705276916838804,0.50067861572971,0.7620092893003774,0.819488157812403,0.6808178348481131,1.8823529411764706,0.47058823529411764,0.8651258822903789,0.4055230591676858,0.8691761320538507,192,constrained
145,global,0.04257233796862353,0.07209376499757889,0.003590735042631275,314.4351401936619,333.42624698808413,6.984863182168021,0.30948204275134045,1.5488499655500658,1.3333081210301008,0.4875602470023555,0.7037125948857634,3.598307335685305,0.6255050340927535,2.1176470588235294,0.5294117647058824,1.058185446622598,0.7596837912104125,0.8691761320538507,192,constrained
146,global,0.2703856399259038,0.027684251057610527,0.0035155456120900463,314.4183602521244,333.60103565672347,6.759853499399667,0.29857786935058306,0.3861848097529348,0.8832693220123993,0.5059653210745273,0.7774070765323945,0.8412086267440655,0.720009453157378,1.8823529411764706,0.47058823529411764,0.5508701448572314,0.709137171141089,0.8691761320538507,192,constrained
147,global,0.12903056505909588,0.0802333509401339,0.003563552870949947,314.3288398509836,333.25559883326486,6.707197985864131,0.30484700590862274,1.6422070384453948,1.1617923351382784,0.5219688219412527,0.7982805631921602,2.329895468138982,0.6260013190402276,1.8823529411764706,0.47058823529411764,1.1453708194105385,1.3535526871661012,0.8691761320538507,192,constrained
148,global,0.17128001931603906,0.029840097090990614,0.0034506429620104304,314.4445376385865,333.19552893830763,7.206272582552138,0.30391810265465474,1.811817965230754,2.227591641597643,0.923226013458741,1.4150304938550735,7.050012000725707,0.5481984873953529,2.8404111644657863,0.7058823529411765,0.6110551490212096,1.860121990033498,0.8691761320538507,192,constrained
149,global,0.27914590387613947,0.06632339686106674,0.003475587458925164,314.3911622888508,333.28246765867306,6.794623208988965,0.3042766260114385,0.6688715595607715,0.890596582672266,0.5245709159532679,0.7700945265459453,0.7986196055865878,0.6498240366153826,1.8823529411764706,0.47058823529411764,1.0155568650894118,0.6841467976354971,0.8691761320538507,192,constrained
150,global,0.158099801482664,0.07136370149735924,0.0035567380433404053,314.3819061274942,333.5917252540423,6.9535618849294245,0.30441295733546875,0.4136810483814227,0.8821007537851167,0.49746152512349573,0.800722394617028,0.7561032677306531,0.6319241161363658,1.8823529411764706,0.47058823529411764,1.0680821358301475,0.6288798151913866,0.8691761320538507,192,constrained
151,global,0.17395785623002152,0.08120428784324386,0.003587659929340771,314.3715054791394,333.367975159684,6.774905808055441,0.28317404627310594,0.938051792631484,0.8847467251591513,0.49424817594753423,0.7708426480702592,0.7069687447877423,0.6102280579323187,1.8823529411764706,0.47058823529411764,1.1570871914234448,0.9376583134105768,0.8691761320538507,192,constrained
152,global,0.24213555607901024,0.06699080063867448,0.003503504788024003,314.5203734600824,333.32318607751654,6.636745004910606,0.30645664442354337,0.24411755174183314,0.92824277319412,0.5236804496813401,0.7698207169900381,0.7905214034373387,0.6429664025669778,1.8823529411764706,0.47058823529411764,1.0114021324544502,1.4907499526118393,0.8691761320538507,192,constrained
153,global,0.278296291333214,0.028661843010659528,0.0034457162119899227,314.4246345542456,333.23990003810394,6.75169685344654,0.3010673041706701,0.6281681020999361,0.8946944817638403,0.5315362271793171,0.763221632405219,0.8524047847584416,0.7111253797349578,1.8823529411764706,0.47058823529411764,0.5591470413138202,0.8768853680269952,0.8691761320538507,192,constrained
154,global,0.341744308773581,0.03708757592636633,0.003626285131291053,314.51784705280073,333.14511930418314,6.796317412992566,0.30443985119586636,0.20712481407715888,0.9212494425426566,0.4992521772013737,0.7840574474878224,0.8337856659764545,0.6991491869498627,1.8823529411764706,0.47058823529411764,0.6748642190458031,1.4298462801539447,0.8691761320538507,192,constrained
155,global,0.08545859180305924,0.07894998188133953,0.0036318626893845464,314.3409696407423,333.55379466729715,7.040623522222413,0.30725951186155565,0.5157373139152441,0.8901596230816141,0.4851554441036356,0.8342643378006587,0.7057644434964482,0.6164231716025305,1.8823529411764706,0.47058823529411764,1.1455026241516155,0.8252125704489067,0.8691761320538507,192,constrained
156,global,0.06733292044810157,0.08208241713698049,0.003617774890622148,314.4732761952995,333.39085191492995,6.674165533169855,0.3199148075033724,0.2376497294654164,0.935247605829311,0.502285848482537,0.8146063508637914,0.6936178291934355,0.6138982756495293,1.8823529411764706,0.47058823529411764,1.1589946960316373,1.767605014522728,0.8691761320538507,192,constrained
157,global,0.22904717915128447,0.05114337737999225,0.003699289056326739,314.48604235931754,333.82819935759613,7.030090078476069,0.3084854178223623,1.243879873095168,0.9163387029673882,0.45790771449938666,0.8657384267252856,0.8693942641136401,0.6853748754091044,1.8823529411764706,0.47058823529411764,0.8589141187254111,0.920732663037783,0.8691761320538507,192,constrained
158,global,0.02269666162247133,0.090857172546637,0.003574807557080177,314.41200709075116,333.50133409876327,6.712500985113432,0.2974072017452961,1.2913241453437634,0.8803286581526686,0.4990586458480467,0.7870667063834529,0.622931210348072,0.5931519792732852,1.8823529411764706,0.47058823529411764,1.2394835645207647,0.986103326624889,0.8691761320538507,192,constrained
159,global,0.03744426001128345,0.027529354491196954,0.003499856300808549,314.5132947970243,333.75580050561535,7.115357400592076,0.2974936376814665,0.6022773855518733,0.907892200044029,0.5018172533433923,0.7828492425218786,0.8481040222774938,0.719470678766562,1.8823529411764706,0.47058823529411764,0.5297330047309973,1.1984856154386845,0.8691761320538507,192,constrained
160,global,0.2843216156821221,0.047873236,0.0035379576178620207,314.4520105250018,333.4338874901615,6.794544197735835,0.3199382754468071,1.3461095358453279,1.1250697511525811,0.5112210867925644,0.717347617440448,2.154272385259502,0.6617768265357302,2.1176470588235294,0.5294117647058824,0.8112106928820336,0.9159971719694916,0.8691761320538507,192,constrained
161,global,0.15980921839500825,0.06748579769996847,0.0036798790017157092,314.4168458769681,333.44857723147743,6.774918597059434,0.31002282373548534,0.8290714953016424,0.8761403626048161,0.4821872343507399,0.8291882924942535,0.7773892716235784,0.6448840428808228,1.8823529411764706,0.47058823529411764,1.0255647485938308,0.3966851584916661,0.8691761320538507,192,constrained
162,global,0.3076858980076477,0.08476907246637466,0.0034535870710069596,314.3949582915607,333.5288511344249,6.828231058919631,0.2993692977397464,0.818187488446332,0.8849894293420293,0.5220475529155584,0.7712997536269534,0.6846808877443786,0.60377542155488,1.8823529411764706,0.47058823529411764,1.2156503570678565,0.8571447815872589,0.8691761320538507,192,constrained
163,global,0.010894126275063476,0.027557508139810054,0.0035428254029303175,314.34264878395936,333.5043452466334,7.13709752649237,0.31302709336875806,1.877859170906997,3.6154966459789066,1.2697847100583097,1.0972239627852434,17.347067134388293,0.6161563455888968,2.039896180677788,0.35294117647058826,0.609669488899152,1.5169874043986615,0.8691761320538507,192,constrained
164,global,0.23785890783905056,0.0375455439994675,0.003478775646558971,314.4750494396417,333.63131330561544,7.251842679057006,0.3038412163807583,1.471460525851874,2.0044508634204545,0.7276336893605072,1.1293949409444985,7.371478882873913,0.6490679259743581,1.8823529411764706,0.47058823529411764,0.6776723173851035,1.3333547091415088,0.8691761320538507,192,constrained
165,global,0.1734284360427208,0.040750003719941405,0.0036698955191740443,314.53018203654256,333.35809959351667,6.6949474059526075,0.29910228161204155,1.2035273682477579,0.8763995066900626,0.46535651386189786,0.7824339768487384,0.8518552999212841,0.6675435254069805,1.8823529411764706,0.47058823529411764,0.699872756836651,0.690523644019615,0.8691761320538507,192,constrained
166,global,0.3279834005965526,0.08312060127727615,0.003635571704214827,314.42274604999824,333.48618371464994,6.924959808101307,0.3124055022878055,0.31791810183011804,0.9058285142869701,0.4907502773668771,0.8278477179972619,0.6936978242289396,0.6100601954389394,1.8823529411764706,0.47058823529411764,1.2132566575009331,1.1294122936606295,0.8691761320538507,192,constrained
167,global,0.38831291618247143,0.09062021444069568,0.0035343074567974497,314.50380964624014,333.16985829386294,6.830452997007846,0.2998516429842629,0.7938034886381544,0.9184119247226241,0.5182103021524369,0.7692620069362804,0.6612353723773621,0.596026547982265,1.8823529411764706,0.47058823529411764,1.2697689560097285,1.5885592468913567,0.8691761320538507,192,constrained
168,global,0.08909807807359256,0.06691195668387377,0.0035829020233250357,314.407553920545,333.753090294751,6.865697513917776,0.30720374269423983,1.1380372973614854,0.8766275900659023,0.4851460299518771,0.8036255546988638,0.7698575644059473,0.6359435567182208,1.8823529411764706,0.47058823529411764,1.0156454070462178,0.556181398178714,0.8691761320538507,192,constrained
169,global,0.16726294202843422,0.04382996798086659,0.003438559760646868,314.39486210612205,333.2440371267356,6.760940868841117,0.30506347425349617,1.6328767618733084,1.990603401158576,0.7586136594622547,1.2419472002092917,7.184985535849762,0.6427582016686011,1.8823529411764706,0.47058823529411764,0.7415199256359455,0.9968381521766502,0.8691761320538507,192,constrained
170,global,0.3055491300956076,0.03069383181883786,0.0035065207111239583,314.45443470611684,333.1842609684937,6.952663025207215,0.29828729629387035,0.4232348435467652,0.8982550491523653,0.5178544634578452,0.7643101859615153,0.8440539141025973,0.7089078661268229,1.8823529411764706,0.47058823529411764,0.5875193053977742,1.001802445166183,0.8691761320538507,192,constrained
171,global,0.14757253108459328,0.051409757784510075,0.0035671103127835214,314.52703274484156,333.7005813066334,7.041085758990656,0.30726357647492486,1.290941004870406,0.9012542502322572,0.4506567104173666,0.6985901010112036,1.0168502265936592,0.6916955956713702,1.8823529411764706,0.47058823529411764,0.8390339114455172,0.8751910865726116,0.8691761320538507,192,constrained
172,global,0.011076303038376062,0.05592518298661162,0.003661499695762386,314.49496504059834,333.6223298316674,6.985752848441748,0.301195044310386,0.8769270247149897,0.8780292990959718,0.4749674980040356,0.8274726572352195,0.8274348564108394,0.6851467155190034,1.8823529411764706,0.47058823529411764,0.881373922818112,0.3434714282371281,0.8691761320538507,192,constrained
173,global,0.3296925512959174,0.04608354811701157,0.003628746024620423,314.35903172165314,333.5487322710144,7.088728800472718,0.30914462566345846,0.6483935118139974,0.8906371568789039,0.4809784898619636,0.8329616186349474,0.8444151787886831,0.6940405573409503,1.8823529411764706,0.47058823529411764,0.806697302090763,0.5466828989931231,0.8691761320538507,192,constrained
174,global,0.26267168330784196,0.035454580549072426,0.0035825663358378286,314.4003441574991,333.65170415398103,6.766622138287855,0.319087661301963,1.10965564135171,0.8964042466189316,0.484738150393516,0.817160012435174,0.8331462665390328,0.7149659138494723,1.8823529411764706,0.47058823529411764,0.6596103830583809,0.8283100627223288,0.8691761320538507,192,constrained
175,global,0.18481545590805534,0.06508691100018198,0.0036205331046728004,314.30130058544677,333.44237341278813,6.949838742228773,0.3016559493197325,1.4177732903696612,1.110218621677475,0.496372359703251,0.8149440383669477,2.0116073667158085,0.646028402628883,2.1176470588235294,0.5294117647058824,1.00528175059792,0.5691530767543578,0.8691761320538507,192,constrained
176,global,0.14012778519493957,0.06773878429057847,0.0034648942644583346,314.4063544561432,333.3713771354682,6.977454079803544,0.30135360282898505,1.8371802466936744,1.0219412125919143,0.5583602024747802,0.8736778216590948,1.408649068889612,0.6001692152451948,1.8823529411764706,0.47058823529411764,1.0140258914165914,1.0819561173641272,0.8691761320538507,192,constrained
177,global,0.2104262846080544,0.05934257652379752,0.003467995535328775,314.2758003097626,333.34844588244067,6.936848940460283,0.3074184661542898,1.3828101263739836,0.9889653799665343,0.4945819490935278,0.6693540167209315,1.5623486104982416,0.6591828916650361,1.8823529411764706,0.47058823529411764,0.9368724706902157,0.9338614647751547,0.8691761320538507,192,constrained
178,global,0.15272015796692123,0.04792888131131381,0.0035155456120900463,314.3536858955769,333.3020403262573,6.772578800562578,0.29857786935058306,1.1925257306580193,0.8755208593493344,0.5087084275898391,0.772226591512916,0.8299031638726304,0.6994600456050394,1.8823529411764706,0.47058823529411764,0.7861766063809452,0.42417558164406577,0.8691761320538507,192,constrained
179,global,0.19248566984064977,0.07004260205073258,0.003640187337674088,314.4785492850725,333.74718493806273,6.64180729798972,0.3109786092830839,1.2473360278126302,0.9029063177993152,0.475212535079426,0.8032380325850402,0.7567537901653505,0.6355395376680801,1.8823529411764706,0.47058823529411764,1.0594429393517673,1.1197658683587328,0.8691761320538507,192,constrained
180,global,0.18014232850618672,0.0808114792302114,0.0034981041064039743,314.4494010456064,333.607655294953,6.702879632488529,0.3092445672902831,1.8007924609752917,1.6618933162718534,0.5362134883228763,0.7798944527513314,5.639940062892146,0.593841978944008,1.8823529411764706,0.47058823529411764,1.1602693484965727,1.5235837930175582,0.8691761320538507,192,constrained
181,global,0.15209651631981216,0.046414796778931344,0.0036420061267488967,314.4837107215124,333.36944736836983,7.015580363569837,0.31362344628725763,0.6688715595607715,0.8930746349258822,0.4874314085924614,0.8192981620281989,0.8424970201325374,0.6993990443724767,1.8823529411764706,0.47058823529411764,0.7774951452727156,0.6431557831295992,0.8691761320538507,192,constrained
182,global,0.07723907770374376,0.06026664613501468,0.0036857996948638735,314.30873231985686,333.51273031196826,6.783224906642444,0.3047156997674674,1.167359343896306,0.8748118515293245,0.47031690325917835,0.8273155522438932,0.8022182217741053,0.6687172666084701,1.8823529411764706,0.47058823529411764,0.9415760180472903,0.3630894312615393,0.8691761320538507,192,constrained
183,global,0.17395785623002152,0.027442918360596726,0.003587659929340771,314.49724916823607,333.3119920651905,6.799792229915789,0.3066039029684227,1.344752671998449,1.1342335073697192,0.6922154083959009,1.2400843417128262,1.6736316013555281,0.6544512229606739,1.9437922327843316,0.4117647058823529,0.5469268712505454,0.7693896926426218,0.8691761320538507,192,constrained
184,global,0.24555523946778934,0.08311304963209108,0.003522365030586858,314.41417022759225,333.62012801984025,6.8234166090310975,0.30907449112682783,1.8973309175182127,1.6901909053365405,0.5226926643596458,0.764778429646847,5.585877625268309,0.585665451884444,2.1176470588235294,0.5294117647058824,1.1977939585497046,1.5297458348145223,0.8691761320538507,192,constrained
185,global,0.25179722126035375,0.07422011392254095,0.0035367531392300868,314.35957656024567,333.27565734641735,6.734998374889329,0.3040926091638509,1.9532246806369629,0.993833838260006,0.5749639835729345,0.9689148096008803,0.866323004760065,0.6269332968879189,1.8823529411764706,0.47058823529411764,1.0985434544754793,1.5346139389677844,0.8691761320538507,192,constrained
186,global,0.031181828022321,0.051760465636813795,0.0037770154450372183,314.4621421238466,333.5803485633783,6.796317412992566,0.3135007016580813,1.0428645317827576,0.8960961723877169,0.46175315333053263,0.885123266286106,0.8368621170065168,0.7107637907225647,1.8823529411764706,0.47058823529411764,0.8410308485939183,0.46227390338897245,0.8691761320538507,192,constrained
187,global,0.19947360680068635,0.07894998188133953,0.0036318626893845464,314.477252425002,333.5259435799407,6.894684666573817,0.3019360376479755,0.5157373139152441,0.8819207754308762,0.48768084513936794,0.8113610683065943,0.7162987661961043,0.6174891693486313,1.8823529411764706,0.47058823529411764,1.147101055791985,0.7055476982898365,0.8691761320538507,192,constrained
188,global,0.0016525049163349792,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.864950855530384,0.4763849890206275,0.8242668544128975,0.8069615184314942,0.6617080767284368,1.8823529411764706,0.47058823529411764,0.9234352981843693,0.17873035909177087,0.864950855530384,192,constrained
189,global,0.22904717915128447,0.06800044664228366,0.003634369558025055,314.31413139029377,333.4626691458938,6.775102447801093,0.3096792272118525,1.243879873095168,0.8823233125658941,0.48099460180070336,0.8063479483864872,0.7681039795002844,0.6455075426830353,1.8823529411764706,0.47058823529411764,1.044150317226193,0.6238758726753209,0.864950855530384,192,constrained
190,global,0.13228505054896125,0.06972119291777126,0.0037399962317466798,314.37375536313635,333.2531011051219,6.828669461654527,0.29032378720013735,0.47280849243293244,0.8894524030070795,0.471140792228604,0.8257263349881968,0.7704486722667722,0.6370544621898937,1.8823529411764706,0.47058823529411764,1.0403568438795785,0.7504780099071627,0.864950855530384,192,constrained
191,global,0.14715946651661488,0.027529354491196954,0.0036571951514780612,314.3998240230707,333.4137699653672,6.761401527140758,0.29910971795099983,0.8491946921207028,0.8712977761062258,0.4802061551129218,0.8182685641309865,0.8619250412359071,0.7472807973438389,1.8823529411764706,0.47058823529411764,0.5354209959465881,0.28078283934540965,0.864950855530384,192,constrained
192,global,0.017652221177270166,0.047873236,0.0036751265,314.4,333.5431727016889,6.919394699125094,0.29311168095718354,1.5823746834023986,2.301792510741,0.7318308894404952,1.070393786690902,9.165343202703763,0.6477304026337949,2.3529411764705883,0.5882352941176471,0.784362753485966,0.3680738231487153,0.864950855530384,192,constrained
193,local,0.0016525049163349792,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.864950855530384,0.4763849890206275,0.8242668544128975,0.8069615184314942,0.6617080767284368,1.8823529411764706,0.47058823529411764,0.9234352981843693,0.17873035909177087,0.864950855530384,192,constrained
194,local,0.14896674438754098,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8713844684294062,0.47605935742865385,0.8279879341075905,0.8197211121273752,0.6768901498072537,1.8823529411764706,0.47058823529411764,0.9364657534356559,0.19696536908595597,0.864950855530384,192,constrained
195,local,0.24103325561245897,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8682368311451527,0.4757276552943783,0.8217092122419267,0.8124409255233443,0.6580997529543983,1.8823529411764706,0.47058823529411764,0.94865795693353,0.2264738662734297,0.864950855530384,192,constrained
196,local,0.29793348877508197,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8740842511089079,0.47581860649311036,0.8251464621452078,0.821548661028307,0.6721284663898243,1.8823529411764706,0.47058823529411764,0.95688093951052,0.25167713174232426,0.864950855530384,192,constrained
197,local,0.21359365172755193,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8734621361803401,0.4758647075012599,0.8290852211567068,0.8234152505555198,0.6766255236984499,1.8823529411764706,0.47058823529411764,0.9448636479889695,0.21622174410640943,0.864950855530384,192,constrained
198,local,0.2627672107127871,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8723510018602356,0.47583441168197055,0.8273033606588636,0.8231612987917339,0.6631854690069449,1.8823529411764706,0.47058823529411764,0.9517208181152114,0.2354725322124807,0.864950855530384,192,constrained
199,local,0.23055225956625813,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8707639560228448,0.4758370398216993,0.8257922983396012,0.8202031190165523,0.6634350201175968,1.8823529411764706,0.47058823529411764,0.9472002264416051,0.22241182984999636,0.864950855530384,192,constrained
200,local,0.24933488775082016,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8699666041586406,0.4757745204992014,0.8238432354136147,0.8157284202710889,0.6619323003653981,1.8823529411764706,0.47058823529411764,0.9498241948651802,0.22981940862925898,0.864950855530384,192,constrained
201,local,0.24083054439421342,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8681741558516097,0.47571730208485025,0.8217997581604797,0.8122435965816083,0.6578092078465886,1.8823529411764706,0.47058823529411764,0.948627577850164,0.2263935907984726,0.864950855530384,192,constrained
202,local,0.23690458893598687,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8705498549849322,0.4758166864936791,0.8256461181822887,0.8206123510842167,0.6607137664439703,1.8823529411764706,0.47058823529411764,0.9480800363723653,0.22485219792019823,0.864950855530384,192,constrained
203,local,0.23933096284748906,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8706450071005061,0.47581740071331413,0.8257247839763568,0.8204595695788267,0.6609653493402043,1.8823529411764706,0.47058823529411764,0.9484195115253868,0.22580184085131033,0.864950855530384,192,constrained
204,local,0.24025775521226686,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8683747609335575,0.47574160144456856,0.8219682689563826,0.8125127793259287,0.658722013013181,1.8823529411764706,0.47058823529411764,0.9485489397735863,0.22616712615878187,0.864950855530384,192,constrained
205,local,0.24075009115223447,0.05961514350057755,0.003687350738629471,314.34754825823796,333.3659725063763,6.889779096905961,0.30046581533014727,0.9795567269969591,0.8681740843476332,0.47571739774407135,0.8217997417355575,0.8122401264637187,0.6578261667503812,1.8823529411764706,0.47058823529411764,0.9486172059643908,0.22636174930981057,0.864950855530384,192,constrained
