I_uA,C_pF,C_th_pJ_per_K,tau_el_metal_ns,tau_th_ns,tau_el_over_tau_th,T_min_K,T_max_K,outside_resistance_temperature_range,max_temperature_step_K,frequency_MHz,raw_frequency_MHz,oscillatory,cycles,period_cv,persistence_ratio,V_pp_V,V_min_V,V_max_V
500.0,36.3365478515625,24.81388282775879,46.74030185919794,120.69757369794733,0.3872513790224835,327.2039794921875,365.87841796875,0.0,0.8812255859375,0.9132420349606687,0.9132420349606687,1.0,20.0,0.0,1.0,6.97836035490036,0.7308691740036011,7.725472927093506
500.0,72.673095703125,24.81388282775879,93.48060371839588,120.69757369794733,0.774502758044967,326.2075500488281,382.17742919921875,1.0,0.82696533203125,0.5480953840953314,0.5480953840953314,1.0,12.0,0.0,0.9999992405657961,6.720557987689972,0.8570127487182617,7.606773853302002
500.0,145.34619140625,24.81388282775879,186.96120743679177,120.69757369794733,1.549005516089934,325.7535705566406,400.50933837890625,1.0,0.784820556640625,0.3201366006665027,0.3201366006665027,1.0,6.0,7.545691827836385e-05,1.0000019047672017,6.210431337356567,1.1110332012176514,7.369522571563721
500.0,290.6923828125,24.81388282775879,373.92241487358353,120.69757369794733,3.098011032179868,325.58465576171875,420.3984680175781,1.0,0.75262451171875,0.18207198427176044,0.18207198427176044,1.0,3.0,4.291477703383793e-05,0.9999604374485461,5.678455710411072,1.424521803855896,7.170665740966797
500.0,581.384765625,24.81388282775879,747.8448297471671,120.69757369794733,6.196022064359736,325.5173034667969,452.48980712890625,1.0,0.728851318359375,0.0,0.09996001882066495,0.0,1.0,0.0,0.9329870390116507,5.544593572616577,1.6648310422897339,7.413821697235107
500.0,0.0,35.09212875366211,0.0,170.69214511813425,0.0,337.7705078125,337.7705078125,0.0,0.18438720703125,0.0,0.0,0.0,0.0,inf,0.0,0.0,5.253001689910889,5.253001689910889
500.0,18.16827392578125,35.09212875366211,23.37015092959897,170.69214511813425,0.13691403850730643,335.0777282714844,335.0777282714844,0.0,0.678009033203125,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.144240856170654,4.144240856170654
500.0,36.3365478515625,35.09212875366211,46.74030185919794,170.69214511813425,0.27382807701461287,327.9836120605469,357.94598388671875,0.0,0.643463134765625,0.8274922352410848,0.8274922352410848,1.0,17.0,0.00041302966190803016,1.0,6.831980764865875,0.7092924118041992,7.553013324737549
500.0,72.673095703125,35.09212875366211,93.48060371839588,170.69214511813425,0.5476561540292257,326.6221923828125,373.75048828125,1.0,0.6029052734375,0.5023611113643787,0.5023611113643787,1.0,10.0,0.00010047221943132723,1.0,6.902561187744141,0.7790763974189758,7.704239845275879
500.0,145.34619140625,35.09212875366211,186.96120743679177,170.69214511813425,1.0953123080584515,325.9302673339844,391.020751953125,1.0,0.5689697265625,0.2971989087694278,0.2971989087694278,1.0,6.0,7.429972509101716e-05,1.0000040693133736,6.478901565074921,0.9696420431137085,7.487739562988281
500.0,290.6923828125,35.09212875366211,373.92241487358353,170.69214511813425,2.190624616116903,325.6477355957031,410.28924560546875,1.0,0.542999267578125,0.17141878091799306,0.17141878091799306,1.0,3.0,4.040379299391735e-05,0.9999058794263527,5.927333474159241,1.269636631011963,7.261728763580322
500.0,581.384765625,35.09212875366211,747.8448297471671,170.69214511813425,4.381249232233806,325.5453796386719,441.91461181640625,1.0,0.5234375,0.0,0.09586808822566698,0.0,1.0,0.0,0.9326234872754621,5.751589894294739,1.5587855577468872,7.490616321563721
500.0,0.0,49.62776565551758,0.0,241.39514739589467,0.0,337.77008056640625,337.77008056640625,0.0,0.13043212890625,0.0,0.0,0.0,0.0,inf,0.0,0.0,5.253752708435059,5.253752708435059
500.0,18.16827392578125,49.62776565551758,23.37015092959897,241.39514739589467,0.09681284475562088,335.19775390625,335.19775390625,0.0,0.480682373046875,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.189959526062012,4.189959526062012
500.0,36.3365478515625,49.62776565551758,46.74030185919794,241.39514739589467,0.19362568951124176,328.9510498046875,350.1856689453125,0.0,0.46826171875,0.7448789782360762,0.7448789782360762,1.0,15.0,0.0,1.0000000659314736,6.3169220089912415,0.7224330902099609,7.050708770751953
500.0,72.673095703125,49.62776565551758,93.48060371839588,241.39514739589467,0.3872513790224835,327.20672607421875,365.7137756347656,0.0,0.44024658203125,0.45717770265860963,0.45717770265860963,1.0,9.0,0.0001077578148714641,0.9999978428998452,6.974371910095215,0.7317826151847839,7.722638130187988
500.0,145.34619140625,49.62776565551758,186.96120743679177,241.39514739589467,0.774502758044967,326.20880126953125,382.02825927734375,1.0,0.41357421875,0.27426566146894826,0.27426566146894826,1.0,5.0,5.485313074243712e-05,0.9999953527878533,6.717201411724091,0.8578779101371765,7.6042985916137695
500.0,290.6923828125,49.62776565551758,373.92241487358353,241.39514739589467,1.549005516089934,325.7494201660156,400.44769287109375,1.0,0.392669677734375,0.16011528753213228,0.16011528753213228,1.0,3.0,6.536679056342375e-05,0.9997874106458585,6.193960785865784,1.1116999387741089,7.370781421661377
500.0,581.384765625,49.62776565551758,747.8448297471671,241.39514739589467,3.098011032179868,325.5842590332031,430.9987487792969,1.0,0.376708984375,0.0,0.09105809763995013,0.0,1.0,0.0,0.9322751730713122,6.007513403892517,1.4228841066360474,7.585514068603516
500.0,0.0,70.18425750732422,0.0,341.3842902362685,0.0,337.7695007324219,337.7695007324219,0.0,0.092254638671875,0.0,0.0,0.0,0.0,inf,0.0,0.0,5.2547760009765625,5.2547760009765625
500.0,18.16827392578125,70.18425750732422,23.37015092959897,341.3842902362685,0.06845701925365322,334.5837707519531,334.5837707519531,0.0,0.33074951171875,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.943544626235962,3.943544626235962
500.0,36.3365478515625,70.18425750732422,46.74030185919794,341.3842902362685,0.13691403850730643,335.0827941894531,335.0827941894531,0.0,0.337738037109375,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.141531467437744,4.141531467437744
500.0,72.673095703125,70.18425750732422,93.48060371839588,341.3842902362685,0.27382807701461287,327.98651123046875,357.8359680175781,0.0,0.321441650390625,0.41416443498941075,0.41416443498941075,1.0,9.0,0.0,1.0,6.828771948814392,0.7100338935852051,7.5507001876831055
500.0,145.34619140625,70.18425750732422,186.96120743679177,341.3842902362685,0.5476561540292257,326.62335205078125,373.62042236328125,1.0,0.3013916015625,0.25135101879651434,0.25135101879651434,1.0,5.0,0.0,0.999894261075416,6.8972660303115845,0.77964186668396,7.700705528259277
500.0,290.6923828125,70.18425750732422,373.92241487358353,341.3842902362685,1.0953123080584515,325.9240417480469,390.951904296875,1.0,0.28460693359375,0.14864731368773149,0.14864731368773149,1.0,3.0,7.0073013694039e-05,0.9998016640920402,6.472193717956543,0.9701661467552185,7.487924575805664
500.0,581.384765625,70.18425750732422,747.8448297471671,341.3842902362685,2.190624616116903,325.6456298828125,420.077392578125,1.0,0.27166748046875,0.0,0.08572653478627794,0.0,1.0,0.0,0.9305157327602727,6.308743357658386,1.2642982006072998,7.702887535095215
500.0,0.0,99.25553131103516,0.0,482.79029479178934,0.0,337.7687072753906,337.7687072753906,0.0,0.06524658203125,0.0,0.0,0.0,0.0,inf,0.0,0.0,5.256176471710205,5.256176471710205
500.0,18.16827392578125,99.25553131103516,23.37015092959897,482.79029479178934,0.04840642237781044,333.77032470703125,333.77032470703125,0.0,0.21783447265625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.603147268295288,3.603147268295288
500.0,36.3365478515625,99.25553131103516,46.74030185919794,482.79029479178934,0.09681284475562088,335.20184326171875,335.20184326171875,0.0,0.239227294921875,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.189910888671875,4.189910888671875
500.0,72.673095703125,99.25553131103516,93.48060371839588,482.79029479178934,0.19362568951124176,328.9543151855469,350.1044006347656,0.0,0.233856201171875,0.3727865902262562,0.3727865902262562,1.0,7.0,0.0,0.9999776422269553,6.312784492969513,0.7238292098045349,7.044790267944336
500.0,145.34619140625,99.25553131103516,186.96120743679177,482.79029479178934,0.3872513790224835,327.2080383300781,365.64697265625,0.0,0.220001220703125,0.22876097984774407,0.22876097984774407,1.0,4.0,9.483928942138915e-05,0.9999835574197757,6.970673382282257,0.7321867942810059,7.721220970153809
500.0,290.6923828125,99.25553131103516,373.92241487358353,482.79029479178934,0.774502758044967,326.2010192871094,382.00189208984375,1.0,0.206817626953125,0.0,0.13715540094389414,0.0,2.0,0.0001371553970648745,0.9996526013397856,6.717915773391724,0.8581908941268921,7.6068902015686035
500.0,581.384765625,99.25553131103516,747.8448297471671,482.79029479178934,1.549005516089934,325.7500305175781,409.4885559082031,1.0,0.196380615234375,0.0,0.0,0.0,0.0,inf,0.9274359856662541,6.640724420547485,1.1015985012054443,7.8481621742248535
500.0,0.0,140.36851501464844,0.0,682.768580472537,0.0,337.7675476074219,337.7675476074219,0.0,0.046142578125,0.0,0.0,0.0,0.0,inf,0.0,0.0,5.2582244873046875,5.2582244873046875
500.0,18.16827392578125,140.36851501464844,23.37015092959897,682.768580472537,0.03422850962682661,333.1931457519531,333.1931457519531,0.0,0.135040283203125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.3744399547576904,3.3744399547576904
500.0,36.3365478515625,140.36851501464844,46.74030185919794,682.768580472537,0.06845701925365322,334.5804748535156,334.5804748535156,0.0,0.16448974609375,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.9407036304473877,3.9407036304473877
500.0,72.673095703125,140.36851501464844,93.48060371839588,682.768580472537,0.13691403850730643,332.1785888671875,336.5093688964844,0.0,0.168548583984375,0.0,0.0,0.0,0.0,inf,0.0,0.8537037372589111,3.985523223876953,4.907455921173096
500.0,145.34619140625,140.36851501464844,186.96120743679177,682.768580472537,0.27382807701461287,327.9879455566406,357.8199157714844,0.0,0.160614013671875,0.20721094659799674,0.20721094659799674,1.0,3.0,0.0,0.9988644675325743,6.8292094469070435,0.7102291584014893,7.555775165557861
500.0,290.6923828125,140.36851501464844,373.92241487358353,682.768580472537,0.5476561540292257,326.6151123046875,373.6164245605469,1.0,0.150665283203125,0.0,0.12568340706113645,0.0,2.0,0.00012568340350656697,0.996358217454534,6.89648163318634,0.7581536769866943,7.704882621765137
500.0,581.384765625,140.36851501464844,747.8448297471671,682.768580472537,1.0953123080584515,325.9247131347656,399.53387451171875,1.0,0.142303466796875,0.0,0.0,0.0,0.0,inf,0.9213419841765829,6.98803836107254,0.9553585648536682,8.028148651123047
500.0,0.0,198.5110626220703,0.0,965.5805895835787,0.0,337.76593017578125,337.76593017578125,0.0,0.032623291015625,0.0,0.0,0.0,0.0,inf,0.0,0.0,5.261081695556641,5.261081695556641
500.0,18.16827392578125,198.5110626220703,23.37015092959897,965.5805895835787,0.02420321118890522,332.8585205078125,332.8585205078125,0.0,0.0777587890625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.2408432960510254,3.2408432960510254
500.0,36.3365478515625,198.5110626220703,46.74030185919794,965.5805895835787,0.04840642237781044,333.75946044921875,333.75946044921875,0.0,0.108306884765625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.6002197265625,3.6002197265625
500.0,72.673095703125,198.5110626220703,93.48060371839588,965.5805895835787,0.09681284475562088,335.05877685546875,335.8936462402344,0.0,0.11932373046875,0.0,0.0,0.0,0.0,inf,0.0,0.1600198745727539,4.0143914222717285,4.205248832702637
500.0,145.34619140625,198.5110626220703,186.96120743679177,965.5805895835787,0.19362568951124176,328.956298828125,350.1123352050781,0.0,0.116851806640625,0.1864743961241793,0.1864743961241793,1.0,3.0,4.395243542929808e-05,0.9984466711804897,6.311501681804657,0.7238091826438904,7.051692008972168
500.0,290.6923828125,198.5110626220703,373.92241487358353,965.5805895835787,0.3872513790224835,327.2003173828125,365.60137939453125,0.0,0.1099853515625,0.0,0.11439357431657646,0.0,2.0,2.8598392770326306e-05,0.9961302341320256,6.972305059432983,0.7070435881614685,7.721810340881348
500.0,581.384765625,198.5110626220703,747.8448297471671,965.5805895835787,0.774502758044967,326.20172119140625,390.44561767578125,1.0,0.1033935546875,0.0,0.0,0.0,0.0,inf,0.9048586458149981,7.334446132183075,0.8395821452140808,8.251104354858398
600.0,0.0,24.81388282775879,0.0,120.69757369794733,0.0,338.6318359375,338.6318359375,0.0,0.37530517578125,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.672126770019531,4.672126770019531
600.0,18.16827392578125,24.81388282775879,23.37015092959897,120.69757369794733,0.19362568951124176,330.1370544433594,347.9991760253906,0.0,1.146270751953125,1.7672775125436435,1.7672775125436435,1.0,38.0,0.0004107413666788135,1.0,5.410221815109253,0.9013243913650513,6.322229385375977
600.0,36.3365478515625,24.81388282775879,46.74030185919794,120.69757369794733,0.3872513790224835,327.873779296875,367.08978271484375,0.0,1.013458251953125,1.0619298461264908,1.0619298461264908,1.0,22.0,0.00025541838210789116,0.9999966717040066,6.876956284046173,0.8490514755249023,7.743807315826416
600.0,72.673095703125,24.81388282775879,93.48060371839588,120.69757369794733,0.774502758044967,326.5616455078125,385.4568176269531,1.0,0.908843994140625,0.6420070308491835,0.6420070308491835,1.0,13.0,0.00013524681651073289,0.9999990637869184,6.778815805912018,0.9608861804008484,7.773114204406738
600.0,145.34619140625,24.81388282775879,186.96120743679177,120.69757369794733,1.549005516089934,325.9512939453125,404.2070007324219,1.0,0.835296630859375,0.3803004481011341,0.3803004481011341,1.0,7.0,0.0,0.9999986208217228,6.259658575057983,1.1969071626663208,7.506670951843262
600.0,290.6923828125,24.81388282775879,373.92241487358353,120.69757369794733,3.098011032179868,325.7005310058594,423.8793029785156,1.0,0.7841796875,0.21834061752880615,0.21834061752880615,1.0,4.0,0.0,0.9999401167772334,5.717288017272949,1.4863333702087402,7.267318248748779
600.0,581.384765625,24.81388282775879,747.8448297471671,120.69757369794733,6.196022064359736,325.5841369628906,456.0831298828125,1.0,0.748565673828125,0.0,0.12044565230736913,0.0,2.0,0.00012044564890093345,0.9311121914094733,5.547707438468933,1.7030192613601685,7.493862628936768
600.0,0.0,35.09212875366211,0.0,170.69214511813425,0.0,338.631591796875,338.631591796875,0.0,0.265533447265625,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.672534942626953,4.672534942626953
600.0,18.16827392578125,35.09212875366211,23.37015092959897,170.69214511813425,0.13691403850730643,335.5830078125,335.5830078125,0.0,0.8580322265625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.6280243396759033,3.6280243396759033
600.0,36.3365478515625,35.09212875366211,46.74030185919794,170.69214511813425,0.27382807701461287,328.9019775390625,357.30810546875,0.0,0.7608642578125,0.9717937156841984,0.9717937156841984,1.0,20.0,0.0003250428357002904,1.0,6.432360768318176,0.8360887765884399,7.280898571014404
600.0,72.673095703125,35.09212875366211,93.48060371839588,170.69214511813425,0.5476561540292257,327.1073913574219,376.2822570800781,1.0,0.676239013671875,0.584667121702511,0.584667121702511,1.0,12.0,0.00012658414145793153,0.9999961676204948,6.927868604660034,0.8901854753494263,7.842335224151611
600.0,145.34619140625,35.09212875366211,186.96120743679177,170.69214511813425,1.0953123080584515,326.1929931640625,394.5989990234375,1.0,0.6143798828125,0.35074534375415384,0.35074534375415384,1.0,7.0,6.136764982545855e-05,1.0000047298967112,6.539830446243286,1.0652363300323486,7.643344402313232
600.0,290.6923828125,35.09212875366211,373.92241487358353,170.69214511813425,2.190624616116903,325.79876708984375,413.9465637207031,1.0,0.5711669921875,0.2047432236714415,0.2047432236714415,1.0,3.0,9.651687851036308e-05,0.9998845554787374,5.97573459148407,1.3440721035003662,7.378651142120361
600.0,581.384765625,35.09212875366211,747.8448297471671,170.69214511813425,4.381249232233806,325.6336364746094,445.89935302734375,1.0,0.541015625,0.0,0.1152671348374079,0.0,1.0,0.0,0.9301679044994408,5.75951874256134,1.6079943180084229,7.5895843505859375
600.0,0.0,49.62776565551758,0.0,241.39514739589467,0.0,338.6312255859375,338.6312255859375,0.0,0.187835693359375,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.6731438636779785,4.6731438636779785
600.0,18.16827392578125,49.62776565551758,23.37015092959897,241.39514739589467,0.09681284475562088,335.73260498046875,335.73260498046875,0.0,0.63665771484375,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.6778626441955566,3.6778626441955566
600.0,36.3365478515625,49.62776565551758,46.74030185919794,241.39514739589467,0.19362568951124176,330.1502685546875,347.83966064453125,0.0,0.57177734375,0.8853475239326536,0.8853475239326536,1.0,19.0,0.0,1.0,5.390112400054932,0.9078080654144287,6.305469989776611
600.0,72.673095703125,49.62776565551758,93.48060371839588,241.39514739589467,0.3872513790224835,327.877685546875,366.9148864746094,0.0,0.5059814453125,0.5316578207395484,0.5316578207395484,1.0,11.0,0.00010252877445914175,0.9999972060912435,6.873472511768341,0.8498685956001282,7.740680694580078
600.0,145.34619140625,49.62776565551758,186.96120743679177,241.39514739589467,0.774502758044967,326.5634460449219,385.3017578125,1.0,0.454345703125,0.32123354586634506,0.32123354586634506,1.0,6.0,0.0,0.9999990721627439,6.776612102985382,0.9616310000419617,7.771114349365234
600.0,290.6923828125,49.62776565551758,373.92241487358353,241.39514739589467,1.549005516089934,325.9521789550781,404.1384582519531,1.0,0.417877197265625,0.19022859673731313,0.19022859673731313,1.0,3.0,4.4837308974766024e-05,0.9998295851190121,6.2550694942474365,1.1975061893463135,7.507911682128906
600.0,581.384765625,49.62776565551758,747.8448297471671,241.39514739589467,3.098011032179868,325.70013427734375,435.33990478515625,1.0,0.392364501953125,0.0,0.10920011228849928,0.0,1.0,0.0,0.928826079060615,6.022649526596069,1.4850306510925293,7.707870006561279
600.0,0.0,70.18425750732422,0.0,341.3842902362685,0.0,338.63067626953125,338.63067626953125,0.0,0.13287353515625,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.67405891418457,4.67405891418457
600.0,18.16827392578125,70.18425750732422,23.37015092959897,341.3842902362685,0.06845701925365322,334.8359375,334.8359375,0.0,0.462799072265625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.368628740310669,3.368628740310669
600.0,36.3365478515625,70.18425750732422,46.74030185919794,341.3842902362685,0.13691403850730643,335.5934753417969,335.5934753417969,0.0,0.428131103515625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.631263256072998,3.631263256072998
600.0,72.673095703125,70.18425750732422,93.48060371839588,341.3842902362685,0.27382807701461287,328.9069519042969,357.2113952636719,0.0,0.380035400390625,0.4864996488844234,0.4864996488844234,1.0,10.0,0.0,0.9996599826788063,6.426965117454529,0.836757242679596,7.278639316558838
600.0,145.34619140625,70.18425750732422,186.96120743679177,341.3842902362685,0.5476561540292257,327.1092224121094,376.14703369140625,1.0,0.338043212890625,0.2925687619315191,0.2925687619315191,1.0,6.0,0.0,0.9999997855456775,6.920550286769867,0.8907639384269714,7.839171886444092
600.0,290.6923828125,70.18425750732422,373.92241487358353,341.3842902362685,1.0953123080584515,326.1938781738281,394.52764892578125,1.0,0.3072509765625,0.17544373138663685,0.17544373138663685,1.0,3.0,8.27049657810518e-05,0.9996286754403526,6.538378477096558,1.0656999349594116,7.643768310546875
600.0,581.384765625,70.18425750732422,747.8448297471671,341.3842902362685,2.190624616116903,325.7967224121094,424.7218017578125,1.0,0.28570556640625,0.0,0.10239082867782033,0.0,1.0,0.0,0.9261887154254949,6.322973847389221,1.3394262790679932,7.854078769683838
600.0,0.0,99.25553131103516,0.0,482.79029479178934,0.0,338.62994384765625,338.62994384765625,0.0,0.093963623046875,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.675280570983887,4.675280570983887
600.0,18.16827392578125,99.25553131103516,23.37015092959897,482.79029479178934,0.04840642237781044,334.1252746582031,334.1252746582031,0.0,0.326446533203125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.1296181678771973,3.1296181678771973
600.0,36.3365478515625,99.25553131103516,46.74030185919794,482.79029479178934,0.09681284475562088,335.7266540527344,335.7266540527344,0.0,0.31689453125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.6790294647216797,3.6790294647216797
600.0,72.673095703125,99.25553131103516,93.48060371839588,482.79029479178934,0.19362568951124176,330.1567687988281,347.7713928222656,0.0,0.285552978515625,0.4431151116791546,0.4431151116791546,1.0,8.0,0.00015666484572649775,1.0000377071866944,5.378072023391724,0.9106048345565796,6.299495220184326
600.0,145.34619140625,99.25553131103516,186.96120743679177,482.79029479178934,0.3872513790224835,327.8797912597656,366.8191833496094,0.0,0.25286865234375,0.26602820651288434,0.26602820651288434,1.0,5.0,0.0,1.0000004240275286,6.869411408901215,0.8503041863441467,7.738134384155273
600.0,290.6923828125,99.25553131103516,373.92241487358353,482.79029479178934,0.774502758044967,326.5542907714844,385.2575378417969,1.0,0.227203369140625,0.1606769902440039,0.1606769902440039,1.0,3.0,0.00015148771489187457,0.9994635999130271,6.763902068138123,0.9619413018226624,7.772693157196045
600.0,581.384765625,99.25553131103516,747.8448297471671,482.79029479178934,1.549005516089934,325.9476013183594,414.3695983886719,1.0,0.208953857421875,0.0,0.09512485405773434,0.0,1.0,0.0,0.9214730158535595,6.683939456939697,1.188237190246582,8.034923553466797
600.0,0.0,140.36851501464844,0.0,682.768580472537,0.0,338.62890625,338.62890625,0.0,0.06646728515625,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.677013397216797,4.677013397216797
600.0,18.16827392578125,140.36851501464844,23.37015092959897,682.768580472537,0.03422850962682661,333.6946716308594,333.6946716308594,0.0,0.220947265625,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.9846625328063965,2.9846625328063965
600.0,36.3365478515625,140.36851501464844,46.74030185919794,682.768580472537,0.06845701925365322,334.8349914550781,334.8349914550781,0.0,0.230255126953125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.3645355701446533,3.3645355701446533
600.0,72.673095703125,140.36851501464844,93.48060371839588,682.768580472537,0.13691403850730643,335.54388427734375,335.66119384765625,0.0,0.213623046875,0.0,0.0,0.0,0.0,inf,0.0,0.019707918167114258,3.6260173320770264,3.678295612335205
600.0,145.34619140625,140.36851501464844,186.96120743679177,682.768580472537,0.27382807701461287,328.9093017578125,357.128662109375,0.0,0.18988037109375,0.2434200586111504,0.2434200586111504,1.0,4.0,0.00010091662225332116,0.9999203607217635,6.424150705337524,0.8369646072387695,7.274234771728516
600.0,290.6923828125,140.36851501464844,373.92241487358353,682.768580472537,0.5476561540292257,327.0989074707031,376.1120910644531,1.0,0.16900634765625,0.0,0.14633254483730487,0.0,2.0,0.0001097494055240534,0.9994356555226764,6.919029891490936,0.8909758925437927,7.840712070465088
600.0,581.384765625,140.36851501464844,747.8448297471671,682.768580472537,1.0953123080584515,326.1866455078125,404.57489013671875,1.0,0.15362548828125,0.0,0.08773469277784982,0.0,1.0,0.0,0.9125417270091963,7.072128176689148,1.0516003370285034,8.25862979888916
600.0,0.0,198.5110626220703,0.0,965.5805895835787,0.0,338.62744140625,338.62744140625,0.0,0.0469970703125,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.6794586181640625,4.6794586181640625
600.0,18.16827392578125,198.5110626220703,23.37015092959897,965.5805895835787,0.02420321118890522,333.4686584472656,333.4686584472656,0.0,0.141204833984375,0.0,0.0,0.0,0.0,inf,0.0,0.0,2.9102792739868164,2.9102792739868164
600.0,36.3365478515625,198.5110626220703,46.74030185919794,965.5805895835787,0.04840642237781044,334.11761474609375,334.11761474609375,0.0,0.16241455078125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.1299076080322266,3.1299076080322266
600.0,72.673095703125,198.5110626220703,93.48060371839588,965.5805895835787,0.09681284475562088,335.7022399902344,335.75897216796875,0.0,0.158111572265625,0.0,0.0,0.0,0.0,inf,0.0,0.01393437385559082,3.647792100906372,3.6775879859924316
600.0,145.34619140625,198.5110626220703,186.96120743679177,965.5805895835787,0.19362568951124176,330.15570068359375,347.9252014160156,0.0,0.14263916015625,0.22168648616552936,0.22168648616552936,1.0,4.0,4.7996530816329354e-05,0.9899199065065087,5.374940812587738,0.9049871563911438,6.3366169929504395
600.0,290.6923828125,198.5110626220703,373.92241487358353,965.5805895835787,0.3872513790224835,327.8691711425781,366.8091125488281,0.0,0.12640380859375,0.0,0.1330672026988599,0.0,2.0,0.00033266799733865603,0.9949183968303245,6.868862092494965,0.8238025903701782,7.741507530212402
600.0,581.384765625,198.5110626220703,747.8448297471671,965.5805895835787,0.774502758044967,326.5550537109375,395.56439208984375,1.0,0.11358642578125,0.0,0.0,0.0,0.0,inf,0.8967875317129641,7.480498731136322,0.9436818957328796,8.534928321838379
700.0,0.0,24.81388282775879,0.0,120.69757369794733,0.0,339.3470764160156,339.3470764160156,0.0,0.51080322265625,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.21475887298584,4.21475887298584
700.0,18.16827392578125,24.81388282775879,23.37015092959897,120.69757369794733,0.19362568951124176,336.4080810546875,336.4080810546875,0.0,1.33990478515625,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.3515892028808594,3.3515892028808594
700.0,36.3365478515625,24.81388282775879,46.74030185919794,120.69757369794733,0.3872513790224835,328.6910705566406,366.0430908203125,0.0,1.13525390625,1.2042679595870953,1.2042679595870953,1.0,25.0,0.00025716125754549274,1.000076851200572,6.506102204322815,0.9731230139732361,7.4978461265563965
700.0,72.673095703125,24.81388282775879,93.48060371839588,120.69757369794733,0.774502758044967,326.96612548828125,387.7833557128906,1.0,0.98382568359375,0.7227174379296065,0.7227174379296065,1.0,15.0,0.0001703461289295465,1.0,6.764958500862122,1.0674939155578613,7.8699774742126465
700.0,145.34619140625,24.81388282775879,186.96120743679177,120.69757369794733,1.549005516089934,326.1705627441406,407.3758239746094,1.0,0.881378173828125,0.4324740037258783,0.4324740037258783,1.0,9.0,0.0001074490270536407,1.0,6.280991077423096,1.2836447954177856,7.616353988647461
700.0,290.6923828125,24.81388282775879,373.92241487358353,120.69757369794733,3.098011032179868,325.82537841796875,426.95220947265625,1.0,0.81268310546875,0.2500781564943875,0.2500781564943875,1.0,4.0,6.251953735542357e-05,0.9999886756536625,5.724017143249512,1.5477421283721924,7.348016738891602
700.0,581.384765625,24.81388282775879,747.8448297471671,120.69757369794733,6.196022064359736,325.654296875,445.6938171386719,1.0,0.766448974609375,0.0,0.13837957908834597,0.0,2.0,0.00013837957517470422,0.9999943823394323,5.319080710411072,1.740878939628601,7.152093887329102
700.0,0.0,35.09212875366211,0.0,170.69214511813425,0.0,339.3468322753906,339.3468322753906,0.0,0.361419677734375,0.0,0.0,0.0,0.0,inf,0.0,0.0,4.215126991271973,4.215126991271973
700.0,18.16827392578125,35.09212875366211,23.37015092959897,170.69214511813425,0.13691403850730643,336.61895751953125,336.61895751953125,0.0,1.028594970703125,0.0,0.0,0.0,0.0,inf,0.0,0.0,3.4108965396881104,3.4108965396881104
700.0,36.3365478515625,35.09212875366211,46.74030185919794,170.69214511813425,0.27382807701461287,330.0438232421875,353.9688720703125,0.0,0.86981201171875,1.128349820346327,1.128349820346327,1.0,24.0,0.00028208744710860365,0.9999927202288709,5.564551830291748,0.9760355353355408,6.551865100860596
700.0,72.673095703125,35.09212875366211,93.48060371839588,170.69214511813425,0.5476561540292257,327.6766662597656,377.333984375,1.0,0.743865966796875,0.657246157267126,0.657246157267126,1.0,14.0,0.0,0.9999996515367343,6.812703371047974,1.0052186250686646,7.847218990325928
700.0,145.34619140625,35.09212875366211,186.96120743679177,170.69214511813425,1.0953123080584515,326.4877624511719,397.5159606933594,1.0,0.6558837890625,0.39680572522471397,0.39680572522471397,1.0,8.0,8.591095717319961e-05,1.0000039579671123,6.5511064529418945,1.1625572443008423,7.75860595703125
700.0,290.6923828125,35.09212875366211,373.92241487358353,170.69214511813425,2.190624616116903,325.96405029296875,417.10418701171875,1.0,0.596710205078125,0.23383608752062018,0.23383608752062018,1.0,4.0,8.267353924781335e-05,0.999949615187223,6.00193464756012,1.4186537265777588,7.4731879234313965
