time_us,source_voltage_V,voltage_V,current_mA,load_current_mA,temperature_K,resistance_ohm,semiconducting_fraction
27.895000000003172,14.5,1.523526668548584,1.1673459084704518,1.0811255779117346,342.72955322265625,1307.6610107421875,0.0009743571281433105
27.90000000000317,14.5,1.5207196474075317,1.1629695072770119,1.0813727276399732,342.54083251953125,1310.031494140625,0.001073390245437622
27.905000000003174,14.5,1.518073320388794,1.1585348984226584,1.0816067224368453,342.3550109863281,1312.623046875,0.0011807382106781006
27.910000000003173,14.5,1.5155893564224243,1.1540328850969672,1.0818272130563855,342.1720275878906,1315.45068359375,0.0012968778610229492
27.915000000003175,14.5,1.5132701396942139,1.1494519421830773,1.0820341994985938,341.9918518066406,1318.5322265625,0.0014224052429199219
27.920000000003174,14.5,1.5111181735992432,1.1447821743786335,1.0822274489328265,341.8144226074219,1321.884765625,0.001557856798171997
27.925000000003177,14.5,1.509136438369751,1.1400131043046713,1.0824068449437618,341.63970947265625,1325.5269775390625,0.0017038285732269287
27.930000000003176,14.5,1.5073282718658447,1.135135185904801,1.0825720382854342,341.4676513671875,1329.477294921875,0.001860886812210083
27.93500000000318,14.5,1.5056971311569214,1.130137825384736,1.0827226797118783,341.2981872558594,1333.756103515625,0.0020296871662139893
27.940000000003177,14.5,1.5042470693588257,1.1250110110267997,1.0828585363924503,341.1312561035156,1338.3843994140625,0.002210855484008789
27.94500000000318,14.5,1.5029823780059814,1.1197446146979928,1.0829794919118285,340.9668273925781,1343.384033203125,0.0024050772190093994
27.95000000000318,14.5,1.5019075870513916,1.1143296724185348,1.083084847778082,340.8048400878906,1348.777099609375,0.0026130080223083496
27.95500000000318,14.5,1.5010275840759277,1.1087560560554266,1.0831743711605668,340.645263671875,1354.587890625,0.002835392951965332
27.96000000000318,14.5,1.50034761428833,1.1030155001208186,1.0832477128133178,340.4880065917969,1360.8399658203125,0.0030729174613952637
27.965000000003183,14.5,1.4998730421066284,1.0970988078042865,1.0833044070750475,340.3330383300781,1367.5592041015625,0.0033263564109802246
27.970000000003182,14.5,1.4996097087860107,1.0909974807873368,1.0833438718691468,340.1802978515625,1374.772216796875,0.003596484661102295
27.975000000003185,14.5,1.4995636940002441,1.0847034864127636,1.0833658743649721,340.0297546386719,1382.506591796875,0.0038841068744659424
27.980000000003184,14.5,1.4997411966323853,1.0782104218378663,1.0833697160705924,339.88134765625,1390.7894287109375,0.004189997911453247
27.985000000003186,14.5,1.5001486539840698,1.0715109528973699,1.0833548149093986,339.7350158691406,1399.6507568359375,0.004515022039413452
27.990000000003185,14.5,1.5007927417755127,1.0645987931638956,1.083320938050747,339.5907287597656,1409.12109375,0.004860043525695801
27.995000000003188,14.5,1.5016802549362183,1.0574694024398923,1.0832672705873847,339.4483947753906,1419.23046875,0.0052258968353271484
28.000000000003187,14.5,1.50281822681427,1.0501145152375102,1.0831933468580246,339.3080139160156,1430.0157470703125,0.005613654851913452
28.00500000000319,14.5,1.5042136907577515,1.042532967403531,1.0830984683707356,339.16949462890625,1441.5067138671875,0.006024092435836792
28.01000000000319,14.5,1.5058739185333252,1.034719287417829,1.0829821694642305,339.0328063964844,1453.7408447265625,0.006458282470703125
28.01500000000319,14.5,1.5078063011169434,1.026671496219933,1.0828438680619001,338.8979187011719,1466.75341796875,0.006917178630828857
28.02000000000319,14.5,1.5100181102752686,1.0183881968259811,1.0826827492564917,338.7647705078125,1480.5810546875,0.007401764392852783
28.025000000003192,14.5,1.5125166177749634,1.0098679922521114,1.0824984638020396,338.63330078125,1495.2628173828125,0.00791311264038086
28.03000000000319,14.5,1.5153093338012695,1.0011083213612437,1.0822901967912912,338.50347900390625,1510.842041015625,0.008452385663986206
28.035000000003194,14.5,1.5184035301208496,0.99211186170578,1.082057598978281,338.375244140625,1527.3572998046875,0.009020626544952393
28.040000000003193,14.5,1.5218064785003662,0.9828784968703985,1.0817996226251125,338.2485656738281,1544.853759765625,0.009619027376174927
28.045000000003196,14.5,1.5255253314971924,0.9734107297845185,1.081516151316464,338.1233825683594,1563.37548828125,0.010248750448226929
28.050000000003195,14.5,1.5295672416687012,0.9637110051698983,1.0812062537297606,337.9996643066406,1582.9697265625,0.010911047458648682
28.055000000003197,14.5,1.5339391231536865,0.9537830483168364,1.0808693477883935,337.87738037109375,1603.6846923828125,0.011607170104980469
28.060000000003196,14.5,1.5386476516723633,0.943633436691016,1.080505084246397,337.7565002441406,1625.5667724609375,0.012338310480117798
28.0650000000032,14.5,1.5436991453170776,0.9332684567198157,1.0801126481965184,337.636962890625,1648.6656494140625,0.013105720281600952
28.070000000003198,14.5,1.5491000413894653,0.9226929396390915,1.0796916903927922,337.5187072753906,1673.0367431640625,0.013910859823226929
28.0750000000032,14.5,1.554856300354004,0.9119112510234118,1.0792416287586093,337.4017333984375,1698.7398681640625,0.014755278825759888
28.0800000000032,14.5,1.5609736442565918,0.9009354398585856,1.0787619976326823,337.2859802246094,1725.8243408203125,0.015640199184417725
28.085000000003202,14.5,1.5674575567245483,0.8897713269107044,1.0782520985230803,337.17144775390625,1754.353759765625,0.016567230224609375
28.0900000000032,14.5,1.5743129253387451,0.8784332312643528,1.0777119314298034,337.0580749511719,1784.378662109375,0.017537564039230347
28.095000000003203,14.5,1.5815443992614746,0.8669276721775532,1.0771405650302768,336.9458312988281,1815.968017578125,0.01855301856994629
28.100000000003202,14.5,1.5891562700271606,0.8552659419365227,1.0765378829091787,336.8346862792969,1849.184326171875,0.019615083932876587
28.105000000003205,14.5,1.5971524715423584,0.843459099996835,1.0759036522358656,336.724609375,1884.093994140625,0.020725399255752563
28.110000000003204,14.5,1.6055364608764648,0.8315196027979255,1.0752372909337282,336.6155700683594,1920.763427734375,0.021885603666305542
28.115000000003207,14.5,1.6143113374710083,0.8194592664949596,1.0745386825874448,336.5075378417969,1959.2633056640625,0.023097366094589233
28.120000000003206,14.5,1.6234796047210693,0.8072912460193038,1.073807361535728,336.4004821777344,1999.6640625,0.02436244487762451
28.125000000003208,14.5,1.6330435276031494,0.7950276485644281,1.0730433277785778,336.29437255859375,2042.041748046875,0.02568262815475464
28.130000000003207,14.5,1.6430047750473022,0.782680872362107,1.0722463484853506,336.189208984375,2086.474365234375,0.02705979347229004
28.13500000000321,14.5,1.6533644199371338,0.7702690782025456,1.0714163072407246,336.0849609375,2133.027099609375,0.02849540114402771
28.14000000000321,14.5,1.6641231775283813,0.7578055374324322,1.070552971214056,335.9815979003906,2181.779296875,0.029991328716278076
28.14500000000321,14.5,1.6752811670303345,0.7453021826222539,1.069656340405345,335.87908935546875,2232.816650390625,0.03154957294464111
28.15000000000321,14.5,1.6868382692337036,0.7327717612497509,1.0687265312299132,335.7774353027344,2286.22509765625,0.033172160387039185
28.155000000003213,14.5,1.6987935304641724,0.7202314445748925,1.0677635436877608,335.6766052246094,2342.078125,0.03486064076423645
28.160000000003212,14.5,1.7111458778381348,0.7076935726217926,1.066767261363566,335.57659912109375,2400.46484375,0.036617130041122437
28.165000000003214,14.5,1.7238935232162476,0.6951752002350986,1.0657379170879722,335.4773864746094,2461.4599609375,0.038443177938461304
28.170000000003213,14.5,1.7370342016220093,0.6826876197010279,1.0646756272763014,335.3789367675781,2525.1572265625,0.040340930223464966
28.175000000003216,14.5,1.7505652904510498,0.6702414248138666,1.0635805083438754,335.28125,2591.654541015625,0.0423126220703125
28.180000000003215,14.5,1.7644838094711304,0.6578518659807742,1.0624529095366597,335.184326171875,2661.03271484375,0.04435986280441284
28.185000000003217,14.5,1.7787861824035645,0.6455346010625362,1.061293063685298,335.088134765625,2733.368408203125,0.04648426175117493
