I_target_uA,input_power_dBm,freq_MHz,gain_linear,gain_dB
50.0,-39.03089986991944,170.80352945235242,0.009806594713580951,-40.16963545656178
50.0,-39.03089986991944,171.636446533557,0.01399268628599769,-37.081978051558735
50.0,-39.03089986991944,172.4693636147616,0.016903577066017743,-35.440427640686714
50.0,-39.03089986991944,173.30228069596618,0.03622984652938893,-28.818670112895074
50.0,-39.03089986991944,174.13519777717073,0.009726366612918884,-40.240987294643375
50.0,-39.03089986991944,174.96811485837534,0.017871426624206068,-34.956815552807825
50.0,-39.03089986991944,175.8010319395799,0.021681124594137857,-33.27836389621405
50.0,-39.03089986991944,176.63394902078448,0.014055189087846157,-37.04326614697814
50.0,-39.03089986991944,177.46686610198907,0.01440374039213009,-36.83049429597534
50.0,-39.03089986991944,178.29978318319365,0.023024441189264135,-32.75621802945315
50.0,-39.03089986991944,179.13270026439824,0.0010615625077652758,-59.481088565460716
50.0,-39.03089986991944,179.9656173456028,0.023161705054290996,-32.70458946157478
50.0,-39.03089986991944,180.7985344268074,0.02337042768945496,-32.626666794970475
50.0,-39.03089986991944,181.63145150801196,0.007898276532959037,-42.04935329794607
50.0,-39.03089986991944,182.46436858921655,0.007020426428751467,-43.07273015048345
50.0,-39.03089986991944,183.2972856704211,0.003954766449514484,-48.057583177242826
50.0,-39.03089986991944,184.13020275162572,0.007125468220295169,-42.94373185078381
50.0,-39.03089986991944,184.96311983283027,0.011142379098053217,-39.06044139178785
50.0,-39.03089986991944,185.79603691403486,0.008161630477580197,-41.76446144090149
50.0,-39.03089986991944,186.62895399523944,0.016743569116531312,-35.52303921550948
50.0,-39.03089986991944,187.46187107644403,0.011540390146203795,-38.755590174594815
50.0,-39.03089986991944,188.2947881576486,0.002291129705438676,-52.799006476694174
50.0,-39.03089986991944,189.12770523885317,0.014550026752940396,-36.742724162917206
50.0,-39.03089986991944,189.96062232005778,0.011459679116223179,-38.81655085855002
50.0,-39.03089986991944,190.79353940126234,0.0043170271772705,-47.296304345839395
50.0,-39.03089986991944,191.62645648246692,0.005095860641065085,-45.855649147378784
50.0,-39.03089986991944,192.45937356367148,0.003891048623598975,-48.198666842014156
50.0,-39.03089986991944,193.2922906448761,0.003156546434542059,-50.01575635155716
50.0,-39.03089986991944,194.12520772608065,0.0037160632835971513,-48.59833797385308
50.0,-39.03089986991944,194.95812480728523,0.0019275357520344134,-54.29995115770857
50.0,-39.03089986991944,195.79104188848981,0.0034226728152229736,-49.312692290889295
50.0,-39.03089986991944,196.6239589696944,0.00443919629216178,-47.053913018763154
50.0,-39.03089986991944,197.45687605089898,0.0029408278604046902,-50.63060791832044
50.0,-39.03089986991944,198.28979313210354,0.001972208102751446,-54.100945224932424
50.0,-39.03089986991944,199.12271021330815,0.001073556361927242,-59.38350300161217
50.0,-39.03089986991944,199.9556272945127,0.00020138233479122705,-73.9195725663303
50.0,-39.03089986991944,200.7885443757173,0.00028904661558929015,-70.7806422271785
50.0,-39.03089986991944,201.62146145692188,0.0024783776784863525,-52.11665022082795
50.0,-39.03089986991944,202.45437853812646,0.0021673849017123255,-53.281279126201824
50.0,-39.03089986991944,203.28729561933102,0.0007518977107777825,-62.476824748442624
50.0,-39.03089986991944,204.1202127005356,0.0016027584462654256,-55.90263851559743
50.0,-39.03089986991944,204.9531297817402,0.0028195396673313397,-50.99643582125061
50.0,-39.03089986991944,205.78604686294477,0.0009253049481544659,-60.67430230792201
50.0,-39.03089986991944,206.61896394414933,0.007160734552951861,-42.90084850375671
50.0,-39.03089986991944,207.45188102535394,0.004711032087745569,-46.537678753769065
50.0,-39.03089986991944,208.28479810655853,0.004076139130848946,-47.79502001279836
50.0,-39.03089986991944,209.11771518776308,0.0034979807670370657,-49.1236516546805
50.0,-39.03089986991944,209.95063226896767,0.01293212965129673,-37.76659900023145
50.0,-39.03089986991944,210.78354935017225,0.009835701291351404,-40.14389338371656
50.0,-39.03089986991944,211.61646643137684,0.011506053954829641,-38.781471875756985
50.0,-39.03089986991944,212.4493835125814,0.005691688099539154,-44.89517813929001
50.0,-39.03089986991944,213.282300593786,0.004821183656306007,-46.33692648711623
50.0,-39.03089986991944,214.11521767499056,0.0066360376591537255,-43.56182316086117
50.0,-39.03089986991944,214.94813475619515,0.007680470768237157,-42.29224318848001
50.0,-39.03089986991944,215.7810518373997,0.0014699912913903022,-56.65370476234722
