I_target_uA,input_power_dBm,freq_MHz,gain_linear,gain_dB
100.0,-33.01030017606384,1.6669869760063476,2904000.8504917733,129.25993478438915
100.0,-33.01030017606384,3.333973952012695,1007497.4138364925,120.06487880032284
100.0,-33.01030017606384,5.000960928019043,920431.6644216977,119.27983101451431
100.0,-33.01030017606384,6.66794790402539,217309.6419771223,106.74157992581769
100.0,-33.01030017606384,8.334934880031739,505138.3323190551,114.06820652221617
100.0,-33.01030017606384,10.001921856038086,96198.69274904899,99.66338340837956
100.0,-33.01030017606384,11.668908832044433,323286.5411881997,110.19175249561094
100.0,-33.01030017606384,13.33589580805078,52566.38319234374,94.41416193198208
100.0,-33.01030017606384,15.002882784057128,223834.52909446368,106.99854164728656
100.0,-33.01030017606384,16.669869760063477,31983.231098491065,90.09844672251411
100.0,-33.01030017606384,18.336856736069823,163100.05622000477,104.24908221480106
100.0,-33.01030017606384,20.003843712076172,20782.543127648416,86.35397380833636
100.0,-33.01030017606384,21.670830688082518,123461.32997673201,101.83061902113707
100.0,-33.01030017606384,23.337817664088867,14130.786054244481,83.00332642101324
100.0,-33.01030017606384,25.004804640095212,96413.30702072928,99.68273959233733
100.0,-33.01030017606384,26.67179161610156,10035.41630726006,80.03070786770203
100.0,-33.01030017606384,28.33877859210791,77176.32096169877,97.74968143336886
100.0,-33.01030017606384,30.005765568114256,7376.116810542814,77.35655571452448
100.0,-33.01030017606384,31.672752544120605,63015.93493459081,95.98900768084803
100.0,-33.01030017606384,33.339739520126955,5526.729984424622,74.84936494157591
100.0,-33.01030017606384,35.0067264961333,52380.98466814094,94.38347316239545
100.0,-33.01030017606384,36.673713472139646,4244.79503756099,72.55713449840616
100.0,-33.01030017606384,38.340700448146,44206.60361942238,92.9097429893616
100.0,-33.01030017606384,40.007687424152344,3353.621328308283,70.51028045991251
100.0,-33.01030017606384,41.674674400158686,37748.84481832921,91.53807331972722
100.0,-33.01030017606384,43.341661376165035,2671.4297473406114,68.53487515380739
100.0,-33.01030017606384,45.00864835217139,32592.61426667268,90.26238393593992
100.0,-33.01030017606384,46.675635328177734,2146.1733166851836,66.63329581989257
100.0,-33.01030017606384,48.342622304184076,28441.07656454654,89.07892062961659
100.0,-33.01030017606384,50.009609280190425,1773.6388081574842,64.97730365607832
100.0,-33.01030017606384,51.67659625619678,25012.482705366987,87.96313602711521
100.0,-33.01030017606384,53.34358323220312,1480.8864177859311,63.41043499864202
100.0,-33.01030017606384,55.010570208209465,22146.04541611346,86.90592372423593
100.0,-33.01030017606384,56.67755718421582,1225.4599591805638,61.76598251264284
100.0,-33.01030017606384,58.34454416022217,19763.752227097048,85.91738801234288
100.0,-33.01030017606384,60.01153113622851,1036.297626874554,60.30969007239208
100.0,-33.01030017606384,61.678518112234855,17748.061834358166,84.98301866263675
100.0,-33.01030017606384,63.34550508824121,899.3017911908175,59.07810916846965
100.0,-33.01030017606384,65.01249206424757,16000.939238413002,84.08290952072835
100.0,-33.01030017606384,66.67947904025391,766.8000584916115,57.693642746681356
100.0,-33.01030017606384,68.34646601626025,14504.495945885516,83.23005281965177
100.0,-33.01030017606384,70.0134529922666,652.382007934867,56.29003950222823
100.0,-33.01030017606384,71.68043996827295,13225.63731561584,82.42833217896306
100.0,-33.01030017606384,73.34742694427929,579.1891635706216,55.256408555304326
100.0,-33.01030017606384,75.01441392028563,12093.684576754866,81.65117274602153
100.0,-33.01030017606384,76.681400896292,513.2967580449208,54.20737042577058
100.0,-33.01030017606384,78.34838787229835,11089.649281396152,80.89835622945232
100.0,-33.01030017606384,80.01537484830469,439.64929074379825,52.86212753754056
100.0,-33.01030017606384,81.68236182431103,10222.96556855478,80.19153796144138
100.0,-33.01030017606384,83.34934880031737,388.9572456758772,51.798037322786364
100.0,-33.01030017606384,85.01633577632373,9456.100074163533,79.51424119423562
100.0,-33.01030017606384,86.68332275233007,357.7362505517742,51.07125901639339
100.0,-33.01030017606384,88.35030972833641,8754.527787565969,78.84465451087885
100.0,-33.01030017606384,90.01729670434278,315.37741133781253,49.97661168203557
100.0,-33.01030017606384,91.68428368034913,8132.6913659057345,78.20468582439374
100.0,-33.01030017606384,93.35127065635547,273.748296250218,48.74702849804613
100.0,-33.01030017606384,95.01825763236181,7588.819419330217,77.60348437285097
100.0,-33.01030017606384,96.68524460836815,253.95078470610872,48.09499118267066
100.0,-33.01030017606384,98.35223158437451,7087.873275791317,77.01031888379732
100.0,-33.01030017606384,100.01921856038085,235.05100096627143,47.42324209948373
100.0,-33.01030017606384,101.6862055363872,6625.674539600766,76.42460198097335
100.0,-33.01030017606384,103.35319251239356,204.89721243750336,46.23072100001558
100.0,-33.01030017606384,105.0201794883999,6218.970584479436,75.87437005240336
100.0,-33.01030017606384,106.68716646440625,184.53850740782673,45.32174007220718
100.0,-33.01030017606384,108.35415344041259,5852.266818313487,75.34648236779277
100.0,-33.01030017606384,110.02114041641893,176.38354161885687,44.92916117174576
