source_file,nominal_drive_mV,time_ns,current_corrected_uA,voltage_corrected_mV,current_smoothed_uA,voltage_smoothed_mV,voltage_slew_mV_per_ns,capacitive_current_uA,resistive_current_uA,effective_resistance_ohm,power_mW,temperature_inferred_K,temperature_model_K,fit_window,included_in_primary_fit
100mv0_converted.csv,100.0,-23.0,0.7519645729491398,2.3599999999999994,-0.20641044758605573,2.5881099134199093,0.17670998917748904,0.06891689577922072,-0.2753273433652764,,-7.125774267992391e-07,,314.3999927110653,False,True
100mv0_converted.csv,100.0,-22.0,0.7519645729491398,3.0,-0.1406632900828372,2.7281963376623337,0.2717748095238093,0.10599217571428562,-0.24665546579712283,,-6.729245384521075e-07,,314.3999793257463,False,True
100mv0_converted.csv,100.0,-21.0,-0.5613249399289102,3.426667,0.33148645081047345,3.131659532467528,0.5199422900432893,0.20277749311688284,0.12870895769359061,24331.325407225144,4.030726342750928e-07,,314.3999782789311,False,True
100mv0_converted.csv,100.0,-20.0,-0.37068610123716983,3.426667,0.4324451382496901,3.7680809177489123,0.6457143484848475,0.25182859590909057,0.18061654234059954,20862.324507592522,6.805777466234015e-07,,314.39999081410065,False,True
100mv0_converted.csv,100.0,-19.0,0.9320126298230598,4.066666,0.2087034917012852,4.423088229437223,0.6520346515151509,0.2542935140909089,-0.0455900223896237,,-2.0164869141132404e-07,,314.3999961943009,False,True
100mv0_converted.csv,100.0,-18.0,1.3132895128780504,5.573334,0.36486401379861805,5.072150220779214,0.8529292207792198,0.33264239610389573,0.032221617694722315,157414.5118607747,1.6343288530414921e-07,,314.39999613828,False,True
100mv0_converted.csv,100.0,-17.0,0.19063883869173992,6.426667,0.958466918496306,6.128946670995663,1.242481893939392,0.4845679386363629,0.47389897985994317,12933.023558748788,2.904501575000839e-06,,314.40002761943225,False,True
100mv0_converted.csv,100.0,-16.0,0.3706868955656599,7.08,1.292016113177022,7.557114008657998,1.4560173160173133,0.5678467532467523,0.7241693599302698,10435.561661136384,5.4726304145699375e-06,,314.4001101276402,False,True
100mv0_converted.csv,100.0,-15.0,2.0546633040093703,8.573333,1.3407536234575153,9.04098130303029,1.5354399372294352,0.5988215755194798,0.7419320479380355,12185.726884499498,6.707793773526751e-06,,314.4002246035478,False,True
100mv0_converted.csv,100.0,-14.0,2.80662787695852,11.36,1.7850274030435638,10.627993883116869,1.8859451082251057,0.7355185922077913,1.0495088108357726,10126.636168640933,1.1154173221839848e-05,,314.40038815220277,False,True
100mv0_converted.csv,100.0,-13.0,2.0546633040093703,13.08,2.832714814492913,12.8128715194805,2.402136268398264,0.9368331446753231,1.8958816698175898,6758.265414693987,2.429168825151093e-05,,314.4007175115449,False,True
100mv0_converted.csv,100.0,-12.0,2.61598903826677,14.786667,3.692652686657085,15.432266419913397,2.667013781385278,1.0401353747402584,2.652517311916826,5817.970103562249,4.0934353840932986e-05,285.370953021138,314.4013223763679,False,True
100mv0_converted.csv,100.0,-11.0,5.05192684234565,17.786667,4.322522206166579,18.146899082251057,2.8101304502164464,1.095950875584414,3.226571330582165,5624.205146264918,5.855226431775906e-05,286.4658943308316,314.40222710605735,False,True
100mv0_converted.csv,100.0,-10.0,6.54526441209762,21.86667,5.355263584242271,21.05252732034629,3.2776623225108175,1.278288305779219,4.076975278463053,5163.761338352466,8.583063343421983e-05,289.26523898771586,314.4035175843276,False,True
100mv0_converted.csv,100.0,-9.0,6.1745830768314205,24.86667,7.022917855687875,24.702223727272692,3.888397467532462,1.5164750123376602,5.506442843350214,4486.058319320252,0.00013602138305787655,293.9993907516992,314.40549447914475,False,True
100mv0_converted.csv,100.0,-8.0,7.487870206724019,28.08,8.463025048770817,28.829322255411213,4.1738811515151415,1.6278136490909052,6.8352113996799115,4217.766001613538,0.0001970545121252325,296.12456454699475,314.40844486606665,False,True
100mv0_converted.csv,100.0,-7.0,10.29449490636852,32.8,9.680308319808661,33.049986030302975,4.3517164913419855,1.6971694316233743,7.983138888185287,4139.973823982391,0.0002638426287324922,296.7722606425468,314.4124630147135,False,True
100mv0_converted.csv,100.0,-6.0,12.53979943205512,38.373329999999996,11.312292695951744,37.532755238095184,4.848195837662331,1.8907963766883091,9.421496319263435,3983.7361249459645,0.0003536147153275291,298.11987962698834,314.4177611634432,False,True
100mv0_converted.csv,100.0,-5.0,12.73043827074682,42.88,13.69069394136253,42.74637770562764,5.411025064935057,2.1102997753246724,11.580394166037859,3691.2713930749537,0.0004950199030015011,300.8281888713419,314.4249985680962,False,True
100mv0_converted.csv,100.0,-4.0,14.975742796433423,47.58667,15.852689156994764,48.3548053679653,5.633823701298695,2.197191243506491,13.655497913488272,3541.0503281760707,0.0006603089438093816,302.32517398704687,314.4347875617679,False,True
100mv0_converted.csv,100.0,-3.0,18.34369561332092,53.81333,17.85082169414273,54.01402510822503,5.749956471861463,2.2424830240259706,15.60833867011676,3460.587718514758,0.0008430691968253663,303.1598931359019,314.4473545294406,False,True
100mv0_converted.csv,100.0,-2.0,21.52100959151652,60.666669999999996,20.188875006479652,59.854718311688224,6.18072199134199,2.410481576623376,17.778393429856276,3366.7113143739275,0.001064120730778416,304.1648690641864,314.46305747388806,False,True
100mv0_converted.csv,100.0,-1.0,22.27296860416622,66.45333,23.228320895300996,66.37546909090901,6.639336796534877,2.5893413506486023,20.638979544652393,3216.024752934408,0.001369921948833978,305.8533356059667,314.4829076196217,False,True
100mv0_converted.csv,100.0,5.546246e-13,25.07960124709572,72.45333,25.883096189312145,73.1333919047618,6.7297264935064405,2.6245933324675117,23.258502856844633,3144.3722906369153,0.0017009732045476403,306.69123145949055,314.5076967293482,False,True
100mv0_converted.csv,100.0,1.0,28.818235399249318,79.53334000000001,28.362684053176274,79.83492207792196,6.703176082252931,2.6142386720786432,25.748445381097632,3100.5725159830477,0.002055625130627559,307.21525423555426,314.5375507420037,False,True
100mv0_converted.csv,100.0,2.0,32.376827054828524,87.46667,31.050838509148527,86.53974406926395,6.921786688311677,2.699496808441554,28.35134170070697,3052.403832694309,0.002453517854799432,307.802335990107,314.57276989715183,False,True
100mv0_converted.csv,100.0,3.0,33.31943284945492,93.68,34.451116163063226,93.67849545454531,7.1680180735930605,2.7955270487012935,31.65558911436193,2959.3034934877896,0.002965447960960708,308.970577088561,314.6145480261542,False,True
100mv0_converted.csv,100.0,4.0,36.68738566634232,100.33332999999999,37.32234418374019,100.87578021645007,7.0627125757575655,2.7544579045454505,34.56788627919474,2918.1934759246137,0.003487062498847288,309.5011643931277,314.66363085837776,False,True
100mv0_converted.csv,100.0,5.0,40.42602776178092,107.4,39.97955153279176,107.80392060606044,6.799170714285708,2.651676578571426,37.327874954220334,2888.027264832873,0.004024091267957721,309.89649308794645,314.7197316757387,False,True
100mv0_converted.csv,100.0,6.0,44.17525825605182,115.33330000000001,42.72419144451469,114.47412164502148,6.796718095238084,2.650720057142853,40.07347138737183,2856.6060708455416,0.004587375438336291,310.31380405093853,314.7827521996081,False,True
100mv0_converted.csv,100.0,7.0,44.73657843000972,121.54669999999999,46.1073196493916,121.39735679653661,6.835873528138521,2.6659906759740233,43.441328973417576,2794.5129595556696,0.005273662513101697,311.1556411590033,314.8536940970855,False,True
100mv0_converted.csv,100.0,8.0,48.28458168675652,127.54669999999999,48.81376745620676,128.14586870129853,6.504735670995679,2.5368469116883148,46.27692054451845,2769.1096813155937,0.005930196183998285,311.5068349807036,314.93288984619375,False,True
100mv0_converted.csv,100.0,9.0,51.65253450364402,133.9867,51.24388423195174,134.40682813852797,6.004444653679641,2.34173341493506,48.902150817016675,2748.4850030718467,0.0065727829804671355,311.79494987691135,315.01929222257183,False,True
100mv0_converted.csv,100.0,10.0,55.21112615922312,141.0533,53.653278799759235,140.1547580086578,5.7745677489177325,2.2520814220779157,51.40119737768132,2726.6827459064943,0.007204122379824181,312.1024776373377,315.11211574961715,False,True
100mv0_converted.csv,100.0,11.0,55.21112615922312,146.20000000000002,56.596077743439885,145.95596363636344,5.665247619047619,2.209446571428572,54.38663117201131,2683.673551589199,0.007938053161646393,312.71827891339154,315.21181889642776,False,True
100mv0_converted.csv,100.0,12.0,58.20838969755942,150.7067,58.74734343798258,151.48525324675305,5.151280952380944,2.008999571428568,56.73834386655401,2669.892050480702,0.008595022389426292,312.91822546083057,315.3181278660035,False,True
100mv0_converted.csv,100.0,13.0,61.015022340488926,155.85330000000002,60.59981335687424,156.25852554112532,4.459100432900428,1.739049168831167,58.86076418804308,2654.7145232760595,0.009197496224247485,313.1399300929634,315.4292358170982,False,True
100mv0_converted.csv,100.0,14.0,63.82164704013343,161.4267,62.39699075699067,160.4034541125539,4.124524458874447,1.6085645389610344,60.788426218029635,2638.7170073664256,0.009750673535438084,313.3753411420167,315.5437453327178,False,True
100mv0_converted.csv,100.0,15.0,63.450957761582316,164.85330000000002,64.72711264772977,164.50757445887422,3.9352610389610163,1.5347518051947964,63.192360842534974,2603.2826162136935,0.01039562200653537,313.9032152063081,315.66185021278295,True,True
100mv0_converted.csv,100.0,16.0,65.69626228726892,167.2133,66.2812910004386,168.27397619047593,3.3165426406926457,1.293451629870132,64.98783937056847,2589.3148290552867,0.010935762134913513,314.1137815947859,315.7831284252875,True,True
100mv0_converted.csv,100.0,17.0,67.94156681295551,170.85330000000002,67.48147252685084,171.1406597402595,2.5628051948051933,0.9994940259740255,66.4819785008768,2574.241374871273,0.011377769661477804,314.3426216406983,315.90530608380226,True,True
100mv0_converted.csv,100.0,18.0,69.99622455666542,174.5067,68.58541730485882,173.39958658008632,2.2792841991341817,0.8889208376623309,67.6964964671965,2561.4263016419186,0.011738544500332147,314.5385030035868,316.0265156622082,True,True
100mv0_converted.csv,100.0,19.0,69.06421510415632,176.0,70.18929720410974,175.69922813852787,2.130864069264078,0.8310369870129904,69.35826021709674,2533.2127361409534,0.012186192785175062,314.97412878982414,316.1469070272663,True,True
100mv0_converted.csv,100.0,20.0,70.37751017733382,176.4267,71.15037729142053,177.66131471861448,1.5103606060606154,0.58904063636364,70.56133665505689,2517.8280789538035,0.01253601983844017,315.2142482305078,316.26640682336375,True,True
100mv0_converted.csv,100.0,21.0,72.06147864249262,178.57330000000002,71.69185049740511,178.7199493506491,0.8003093073592993,0.31212062987012673,71.37972986753499,2503.791337993487,0.012756981706588868,315.43494305092077,316.3827979661003,True,True
100mv0_converted.csv,100.0,22.0,73.74546299422123,180.5067,72.26601716385687,179.26193333333308,0.6169398268398254,0.24060653246753191,72.02541063138933,2488.8706883013465,0.012911414358910054,315.67124620798376,316.4943538050936,True,True
100mv0_converted.csv,100.0,23.0,72.43216792104371,180.08,73.3540475532833,179.95382900432875,0.5648764069264018,0.22030179870129674,73.133745754582,2460.6127738651244,0.013160697577966101,316.1236902547496,316.60173712881186,True,True
100mv0_converted.csv,100.0,24.0,72.80285719959492,179.2133,73.84306695045846,180.39168614718588,0.07275519480519677,0.02837452597402674,73.81469242448443,2443.8452592853955,0.013315556828888655,316.395257391929,316.70523621088677,True,True
100mv0_converted.csv,100.0,25.0,74.48683360803862,179.8667,73.89730751696942,180.09933939393915,-0.4499017316017273,-0.17546167532467366,74.07276919229409,2431.3839128438467,0.013340456798611892,316.5986025663171,316.80287768810683,True,True
100mv0_converted.csv,100.0,26.0,75.42940762952522,180.72,74.02209972140896,179.49188268398242,-0.4804969696969721,-0.18739381818181913,74.20949353959078,2418.7186048941767,0.013320001708445979,316.8066201529397,316.8933427818101,True,True
100mv0_converted.csv,100.0,27.0,73.74546299422123,179.2133,74.73252673573016,179.1383454545452,-0.4458653679653537,-0.17388749350648794,74.90641422923665,2391.495405270993,0.013418611108958253,317.2584086999628,316.97792397151983,True,True
100mv0_converted.csv,100.0,28.0,73.92550549079571,177.72,75.00340324025838,178.60015194805172,-0.7715246753246703,-0.30089462337662143,75.304297863635,2371.7125982831726,0.013449359040786557,317.5907879256494,317.05754677317066,True,True
100mv0_converted.csv,100.0,29.0,75.42940762952522,177.29330000000002,74.77434699621315,177.59529610389586,-1.1233474025974033,-0.4381054870129873,75.21245248322614,2361.24857308041,0.013357377769458743,317.76800816500565,317.1306544423806,True,True
100mv0_converted.csv,100.0,30.0,76.17083384633712,177.29330000000002,74.80222558808882,176.3534571428569,-1.041318831168823,-0.406114344155841,75.20833993224466,2344.865706406152,0.01326325075302652,318.0474569784826,317.19648850468906,True,True
100mv0_converted.csv,100.0,31.0,74.48683360803862,175.57330000000002,75.38111286969469,175.51265844155822,-0.8872067099567147,-0.34601061688311874,75.72712348657781,2317.6987367368683,0.013291068759261431,318.5162917230776,317.2568067976725,True,True
100mv0_converted.csv,100.0,32.0,74.30678316817922,174.0667,75.51293243986842,174.57904372294348,-1.0630545454545626,-0.4145912727272794,75.9275237125957,2299.2853603887834,0.013255354481996074,318.8379872663172,317.3125803025346,True,True
100mv0_converted.csv,100.0,33.0,75.99075957662292,173.0,75.16255775150695,173.3865493506491,-1.204240476190492,-0.46965378571429184,75.63221153722124,2292.4960916331206,0.013113608178197142,318.95741668190465,317.36243468947663,True,True
100mv0_converted.csv,100.0,34.0,76.36147268502891,173.0,75.09258858675454,172.1705627705625,-0.9870658008657927,-0.38495566233765915,75.4775442490922,2281.0832610340694,0.012995011269906237,319.15917467362965,317.4059907137721,True,True
100mv0_converted.csv,100.0,35.0,74.67747244673032,171.28,75.59156814113453,171.4124177489175,-0.7498428571428519,-0.2924387142857123,75.88400685542024,2258.8741007773215,0.013007461083563014,319.5554239229649,317.44527787032945,True,True
100mv0_converted.csv,100.0,36.0,74.48683360803862,170.2133,75.70353390041842,170.6708770562768,-0.759047619047621,-0.2960285714285722,75.999562471847,2245.682363230703,0.012970911982963428,319.79308889512345,317.48141331224394,False,True
100mv0_converted.csv,100.0,37.0,76.17083384633712,169.7867,75.33165268210077,169.89432251082226,-0.8030528138528013,-0.3131905974025925,75.64484327950336,2245.9471808682647,0.01285162940040855,319.78829978864877,317.5133012358352,False,True
100mv0_converted.csv,100.0,38.0,76.55211152372063,169.7867,75.28474706869993,169.0647714285712,-0.5701049783549763,-0.22234094155844078,75.50708801025837,2239.058290866708,0.01276558857569134,319.9130844377898,317.5407728675368,False,True
100mv0_converted.csv,100.0,39.0,74.86811128542212,168.4933,75.73700528701252,168.7541125541123,-0.33835974025974735,-0.13196029870130146,75.86896558571382,2224.2838194948163,0.012803199957815625,320.1823161702701,317.5657434997471,False,True
100mv0_converted.csv,100.0,40.0,74.67747244673032,168.0667,75.81710214007042,168.3880519480517,-0.35870606060605326,-0.13989536363636076,75.95699750370677,2216.8866264077146,0.012790250841472207,320.3179463607492,317.5891103593542,False,True
100mv0_converted.csv,100.0,41.0,76.17083384633712,167.85330000000002,75.4455375183956,168.0367004329002,-0.3595406926406923,-0.14022087012987,75.58575838852546,2223.1264727034813,0.012701181439326225,320.20349996440945,317.6097150946005,False,True
100mv0_converted.csv,100.0,42.0,76.55211152372063,168.4933,75.36906637947038,167.6689705627703,-0.11390822510821863,-0.04442420779220527,75.41349058726259,2223.3286015153603,0.012644502333311484,320.19980007610184,317.6273361335032,False,True
100mv0_converted.csv,100.0,43.0,75.04815378199652,167.4267,75.8153582967395,167.80888398268377,0.10300216450217192,0.04017084415584705,75.77518745258365,2214.5624395543755,0.012715749639996724,320.36067610140196,317.64381797607075,False,True
100mv0_converted.csv,100.0,44.0,74.86811128542212,167.64000000000001,75.89879552462936,167.87497489177466,0.06797056277055447,0.026508519480516243,75.87228700514885,2212.5993761118907,0.012737058275970882,320.3968116098983,317.6600059706114,False,True
100mv0_converted.csv,100.0,45.0,76.17083384633712,167.64000000000001,75.61722178794908,167.94482510822488,0.0562482683982779,0.02193682467532838,75.59528496327376,2221.6309547588457,0.012695836912163432,320.2308936100496,317.6747895165812,False,True
100mv0_converted.csv,100.0,46.0,76.73210636058542,168.9333,75.58163759071903,167.9874714285712,0.25548874458874593,0.09964061038961092,75.48199698032941,2225.5303005874193,0.012680029811104585,320.1595165854727,317.6879105669652,False,True
100mv0_converted.csv,100.0,47.0,75.23876879083342,168.0667,75.95971422742902,168.45580259740237,0.4056774891774779,0.1582142207792164,75.8015000066498,2222.3280882650647,0.012769202521707193,320.2181222998175,317.700813112408,False,True
100mv0_converted.csv,100.0,48.0,75.23876879083342,168.4933,76.01491723810592,168.79882640692617,0.3290313852813824,0.12832224025973915,75.88659499784619,2224.356309723964,0.01280956817565415,320.18099015361685,317.7140582481445,False,True
100mv0_converted.csv,100.0,49.0,76.17083384633712,168.9333,75.74862246159809,169.11386536796513,0.23195389610388872,0.0904620194805166,75.65816044211758,2235.2362835644944,0.012794843958996178,319.98252019126085,317.72657533063375,False,True
100mv0_converted.csv,100.0,50.0,76.55211152372063,170.0,75.65382021543655,169.26273419913394,0.31258441558441064,0.12190792207792016,75.53191229335863,2240.943318656277,0.012784737994063058,319.8788918236535,317.7379184265166,False,True
100mv0_converted.csv,100.0,51.0,75.42940762952522,169.57330000000002,76.0269379728306,169.73903419913395,0.3900162337662465,0.15210633116883615,75.87483164166176,2237.0927292566503,0.012878920642877555,319.9487756576559,317.7492819938122,False,True
100mv0_converted.csv,100.0,52.0,75.42940762952522,169.7867,76.05810694154549,170.04276666666644,0.24268787878787634,0.09464827272727178,75.96345866881822,2238.4811019204717,0.012917036677614816,319.9235608195495,317.76112869144436,False,True
100mv0_converted.csv,100.0,53.0,76.17083384633712,170.0,75.86745469211293,170.2244099567097,0.15962532467531787,0.06225387662337397,75.80520081548956,2245.5505443622164,0.012903895580466597,319.79547277937814,317.772344466044,False,True
100mv0_converted.csv,100.0,54.0,76.73210636058542,170.85330000000002,75.806661053068,170.36201731601707,0.23734761904762536,0.0925655714285739,75.71409548163942,2250.0700329614274,0.012898806045509623,319.71384761132043,317.78254920408295,False,True
100mv0_converted.csv,100.0,55.0,75.42940762952522,170.64000000000001,76.09442425927351,170.69910519480496,0.29321991341991804,0.11435576623376804,75.98006849303974,2246.630051543611,0.012969729704401875,319.7759577129973,317.79267149584507,False,True
100mv0_converted.csv,100.0,56.0,75.60948189923943,170.64000000000001,76.06943832980559,170.9484571428569,0.14222835497835717,0.0554690584415593,76.01396927136403,2248.908441191698,0.012994470768244216,319.73480740467176,317.8030016168235,False,True
100mv0_converted.csv,100.0,57.0,76.17083384633712,171.0667,75.87260510431696,170.98356190476167,0.01755411255410877,0.006846103896102421,75.86575900042085,2253.7645989123125,0.012971797700500188,319.6472724774817,317.8125830836223,False,True
100mv0_converted.csv,100.0,58.0,76.55211152372063,171.28,75.7847730047288,170.98356536796513,0.041097186147183606,0.016027902597401607,75.7687451021314,2256.6503528267526,0.012955210181018972,319.5953661473978,317.82106260547636,False,True
100mv0_converted.csv,100.0,59.0,75.42940762952522,171.0667,76.16247448456106,171.06575627705604,0.088198701298694,0.03439749350649066,76.12807699105457,2247.078384722067,0.013022907064392698,319.76785527627646,317.82944019583573,False,True
100mv0_converted.csv,100.0,60.0,75.80012073793112,170.64000000000001,76.19584075157906,171.15996277056252,-0.03185952380952983,-0.012425214285716635,76.20826596586477,2245.9501026729636,0.01304380396552654,319.78824694914033,317.8380833739329,False,True
100mv0_converted.csv,100.0,61.0,76.36147268502891,171.28,76.03004032420627,171.00203722943698,-0.1362227272727239,-0.05312686363636232,76.08316718784263,2247.567281304786,0.013010376587988943,319.75902364168076,317.84595490145546,False,True
100mv0_converted.csv,100.0,62.0,76.92274519927712,171.0667,75.95769591093607,170.88751731601707,-0.07712207792208403,-0.030077610389612774,75.98777352132568,2248.8817529053954,0.012985361963431124,319.73528907459144,317.85265830079027,False,True
100mv0_converted.csv,100.0,63.0,75.42940762952522,171.0667,76.23673697763327,170.8477930735928,0.024924458874465927,0.009720538961041712,76.22701643867222,2241.3023761863606,0.013023217531131628,319.87238269928474,317.85900353272314,False,True
100mv0_converted.csv,100.0,64.0,75.60948189923943,170.2133,76.17176125064432,170.937366233766,-0.06696774891773316,-0.026117422077915932,76.19787867272224,2243.3349748220635,0.01302506469291519,319.8355614410146,317.8652743994842,False,True
100mv0_converted.csv,100.0,65.0,76.36147268502891,170.85330000000002,75.92871151751376,170.71385757575734,-0.204111038961031,-0.07960330519480209,76.00831482270857,2245.9892443866433,0.012975672631217195,319.7875390890592,317.8705973000931,False,True
100mv0_converted.csv,100.0,66.0,76.73210636058542,170.85330000000002,75.83734792284379,170.52914415584394,-0.17131796536796173,-0.06681400649350508,75.90416192933729,2246.637599590355,0.01294387177167648,319.7758213020109,317.8747128597155,False,True
100mv0_converted.csv,100.0,67.0,75.42940762952522,170.85330000000002,76.22435783226368,170.37122164502142,-0.04787792207794439,-0.018672389610398313,76.24303022187408,2234.5809334863247,0.012989618200818974,319.9944420376834,317.8786744738701,False,True
100mv0_converted.csv,100.0,68.0,75.60948189923943,169.57330000000002,76.25002736564812,170.43338831168805,-0.14354480519480717,-0.055982474025974796,76.3060098396741,2233.5513109620615,0.013005091805520666,320.0131793382169,317.8829549210038,False,True
100mv0_converted.csv,100.0,69.0,76.55211152372063,170.0,76.01683108836662,170.0841320346318,-0.34204090909089757,-0.13339595454545006,76.15022704291206,2233.5341421738144,0.012951945270833844,320.0134919244,317.8865314960336,False,True
