I_target_uA,input_power_dBm,freq_MHz,gain_linear,gain_dB
100.0,-33.01030017606384,1.6670020908531642,278141.7415500537,108.8853233921351
100.0,-33.01030017606384,3.3340041817063284,116646.18398250733,101.33741071301154
100.0,-33.01030017606384,5.001006272559493,45697.02497735265,93.1977585405759
100.0,-33.01030017606384,6.668008363412657,13987.849117371665,82.91501878122813
100.0,-33.01030017606384,8.33501045426582,17058.993961208602,84.63906830922232
100.0,-33.01030017606384,10.002012545118985,4268.107578508697,72.60470714740053
100.0,-33.01030017606384,11.669014635972148,8971.808274218683,79.05759968444566
100.0,-33.01030017606384,13.336016726825314,1713.4369945410997,64.67736278895985
100.0,-33.01030017606384,15.003018817678477,5403.488772085857,74.65348506767833
100.0,-33.01030017606384,16.67002090853164,914.2487770855632,59.22128776181833
100.0,-33.01030017606384,18.337022999384804,3663.7282475062775,71.27846505872971
100.0,-33.01030017606384,20.00402509023797,503.6616746108556,54.04277810239243
100.0,-33.01030017606384,21.671027181091134,2608.30038729642,68.32715211721688
100.0,-33.01030017606384,23.338029271944297,331.4789974805834,50.409120334016755
100.0,-33.01030017606384,25.00503136279746,1974.9158077257507,65.91097172057114
100.0,-33.01030017606384,26.672033453650627,211.505214423761,46.506421577724765
100.0,-33.01030017606384,28.33903554450379,1529.8820799330524,63.69315915219527
100.0,-33.01030017606384,30.006037635356954,155.49586561853036,43.83437692668756
100.0,-33.01030017606384,31.67303972621012,1231.8657097381913,61.81126732704729
100.0,-33.01030017606384,33.34004181706328,107.92907308522095,40.66276894551115
100.0,-33.01030017606384,35.00704390791645,1004.0284065149639,60.0349200055461
100.0,-33.01030017606384,36.67404599876961,84.9190311401839,38.58010061122821
100.0,-33.01030017606384,38.341048089622774,840.8223194991726,58.494084629068695
100.0,-33.01030017606384,40.00805018047594,62.218299293114846,35.87836271413894
100.0,-33.01030017606384,41.6750522713291,709.0174984765056,57.01313907313975
100.0,-33.01030017606384,43.34205436218227,51.21687547010057,34.188261608581655
100.0,-33.01030017606384,45.009056453035434,610.1979038084647,55.70941422784587
100.0,-33.01030017606384,46.676058543888594,38.98122545408301,31.817109758526083
100.0,-33.01030017606384,48.34306063474176,527.246946580123,54.440281466201334
100.0,-33.01030017606384,50.01006272559492,33.18114564314257,30.417827536060734
100.0,-33.01030017606384,51.67706481644809,462.9454948499285,53.31059724241812
100.0,-33.01030017606384,53.344066907301254,25.987265539142744,28.295211681795138
100.0,-33.01030017606384,55.011068998154414,407.3776810527525,52.19994463362895
100.0,-33.01030017606384,56.67807108900758,22.692080824173242,27.117486435126278
100.0,-33.01030017606384,58.34507317986075,363.2016875772988,51.202957155120046
100.0,-33.01030017606384,60.01207527071391,18.160934486873195,25.182763835299088
100.0,-33.01030017606384,61.67907736156707,324.16572844701375,50.21534196638175
100.0,-33.01030017606384,63.34607945242024,16.167997839749837,24.173124849599688
100.0,-33.01030017606384,65.0130815432734,292.51814062172735,49.32305608375677
100.0,-33.01030017606384,66.68008363412656,13.163811769208984,22.38763327284429
100.0,-33.01030017606384,68.34708572497972,264.05165108441406,48.433777748522715
100.0,-33.01030017606384,70.0140878158329,11.889180242611765,21.503038222090296
100.0,-33.01030017606384,71.68108990668607,240.62456438116237,47.626799212415364
100.0,-33.01030017606384,73.34809199753921,9.804982944454682,19.82893685118129
100.0,-33.01030017606384,75.01509408839239,219.24592203609106,46.81863048512247
100.0,-33.01030017606384,76.68209617924555,8.971627925588555,19.05742508151228
100.0,-33.01030017606384,78.34909827009871,201.41762549797213,46.08194943573048
100.0,-33.01030017606384,80.01610036095188,7.4806430480173525,17.478778642320908
100.0,-33.01030017606384,81.68310245180504,184.9533747111239,45.34124519965145
100.0,-33.01030017606384,83.3501045426582,6.93067700474335,16.81551319169801
100.0,-33.01030017606384,85.01710663351137,171.05667165742835,44.66280034943375
100.0,-33.01030017606384,86.68410872436453,5.832156506438656,15.31658339594697
100.0,-33.01030017606384,88.3511108152177,158.1054151079947,43.97893489532309
100.0,-33.01030017606384,90.01811290607087,5.458369307860995,14.741258325249092
100.0,-33.01030017606384,91.68511499692403,147.0682303530312,43.35037733320227
100.0,-33.01030017606384,93.35211708777719,4.624943916029536,13.30212941347259
100.0,-33.01030017606384,95.01911917863036,136.69671922767142,42.71516182926184
100.0,-33.01030017606384,96.68612126948352,4.355081821475554,12.779926375307749
100.0,-33.01030017606384,98.35312336033668,127.8008872710701,42.13067737935718
100.0,-33.01030017606384,100.02012545118984,3.7180124630729248,11.406216824557978
100.0,-33.01030017606384,101.68712754204302,119.3724453754871,41.538081811844314
100.0,-33.01030017606384,103.35412963289617,3.5301655924686752,10.955901553697833
100.0,-33.01030017606384,105.02113172374933,112.0864022656433,40.99105858924284
100.0,-33.01030017606384,106.68813381460251,3.030963084385494,9.631612938204917
100.0,-33.01030017606384,108.35513590545567,105.13794730177158,40.435189873237995
100.0,-33.01030017606384,110.02213799630883,2.892576398261567,9.225696765822384
100.0,-33.01030017606384,111.689140087162,99.10344905169262,39.92177538598243
100.0,-33.01030017606384,113.35614217801516,2.500366875057664,7.960074734426844
100.0,-33.01030017606384,115.02314426886832,93.30926968664282,39.39849580607335
100.0,-33.01030017606384,116.6901463597215,2.402513813864245,7.61331786868694
100.0,-33.01030017606384,118.35714845057464,88.24760790806806,38.91405883951873
100.0,-33.01030017606384,120.02415054142782,2.0842732530344055,6.379093107382371
100.0,-33.01030017606384,121.69115263228099,83.36314113079217,38.41948141039222
100.0,-33.01030017606384,123.35815472313413,2.0042413834709008,6.039000503549077
100.0,-33.01030017606384,125.02515681398731,79.08412452099424,37.961786224971604
100.0,-33.01030017606384,126.69215890484048,1.74246792508812,4.823295849197833
100.0,-33.01030017606384,128.35916099569363,74.93420450002344,37.493602024157646
100.0,-33.01030017606384,130.0261630865468,1.6852406670779032,4.533238613587413
100.0,-33.01030017606384,131.69316517739998,71.27980201258042,37.05932969460464
100.0,-33.01030017606384,133.36016726825312,1.4710093497738455,3.3523086624674425
100.0,-33.01030017606384,135.0271693591063,67.72070387593838,36.61442926866924
100.0,-33.01030017606384,136.69417144995944,1.4303970376312636,3.109132040478015
100.0,-33.01030017606384,138.36117354081264,64.57566994367009,36.20137840959153
100.0,-33.01030017606384,140.0281756316658,1.256100793322902,1.9804897980175546
100.0,-33.01030017606384,141.69517772251893,61.49556980026126,35.776876598239255
100.0,-33.01030017606384,143.36217981337214,1.2211932002445445,1.7356875485545245
100.0,-33.01030017606384,145.02918190422528,58.770025063067735,35.38311751847368
100.0,-33.01030017606384,146.69618399507843,1.0688514070018598,0.5783466653604149
100.0,-33.01030017606384,148.36318608593163,56.09775227840746,34.978909206356434
100.0,-33.01030017606384,150.03018817678478,1.0477278912621302,0.4049701058577744
100.0,-33.01030017606384,151.69719026763792,53.715500304465486,34.60199250182893
100.0,-33.01030017606384,153.3641923584911,0.915749995351954,-0.7644614973550705
100.0,-33.01030017606384,155.03119444934427,51.37853663087449,34.21563460966658
100.0,-33.01030017606384,156.69819654019742,0.9020408485379021,-0.8954759034201948
100.0,-33.01030017606384,158.3651986310506,49.28725947110404,33.85469341334169
100.0,-33.01030017606384,160.03220072190376,0.7906672676254662,-2.0401247987024256
100.0,-33.01030017606384,161.6992028127569,47.229593782079526,33.48428420522022
100.0,-33.01030017606384,163.36620490361008,0.7835148745123844,-2.1190550864647957
100.0,-33.01030017606384,165.03320699446326,45.38201885560454,33.13767623835888
100.0,-33.01030017606384,166.7002090853164,0.6881337844068702,-3.2465423928091997
100.0,-33.01030017606384,168.36721117616958,43.55861565268957,32.78148137761987
100.0,-33.01030017606384,170.03421326702275,0.6782914913356657,-3.3716726160678556
100.0,-33.01030017606384,171.7012153578759,41.927135677636656,32.44990387726888
100.0,-33.01030017606384,173.36821744872907,0.5984184024015904,-4.459901192625298
100.0,-33.01030017606384,175.03521953958224,40.30823446525058,32.10787552208288
100.0,-33.01030017606384,176.7022216304354,0.5943166086796814,-4.519642656920652
100.0,-33.01030017606384,178.36922372128856,38.8501577795339,31.78785573822993
100.0,-33.01030017606384,180.03622581214174,0.5195741246876089,-5.687049707222838
100.0,-33.01030017606384,181.70322790299488,37.408005669093384,31.45929110596073
100.0,-33.01030017606384,183.37022999384806,0.520960315710126,-5.663907158751221
100.0,-33.01030017606384,185.03723208470123,36.100539744728295,31.150273903157363
100.0,-33.01030017606384,186.70423417555438,0.456680391016506,-6.807752715359726
100.0,-33.01030017606384,188.37123626640755,34.804245198053685,30.83264439252096
100.0,-33.01030017606384,190.03823835726072,0.4559979152870865,-6.820742856421137
100.0,-33.01030017606384,191.70524044811387,33.63352402571663,30.535447476974316
100.0,-33.01030017606384,193.37224253896704,0.4020372861905729,-7.914673344485202
100.0,-33.01030017606384,195.0392446298202,32.465236847646594,30.228371511648625
