source_file,current_plateau_uA,current_step_uA,voltage_slope_0_30_mV_per_ns,C_slope_pF
100mv0_converted.csv,80.4072522191552,76.17083384633712,3.5623112298387154,21.382419707832707
150mv0_converted.csv,119.901264968128,114.17150902555795,6.126919625000015,18.634406196500034
200mv0_converted.csv,158.272573822904,152.16154020295048,8.235155451612924,18.477069570453388
250mv0_converted.csv,195.330698810493,189.60094286792295,9.008365096774217,21.047208991986427
