evaluation,stage,C_pF,C_th_pJ_per_K,S_e_mW_per_K,T0_K,Tc_K,w_K,beta_per_K,gamma,objective_total,objective_waveform,objective_mean_voltage,objective_amplitude,objective_relative_amplitude,objective_spectrum,objective_frequency,objective_classification,objective_false_positive,objective_sustain,objective_edge,objective_prior,best_total_so_far,global_evaluations,fit_mode
18,global,12.423712241551272,0.05761829970635964,0.0010690557951476849,318.09945393142,335.2560318280946,11.177672973650512,0.6405337160526694,1.4517676540168432,1189.2898895976866,1.736375371687403,8.590242842425752,5.670288717314841,0.48309742110585924,0.6099298548267431,1.8823529411764706,0.47058823529411764,0.0,0.2538290707671136,1.4689042884844552,0.0,65.16371939470066,352,relaxed
19,global,6.992903381605343,0.09558231181012536,0.00852822511683988,310.16516194779337,336.2361927742529,7.001419952359079,0.31333730198850884,2.272487216537159,2220.2153681427267,3.562715155679,14.32355289094861,124.33298009702305,3.002686324169046,0.6414408793522426,3.674097092648259,0.5294117647058824,0.29411764705882354,3.291938734968639,2.5118609178853624,0.0,65.16371939470066,352,relaxed
20,global,3.561202144510405,0.17001269035836236,0.014339130767215252,318.2566332681329,338.523566172803,17.320546080340943,0.3977510070998823,1.3614635378420477,1840.4853303104533,1.9079322518557358,34.48672003518354,60.011204621452244,1.0250018465249993,0.5072871633699869,2.3529411764705883,0.5882352941176471,0.11764705882352941,0.5942396462580684,2.8660345637722506,0.0,65.16371939470066,352,relaxed
21,global,29.377722805646208,0.06547716219975694,0.01080549773091663,319.6646710150865,336.999723085257,18.151584377062008,0.7268813016065443,0.5286972236402676,1575.077904239296,2.8528664638841845,15.458087889990088,78.77113352359345,2.1307738213741096,0.6188063924616841,2.1176470588235294,0.5294117647058824,0.058823529411764705,1.4210997256518885,1.8948939073275701,0.0,65.16371939470066,352,relaxed
22,global,1.6279661744132383,0.18198027032673864,0.013476502506319148,312.91173971377634,335.7131646561221,13.336137257290133,0.11234746273361307,1.0826133855193665,1193.2685268709545,2.418566885722932,45.04518303042867,0.6231297190152096,0.9780146426977328,0.5086302059584613,1.8823529411764706,0.47058823529411764,0.0,0.5928497058598046,3.169915050434676,0.0,65.16371939470066,352,relaxed
23,global,17.847178423563783,0.19314716314994163,0.005111303655093277,315.49801854264865,334.59945932216755,3.986547295423776,0.9564341262598889,1.963255651825454,1312.997046692059,3.2199592824016774,1.860357797089171,103.79087470377492,2.9246289045112057,0.6621038326193275,1.8823529411764706,0.47058823529411764,0.0,1.9316082251686046,2.113396045499524,0.0,65.16371939470066,352,relaxed
24,global,9.36108241194401,0.16482819305177765,0.002624581831269215,317.37254488928744,337.220429587267,5.579159098967514,0.1791004315127389,0.43848811406806876,1208.9412859854453,1.2077058433964503,1.9596941648938615,17.80767106506051,1.268901857798338,0.5653599774106483,1.8823529411764706,0.47058823529411764,0.0,0.6182297786178518,2.0662929665597933,0.0,65.16371939470066,352,relaxed
25,global,0.6706217602252522,0.13971480155825572,0.0012216625600442663,310.80697544983514,341.45120074574874,9.1680671161883,0.5163252667856595,1.7865596457742574,1188.5066928489184,1.04769886992158,2.6916205652509295,1.234851184838414,0.8889888483276426,0.5433255904233851,1.8823529411764706,0.47058823529411764,0.0,0.49874011902475646,2.159192666840484,0.0,65.16371939470066,352,relaxed
26,global,16.2560007376242,0.025683868393088546,0.0017763903704679472,313.2217460751286,333.66042729077753,1.596853982873883,0.6735344572003524,2.177977666754259,657.364780994132,2.4482366791592254,1.740799034326714,44.69681925336692,2.092019186385365,0.61006385929648,3.9678751881325125,0.17647058823529413,0.058823529411764705,1.0211338082798236,1.3747199820060185,0.0,65.16371939470066,352,relaxed
27,global,13.460467187555892,0.1459554551693555,0.008117548331918741,319.3015304895015,337.63794655376813,16.99292425009954,0.8212810566062885,0.7239193244798062,853.7678397048196,2.3030460273482336,5.280334560438997,87.70973764308829,2.606289483443846,0.6103850379909385,3.3158580044120876,0.29411764705882354,0.0,2.1808974151939897,2.144330012804686,0.0,65.16371939470066,352,relaxed
28,global,8.09556312660235,0.1606647269733694,0.006046804370159711,316.9575977617441,329.4828993634724,5.92650927217353,0.6061195683950389,1.1368137010224568,1208.465946924,1.1800724529832978,0.8469498482236166,15.545110635030047,1.4817007036423158,0.6400406713075215,1.8823529411764706,0.47058823529411764,0.0,0.38610659009932347,1.962582965679105,0.0,65.16371939470066,352,relaxed
29,global,4.927490884890947,0.119448604343333,0.019766552545094955,311.4258879325764,331.2192069633141,14.111068550675984,0.23040368397689132,1.8740887100948693,2548.5356637596565,4.134793988517481,50.44060756832535,159.3096817981259,2.6484049335503004,0.5275857323165053,3.5974978515050773,0.6470588235294118,0.29411764705882354,2.425458577911516,3.312496142956036,0.0,65.16371939470066,352,relaxed
30,global,22.81461831994934,0.12956127357363986,0.014559554113655497,316.0393747013076,332.1984625505823,13.911784849773296,0.7547628846449359,1.2599994620770714,1322.2548482241878,3.4438512629900675,22.218495464272475,116.32987952565965,2.359518625069874,0.615554645468859,1.8823529411764706,0.47058823529411764,0.0,2.245696238390151,2.226568314182731,0.0,65.16371939470066,352,relaxed
31,global,11.067654901647078,0.07017776100688627,0.017288394755057803,312.2330828000324,340.1385928554605,11.06234478399882,0.8232334509526243,2.7835774990542923,2775.636505672131,3.276651042792943,56.74035700599262,112.04276119403093,0.7870409446910638,0.5226927131123267,3.0588235294117645,0.7647058823529411,0.29411764705882354,1.0261745476248085,2.7477556628806856,0.0,65.16371939470066,352,relaxed
32,global,12.0393137165508,0.03486338154078161,0.016209643713807478,314.1266239663558,329.09361704078646,15.001303412963619,0.9401150391560169,2.641010388079552,2328.7517238611904,2.9359397297445544,26.570022084962886,95.7233143551055,1.9892710722892475,0.5735050856083818,3.422122766192246,0.5882352941176471,0.29411764705882354,2.490798907468766,2.1769430709587505,0.0,65.16371939470066,352,relaxed
33,global,10.409315633465756,0.09011617505891145,0.007872552238686222,315.12531573596317,341.4347732244176,12.773350937499998,0.12624776085563827,2.3017017451094866,1871.9997623147067,2.6391078885570547,9.980390848134471,75.76285188055246,2.583585778827987,0.6628409197006696,3.505535510609637,0.5294117647058824,0.17647058823529413,2.5720469174815874,2.106082725382337,0.0,65.16371939470066,352,relaxed
34,global,4.573405965792471,0.008450179045424625,0.01838975320235927,314.83925972472036,332.699614773506,8.031652485720546,0.6602330969551479,1.9567866461643308,1768.1990756081082,3.370208867252983,35.399322458133355,111.45546443176215,3.147512439085089,0.547289000870302,2.155962990732625,0.47058823529411764,0.17647058823529413,2.562152332235176,2.480605086927234,0.0,65.16371939470066,352,relaxed
35,global,15.991814356936919,0.07402440803630352,0.013778970108762771,314.8991911244766,336.34804456699845,15.988463434183053,0.100181239471618,1.6052848828409543,2766.810393491195,3.168906771272103,24.25989570288121,94.01878770691732,1.969914863325738,0.5980275533755609,3.0588235294117645,0.7647058823529411,0.29411764705882354,1.6595785296754102,2.098016223730591,0.0,65.16371939470066,352,relaxed
36,global,14.833417039496341,0.18017286976436767,0.011634789302134713,319.9322456950714,336.4245032586711,13.740295497064546,0.4688595029812506,1.3487734585617712,1306.8638369109412,3.0872245029822913,12.26453087611255,102.09511691677292,2.372824201386005,0.6279063103639893,1.8823529411764706,0.47058823529411764,0.0,1.985899433338328,2.2423836070811216,0.0,65.16371939470066,352,relaxed
37,global,2.2020152226939977,0.19883252767976817,0.010237078041687761,319.7801347275134,336.03385218486676,10.027528732753586,0.5909016665227259,2.1621668100717835,2219.795260942082,3.2817322528138173,9.137086895330542,125.84209307479756,2.959266192263695,0.5912326785187103,2.6515515024107517,0.5882352941176471,0.23529411764705882,2.8593866723003885,2.5404463355491607,0.0,65.16371939470066,352,relaxed
38,global,21.36268047444803,0.04588967548745275,0.010230001589863551,311.8410750521943,338.4156674473661,15.451140952652011,0.5650105733090003,2.376231230321344,2763.3535249674323,2.959934428413469,20.485742304531048,89.33483549652607,2.12033682330215,0.5906357967389941,3.0588235294117645,0.7647058823529411,0.29411764705882354,1.7830956624370669,2.0179514180853095,0.0,65.16371939470066,352,relaxed
39,global,10.20886299103164,0.08154010981821308,0.0064694813500577415,316.7684777816463,333.45853573240913,6.700445339771205,0.4182736390735064,1.521250593498959,2159.0446314186584,2.693466770405335,1.472904282603183,66.37167392099916,2.796150011261876,0.6019250633717467,4.1856312894864205,0.5294117647058824,0.29411764705882354,3.283795671582481,1.724352265594831,0.0,65.16371939470066,352,relaxed
40,global,20.31439805797023,0.12168557933652263,0.006604225965841325,319.73823789593945,338.9542859130577,12.868925897335794,0.49034120738829917,2.5513113402774654,1294.1973864667882,3.114664040464771,4.129601818384324,88.31654889299938,2.62714061017999,0.6194657143987368,1.8823529411764706,0.47058823529411764,0.0,1.373005580974187,1.9144013903817731,0.0,65.16371939470066,352,relaxed
41,global,27.872932699970576,0.018044570153827294,0.005745651248627075,318.5855570089521,337.72687875797993,19.928029991541063,0.19099353706420125,2.1196869849103686,2281.349831575704,2.300588970987425,1.7602225918121843,49.47802970773925,2.190738687437651,0.6373014299205801,4.615985228467646,0.5882352941176471,0.29411764705882354,1.275056844188296,1.4600647358562489,0.0,65.16371939470066,352,relaxed
42,global,16.63050236416512,0.11453880932739885,0.010058661422320904,313.83513739005343,330.3765269471108,17.88071158038114,0.5984027565734135,1.3509995014308136,1334.2050365317427,3.670580226867915,11.01637614338451,125.52695578510732,2.727992964392899,0.6271774166886405,1.8823529411764706,0.47058823529411764,0.0,2.411975927684773,2.1498545222549446,0.0,65.16371939470066,352,relaxed
43,global,25.538423292777107,0.03719011849069573,0.0065621186689663255,313.7457125428225,340.5293162096688,11.98003510039074,0.862772928984743,0.2141725773325871,2301.645603509953,2.540080661873197,6.025672247543258,67.24101426593263,2.345564139799806,0.6310778447797816,4.504706863945069,0.5882352941176471,0.29411764705882354,1.8603056294390095,1.712638400726816,0.0,65.16371939470066,352,relaxed
44,global,6.954844462492986,0.06268556405065726,0.003391839598117866,311.77154345137336,330.90558877975144,8.760156242442589,0.7314464142053547,1.7142640560722158,834.0958534860392,2.7446199367785624,0.7778243363560141,69.18736401830704,2.6793613402424437,0.6019944950870338,2.103713599936743,0.29411764705882354,0.0,1.3228843285232046,1.6786706467536154,0.0,65.16371939470066,352,relaxed
45,global,17.091120834328805,0.16530117629448238,0.012309733757436818,318.65850229286787,330.2622622126795,15.477857556264416,0.48982258567043446,2.04980592642868,1325.976095332416,3.6312671980287368,11.080637247055366,118.02757504645798,2.6865152633855143,0.6317129347663589,1.8823529411764706,0.47058823529411764,0.0,2.095060164346115,2.109052194467745,0.0,65.16371939470066,352,relaxed
46,global,5.80041397062495,0.0428302270596734,0.009495389325350911,312.69061913061023,333.16897040271624,5.090497582565236,0.06380759855254503,1.0846951201414705,2387.116271548162,1.3680576198324512,11.895121499033632,14.70403579917945,1.598833257962839,0.4434742783669723,2.823529411764706,0.7058823529411765,0.23529411764705882,0.6671115113191713,1.6592570920563108,0.0,65.16371939470066,352,relaxed
47,global,26.979589215095146,0.10285871854615987,0.001609399781679545,316.28878652094284,340.53832282562615,2.831836643085264,0.12072225883208099,1.9956967126717298,1224.0777171199031,1.8833257858991117,2.8522292489394787,25.43562191581572,2.0090325487036527,0.633778340971556,1.8823529411764706,0.47058823529411764,0.0,0.5689919497612153,1.7039861913148335,0.0,65.16371939470066,352,relaxed
48,global,0.1541351942280631,0.1367417949008166,0.012118818284057286,312.3739481620608,334.80446424114825,5.566647199849875,0.4428783545715627,2.362842088549495,1229.6816553988922,1.7383475593646582,32.594647691173336,31.898676469654426,1.620165740486467,0.6208794028599953,1.8823529411764706,0.47058823529411764,0.0,0.6180354176991382,2.806696772592902,0.0,65.16371939470066,352,relaxed
49,global,15.257949054402758,0.07166188267415322,0.004061547410585423,311.26038096807156,335.8926682575999,10.962301587521823,0.5689194913620872,2.6597534548345916,1144.5801226383282,3.083090124403572,1.7239330041244474,84.12400339229038,2.705169492390927,0.6652600205824295,2.474264705882353,0.4117647058823529,0.0,2.1711823690561376,1.8558289669049708,0.0,65.16371939470066,352,relaxed
