candidate,dt_ns,source_mV,split,outside_domain,measured_legacy_detected,measured_legacy_frequency_MHz,measured_late_frequency_MHz,measured_late_peak_frequency_MHz,measured_late_peak_period_cv,measured_late_mean_mV,measured_late_vpp_mV,measured_late_robust_vpp_mV,measured_late_periodic_vpp_mV,measured_late_coherence,measured_minimum_window_periodic_vpp_mV,measured_amplitude_retention,measured_sustained,predicted_legacy_detected,predicted_legacy_frequency_MHz,predicted_late_frequency_MHz,predicted_late_peak_frequency_MHz,predicted_late_peak_period_cv,predicted_late_mean_mV,predicted_late_vpp_mV,predicted_late_robust_vpp_mV,predicted_late_periodic_vpp_mV,predicted_late_coherence,predicted_minimum_window_periodic_vpp_mV,predicted_amplitude_retention,predicted_sustained,feature_loss
frozen,0.0125,150.0,validation,False,False,,17.027854461752234,,,240.26243993069306,4.719999999999999,4.066599999999994,2.4065785784750178,0.48714844380656364,2.324111649678154,1.797314945514776,False,False,,32.61009317491117,,,243.11685452235074,1.923329280689103,1.5594865773888387,0.2814436552008106,0.038658423608267656,0.12946011141674876,0.5194559631409981,False,1.2114434307726176
frozen,0.0125,200.0,validation,False,False,,14.121006797082291,,,298.0920165049505,4.706700000000012,3.853400000000022,1.687863099515576,0.3631280196148142,0.7070865646397237,0.590863478684687,False,False,,21.21734174695601,,,290.8515719513743,2.4384584863078658,1.9548890718740495,0.5273336312260782,0.0828213314732752,0.027343821148713206,0.6986857822430785,False,1.5417079252738695
frozen,0.0125,250.0,train,False,False,,13.909729776249218,,,319.4747234356435,3.213300000000004,2.3466999999999985,1.3934696545783074,0.43757227699848544,0.8715493461067155,0.22853602355318778,False,False,,46.77032157492195,,,319.3367834716385,2.568233613946518,2.2094200754697795,0.18601124796451188,0.009005133716981084,0.024622208968158112,0.40644597826864515,False,3.1431569022336245
frozen,0.0125,300.0,train,False,True,41.666666666666664,41.17354716074733,41.666666666666664,0.019372788525658838,232.71287096039606,94.32,91.11999999999998,91.62934044189902,0.9973613379044338,85.70107620440322,1.0964264844510925,True,False,,25.49706010014391,,,314.8997662154636,2.4094308892367167,2.1648747338215912,0.4239925973449148,0.05254031531539416,0.15587504466505453,0.7538697959913786,False,56.55484742714399
frozen,0.0125,350.0,train,False,True,41.666666666666664,42.59623808525568,43.47826086956522,0.020203050891044214,189.93848151485153,103.75999999999999,100.32,101.37800303546058,0.9992535093816439,99.01077989235284,0.8631305790098773,True,False,,41.818134405097915,,,292.1847500649396,2.303481209363042,1.8968286426741088,0.15593806405061478,0.008046780995485614,0.11228166227147043,0.773329382668301,False,71.52109593175275
frozen,0.0125,400.0,validation,False,True,45.45454545454545,45.78749745855536,45.45454545454545,0.0,187.98507821782175,82.5333,79.10669999999999,79.67126040317783,0.999171608496318,79.51329549565885,0.9392545502728201,True,False,,195.8260484978929,,,267.89008907491115,1.9087476211144008,1.480398902953766,0.1114658873728014,0.006780516432861705,0.03298891644801589,0.7908999979011825,False,55.16794173692353
frozen,0.0125,450.0,validation,False,True,50.0,48.92619450465454,50.0,0.021383343303319473,186.01927557425745,61.746700000000004,58.733299999999986,59.13906117380684,0.997776131632384,58.781232719878886,0.9440362412932626,True,False,,44.947288184310345,,,244.96547912226714,1.712870181790521,1.4156975438820893,0.10771866191682253,0.006529087640761766,0.05987169194885323,0.7760542493357783,False,42.39467084701998
frozen,0.0125,500.0,train,False,True,52.63157894736842,51.495607711371065,51.282051282051285,0.02564102564102564,186.25742574257427,46.52000000000001,44.373399999999975,45.29791292626471,0.9988201902291101,45.34319193015342,0.8835421679522869,True,False,,15.050898609193323,,,225.30763501880818,1.220698990247456,1.0408524434741935,0.09245819488151479,0.006322989959568148,0.08184200738636406,0.6065995886093029,False,31.66919901065699
frozen,0.0125,550.0,validation,False,True,52.63157894736842,53.6089491692211,54.054054054054056,0.02702702702702703,185.11551221455443,37.293300000000016,34.51999999999998,35.18410234898925,0.9954051704281021,35.056765659189,0.9306635634943242,True,False,,13.97626291667179,,,207.87741806229224,1.654273069874563,1.4653218951816314,0.12200480332256863,0.0074632778212733175,0.05874575694702648,0.7413207605361974,False,24.15099405982911
frozen,0.0125,600.0,validation,False,True,55.55555555555556,55.75060542649025,55.55555555555556,0.03928371006591931,186.12897561089108,28.293299999999988,25.72,26.314903057035917,0.9904797389307746,26.32945985427494,0.8935844941062119,True,False,,10.000003498264658,,,193.6820120711795,1.2194052814999168,0.9693934851655399,0.1723194134394331,0.032729442497931194,0.13835575312070908,0.5070065678338379,False,18.188068847505395
frozen,0.0125,650.0,train,False,True,58.8235294117647,57.816988117809586,58.8235294117647,0.028155054514749176,184.09623894059408,21.226699999999994,19.079999999999984,18.960364167404826,0.9819604662361988,18.871919643331037,0.8980715178338963,True,False,,38.43938844637693,,,181.28011014982891,1.199393913128091,0.9153030320124458,0.07171513299447915,0.006889629862281255,0.027678795032913466,0.6724458450684958,False,14.97180803344837
frozen,0.0125,700.0,validation,False,True,58.8235294117647,59.54885392572425,58.8235294117647,0.025851504590580256,181.7120795346535,17.586600000000004,13.933400000000006,13.73426576294101,0.957064813754709,13.400827320726998,0.747723863660392,True,False,,10.000003656832243,,,170.3656843930892,1.1505500564049953,1.0306252392128954,0.0728932103868272,0.003195422900135192,0.11728778783045442,0.6508522107858358,False,10.00240698065281
frozen,0.0125,750.0,validation,False,True,62.5,61.042671449716536,62.5,0.04819277108433734,181.08356366336628,17.14670000000001,13.893399999999986,11.560285297594564,0.8747801353899631,11.629398297798542,0.9574870621121345,True,False,,30.05632588938072,,,161.7791811436782,1.5280415319861618,1.338752807709227,0.15246238662837436,0.013286329835719202,0.043562468661263135,0.8398625631680168,False,9.774171514059876
frozen,0.0125,800.0,train,False,True,62.5,62.714561113294,62.5,0.282842712474619,180.88158613861387,11.093400000000003,9.253300000000024,6.232899194540934,0.6671750617132046,6.121509014013745,1.0284815188905327,True,False,,27.31733595805959,,,153.01258854941483,1.1657333489982022,0.9585678295983655,0.13673892538323262,0.02107572031732463,0.08196475665672881,0.799106937463357,False,6.801157302234224
frozen,0.0125,850.0,validation,False,False,,63.789460782478756,62.5,0.051948051948051945,180.43775940594062,7.866600000000005,5.5467000000000155,2.9187351327310216,0.38335851225851936,2.7061719780214726,0.9674353448327867,False,False,,43.13283924516004,,,145.19992635319747,1.158371885897651,1.024660814146415,0.0807216292280561,0.006351436747978889,0.06193225401813019,0.831855701713104,False,5.284633132551363
frozen,0.0125,900.0,train,False,False,,12.636292359846257,71.42857142857143,0.2999423243289873,177.8838326732673,6.960000000000008,5.546599999999984,1.8441523911635787,0.1687017236880799,2.5628899687979594,1.1727903149983379,False,False,,11.782762001035264,,,138.56238515363495,1.182619041097979,1.0609019363054415,0.10048180263141814,0.008114231523653537,0.08973730582367302,1.0679031429571504,False,6.620339142870043
frozen,0.0125,950.0,validation,False,False,,66.23904210948616,74.07407407407408,0.3796013991310125,176.8031636633663,7.866700000000009,5.546599999999984,2.12122556036776,0.2057113460442389,1.4862732646115808,0.9525870434091936,False,False,,30.096974593576252,,,131.88874720373823,1.2102155661428071,1.0985996287481328,0.047549602554955536,0.00191546773609097,0.043202174676499255,0.8821121921871554,False,6.437556834916142
frozen,0.0125,1000.0,validation,False,False,,67.18766825547392,62.5,0.11291995079911113,174.85517851485147,7.866600000000005,6.026700000000005,3.479000333324883,0.4856249503723351,3.425418834092218,0.9134739298740897,False,False,,19.180132768644754,,,127.16820518428358,1.5654568360298668,1.2843470177267307,0.12019908185514855,0.006291220400687858,0.0766911350746869,0.8348929342357649,False,7.925833960756298
frozen,0.0125,1100.0,validation,False,False,,68.63636974440715,71.42857142857143,0.10393492741038725,175.24910623762372,10.640000000000015,7.866600000000005,5.727896623735151,0.6582521354496025,5.287546713467708,0.6868611275228014,False,False,,14.322473947628625,,,116.89880194911295,1.9240104059370111,1.7201597993909985,0.15864233858549223,0.009246523766962,0.1903499261335267,0.9670513197679115,False,12.030799793012088
