Temperature	Resistance	Time	Current	V+	V-	T+	T-	Loop	Row
K	Ohm	sec	A	V	V	K	K

347.350000E+0	5.249416E+2	1.480379E+3	1.000000E-6	5.819378E-4	-4.679453E-4	3.472550E+2	3.474450E+2	1	2
347.810500E+0	3.355138E+2	1.484981E+3	1.000000E-6	3.589706E-4	-3.120569E-4	3.477150E+2	3.479060E+2	1	2
348.272500E+0	2.466992E+2	1.489585E+3	1.000000E-6	2.580868E-4	-2.353116E-4	3.481770E+2	3.483680E+2	1	2
348.734000E+0	1.978394E+2	1.494180E+3	1.000000E-6	2.038372E-4	-1.918417E-4	3.486390E+2	3.488290E+2	1	2
349.195000E+0	1.677752E+2	1.498782E+3	1.000000E-6	1.712027E-4	-1.643477E-4	3.491000E+2	3.492900E+2	1	2
349.655000E+0	1.481250E+2	1.503383E+3	1.000000E-6	1.497387E-4	-1.465113E-4	3.495600E+2	3.497500E+2	1	2
350.114500E+0	1.345823E+2	1.507983E+3	1.000000E-6	1.355621E-4	-1.336025E-4	3.500200E+2	3.502090E+2	1	2
350.573000E+0	1.246918E+2	1.512583E+3	1.000000E-6	1.251319E-4	-1.242516E-4	3.504780E+2	3.506680E+2	1	2
351.031500E+0	1.176800E+2	1.517184E+3	1.000000E-6	1.177666E-4	-1.175933E-4	3.509370E+2	3.511260E+2	1	2
351.490500E+0	1.119826E+2	1.521784E+3	1.000000E-6	1.118324E-4	-1.121327E-4	3.513960E+2	3.515850E+2	1	2
351.949500E+0	1.076184E+2	1.526384E+3	1.000000E-6	1.076759E-4	-1.075610E-4	3.518550E+2	3.520440E+2	1	2
352.409000E+0	1.044048E+2	1.530985E+3	1.000000E-6	1.040969E-4	-1.047128E-4	3.523140E+2	3.525040E+2	1	2
352.869000E+0	1.014931E+2	1.535584E+3	1.000000E-6	1.011357E-4	-1.018505E-4	3.527740E+2	3.529640E+2	1	2
353.328000E+0	9.938415E+1	1.540185E+3	1.000000E-6	9.923310E-5	-9.953519E-5	3.532330E+2	3.534230E+2	1	2
353.788000E+0	9.746257E+1	1.544786E+3	1.000000E-6	9.725028E-5	-9.767485E-5	3.536930E+2	3.538830E+2	1	2
354.248000E+0	9.588526E+1	1.549383E+3	1.000000E-6	9.574376E-5	-9.602676E-5	3.541530E+2	3.543430E+2	1	2
354.708500E+0	9.450605E+1	1.553986E+3	1.000000E-6	9.467814E-5	-9.433395E-5	3.546130E+2	3.548040E+2	1	2
355.171000E+0	9.338495E+1	1.558589E+3	1.000000E-6	9.358417E-5	-9.318572E-5	3.550750E+2	3.552670E+2	1	2
355.637000E+0	9.262222E+1	1.563189E+3	1.000000E-6	9.286273E-5	-9.238171E-5	3.555410E+2	3.557330E+2	1	2
356.101500E+0	9.192550E+1	1.567790E+3	1.000000E-6	9.243833E-5	-9.141267E-5	3.560060E+2	3.561970E+2	1	2
356.562000E+0	9.110623E+1	1.572388E+3	1.000000E-6	9.180888E-5	-9.040358E-5	3.564670E+2	3.566570E+2	1	2
357.020500E+0	9.042484E+1	1.576989E+3	1.000000E-6	9.113931E-5	-8.971037E-5	3.569260E+2	3.571150E+2	1	2
357.477000E+0	9.011481E+1	1.581590E+3	1.000000E-6	9.105210E-5	-8.917753E-5	3.573830E+2	3.575710E+2	1	2
357.932000E+0	8.972929E+1	1.586192E+3	1.000000E-6	9.091532E-5	-8.854325E-5	3.578380E+2	3.580260E+2	1	2
358.388500E+0	8.921888E+1	1.590790E+3	1.000000E-6	9.033537E-5	-8.810239E-5	3.582940E+2	3.584830E+2	1	2
358.847000E+0	8.912926E+1	1.595393E+3	1.000000E-6	9.038014E-5	-8.787838E-5	3.587520E+2	3.589420E+2	1	2
359.307500E+0	8.874499E+1	1.599992E+3	1.000000E-6	9.013264E-5	-8.735734E-5	3.592120E+2	3.594030E+2	1	2
359.770500E+0	8.841962E+1	1.604589E+3	1.000000E-6	8.988034E-5	-8.695890E-5	3.596750E+2	3.598660E+2	1	2
360.233500E+0	8.836066E+1	1.609180E+3	1.000000E-6	8.985205E-5	-8.686927E-5	3.601380E+2	3.603290E+2	1	2
360.695500E+0	8.819675E+1	1.613782E+3	1.000000E-6	8.995101E-5	-8.644249E-5	3.606000E+2	3.607910E+2	1	2
361.157000E+0	8.789026E+1	1.618379E+3	1.000000E-6	8.961386E-5	-8.616665E-5	3.610620E+2	3.612520E+2	1	2
361.615500E+0	8.781365E+1	1.622980E+3	1.000000E-6	8.971529E-5	-8.591202E-5	3.615210E+2	3.617100E+2	1	2
362.074000E+0	8.752721E+1	1.627582E+3	1.000000E-6	8.980254E-5	-8.525189E-5	3.619790E+2	3.621690E+2	1	2
362.532000E+0	8.756724E+1	1.632182E+3	1.000000E-6	8.994394E-5	-8.519054E-5	3.624370E+2	3.626270E+2	1	2
362.991000E+0	8.755194E+1	1.636786E+3	1.000000E-6	8.996520E-5	-8.513867E-5	3.628960E+2	3.630860E+2	1	2
363.451500E+0	8.765215E+1	1.641386E+3	1.000000E-6	8.998170E-5	-8.532259E-5	3.633560E+2	3.635470E+2	1	2
363.912500E+0	8.742580E+1	1.645982E+3	1.000000E-6	8.994866E-5	-8.490294E-5	3.638170E+2	3.640080E+2	1	2
364.374000E+0	8.739044E+1	1.650586E+3	1.000000E-6	9.008312E-5	-8.469775E-5	3.642790E+2	3.644690E+2	1	2
364.835500E+0	8.735028E+1	1.655185E+3	1.000000E-6	9.021971E-5	-8.448085E-5	3.647400E+2	3.649310E+2	1	2
365.296500E+0	8.728787E+1	1.659785E+3	1.000000E-6	9.016797E-5	-8.440778E-5	3.652010E+2	3.653920E+2	1	2
365.757000E+0	8.736800E+1	1.664385E+3	1.000000E-6	9.049095E-5	-8.424505E-5	3.656620E+2	3.658520E+2	1	2
366.216000E+0	8.711338E+1	1.668985E+3	1.000000E-6	9.025758E-5	-8.396918E-5	3.661210E+2	3.663110E+2	1	2
366.675500E+0	8.730555E+1	1.673565E+3	1.000000E-6	9.047918E-5	-8.413193E-5	3.665810E+2	3.667700E+2	1	2
367.135000E+0	8.725365E+1	1.678158E+3	1.000000E-6	9.086109E-5	-8.364620E-5	3.670400E+2	3.672300E+2	1	2
367.589500E+0	8.731615E+1	1.682750E+3	1.000000E-6	9.089648E-5	-8.373582E-5	3.674900E+2	3.676890E+2	1	2
368.050000E+0	8.733500E+1	1.687339E+3	1.000000E-6	9.090352E-5	-8.376649E-5	3.679500E+2	3.681500E+2	1	2
368.506000E+0	8.727370E+1	1.691930E+3	1.000000E-6	9.095540E-5	-8.359199E-5	3.684110E+2	3.686010E+2	1	2
368.967500E+0	8.716873E+1	1.696531E+3	1.000000E-6	9.103787E-5	-8.329959E-5	3.688720E+2	3.690630E+2	1	2
369.428000E+0	8.727130E+1	1.701131E+3	1.000000E-6	9.119583E-5	-8.334678E-5	3.693330E+2	3.695230E+2	1	2
369.889000E+0	8.711218E+1	1.705734E+3	1.000000E-6	9.123125E-5	-8.299311E-5	3.697940E+2	3.699840E+2	1	2
