Temperature	Resistance	Time	Current	V+	V-	T+	T-	Loop	Row
K	Ohm	sec	A	V	V	K	K

359.983500E+0	9.305573E+1	1.605920E+3	1.000000E-6	1.063035E-5	-1.754811E-4	3.598880E+2	3.600790E+2	1	2
360.445500E+0	9.264430E+1	1.610518E+3	1.000000E-6	9.713205E-6	-1.755754E-4	3.603500E+2	3.605410E+2	1	2
360.906000E+0	9.255473E+1	1.615124E+3	1.000000E-6	9.493957E-6	-1.756155E-4	3.608110E+2	3.610010E+2	1	2
361.365500E+0	9.255235E+1	1.619732E+3	1.000000E-6	8.923407E-6	-1.761813E-4	3.612710E+2	3.614600E+2	1	2
361.823500E+0	9.240262E+1	1.624336E+3	1.000000E-6	8.286834E-6	-1.765184E-4	3.617290E+2	3.619180E+2	1	2
362.281500E+0	9.195115E+1	1.628935E+3	1.000000E-6	7.336706E-6	-1.765656E-4	3.621870E+2	3.623760E+2	1	2
362.741000E+0	9.190523E+1	1.633535E+3	1.000000E-6	6.994851E-6	-1.768156E-4	3.626460E+2	3.628360E+2	1	2
363.201000E+0	9.189816E+1	1.638136E+3	1.000000E-6	6.495029E-6	-1.773013E-4	3.631060E+2	3.632960E+2	1	2
363.662000E+0	9.199132E+1	1.642737E+3	1.000000E-6	6.266337E-6	-1.777163E-4	3.635670E+2	3.637570E+2	1	2
364.123500E+0	9.187341E+1	1.647334E+3	1.000000E-6	5.820724E-6	-1.779261E-4	3.640280E+2	3.642190E+2	1	2
364.585500E+0	9.173431E+1	1.651926E+3	1.000000E-6	5.370423E-6	-1.780982E-4	3.644900E+2	3.646810E+2	1	2
365.046500E+0	9.173313E+1	1.656526E+3	1.000000E-6	4.689057E-6	-1.787772E-4	3.649510E+2	3.651420E+2	1	2
365.507000E+0	9.164591E+1	1.661124E+3	1.000000E-6	3.906329E-6	-1.793855E-4	3.654120E+2	3.656020E+2	1	2
365.966500E+0	9.133115E+1	1.665726E+3	1.000000E-6	3.385292E-6	-1.792770E-4	3.658720E+2	3.660610E+2	1	2
366.425500E+0	9.152334E+1	1.670327E+3	1.000000E-6	3.397077E-6	-1.796496E-4	3.663310E+2	3.665200E+2	1	2
366.884500E+0	9.154927E+1	1.674925E+3	1.000000E-6	2.925541E-6	-1.801730E-4	3.667900E+2	3.669790E+2	1	2
367.344000E+0	9.139723E+1	1.679528E+3	1.000000E-6	2.329062E-6	-1.804654E-4	3.672490E+2	3.674390E+2	1	2
367.804500E+0	9.157052E+1	1.684127E+3	1.000000E-6	2.152240E-6	-1.809888E-4	3.677090E+2	3.679000E+2	1	2
368.265500E+0	9.152459E+1	1.688728E+3	1.000000E-6	1.393075E-6	-1.816561E-4	3.681700E+2	3.683610E+2	1	2
368.727500E+0	9.140898E+1	1.693327E+3	1.000000E-6	9.592632E-7	-1.818587E-4	3.686320E+2	3.688230E+2	1	2
369.189500E+0	9.134189E+1	1.697929E+3	1.000000E-6	5.018801E-7	-1.821819E-4	3.690940E+2	3.692850E+2	1	2
369.650000E+0	9.138547E+1	1.702530E+3	1.000000E-6	2.095376E-7	-1.825614E-4	3.695550E+2	3.697450E+2	1	2
370.110000E+0	9.141500E+1	1.707129E+3	1.000000E-6	-3.728010E-7	-1.832028E-4	3.700150E+2	3.702050E+2	1	2
