source_file,nominal_drive_mV,included_in_primary_fit,C_th_pJ_per_K,tau_th_ns,fit_rmse_K
100mv0_converted.csv,100.0,True,0.047190655728430266,12.840552597339428,0.9257125773785873
150mv0_converted.csv,150.0,True,0.041627336331996126,11.326776316356876,0.6101625413757226
200mv0_converted.csv,200.0,True,0.04952099810435471,13.47463753186683,0.7862664220448918
250mv0_converted.csv,250.0,False,0.022961939796479952,6.247931738655877,2.088957863818798
