bootstrap_sample,selected_trace_indices,fit_start_ns,fit_stop_ns,ambient_temperature_K,S_e_mW_per_K,C_th_pJ_per_K,tau_th_ns,fit_rmse_K
53.0,"1,2,2",15.0,36.0,314.51016447347087,0.0038383467134034547,0.06433719806202687,16.76169529901044,0.7485650631770432
54.0,"0,2,2",13.0,33.0,314.3921824499767,0.003958519777378507,0.06958765800675103,17.579211907546615,1.0613098545802553
55.0,"0,1,0",15.0,34.0,314.3371840848829,0.0037282137236645994,0.02900244650428977,7.779180233203528,0.8278440911002752
56.0,"1,0,2",14.0,37.0,314.46004456405234,0.0036497632927085734,0.019886568699943027,5.448728343471488,1.5762915811360207
57.0,"1,0,1",16.0,33.0,314.49790120280767,0.0038479884788253206,0.0565619858647821,14.699104785794171,0.778122935721509
58.0,"1,2,0",13.0,36.0,314.49510515111314,0.003439224968866422,0.04244552412167048,12.341595710053431,0.9813231303163191
59.0,"1,1,0",14.0,37.0,314.4590055783103,0.003527321854133314,0.026050747426011375,7.385418315452309,0.947030543901603
60.0,"1,0,1",15.0,36.0,314.3409758959977,0.003688904685338499,0.04884177197093256,13.24018269299652,0.9415517559395471
61.0,"2,2,1",15.0,34.0,314.2959725690872,0.0035650518236300653,0.040187126453221644,11.272522375930471,0.7454978153477003
62.0,"2,1,0",15.0,37.0,314.27801545234934,0.0036673426666848146,0.06623272857947791,18.06014179726233,0.9543406773361202
63.0,"2,1,1",13.0,34.0,314.3741787716274,0.0035754707030535905,0.051985729351605094,14.53954840329338,0.6702197870837836
64.0,"1,0,2",17.0,33.0,314.4427733196942,0.0036487402567067138,0.05911505713360055,16.20149777034464,0.8909335311545281
65.0,"1,1,1",14.0,34.0,314.54338141100544,0.003726419828093035,0.054875076783264164,14.725951265492819,0.6829098613799734
66.0,"1,1,1",17.0,33.0,314.48342171618503,0.003796820668247582,0.07178951680959932,18.907797623935103,0.6539302970960436
67.0,"0,1,1",13.0,36.0,314.4863229046844,0.003485751407188421,0.07714990163438161,22.132932794714154,0.8627243572457531
68.0,"0,2,1",13.0,37.0,314.39240715043195,0.003684324939752032,0.06957056470833284,18.882852583848152,1.256530176594184
69.0,"1,1,2",13.0,33.0,314.51016447347087,0.0038383467134034547,0.0524861777621967,13.674162779228796,0.6785755151286912
70.0,"2,0,1",14.0,35.0,314.28664785191523,0.004091467861068216,0.030325229209260736,7.411821438906111,1.075722882023045
71.0,"2,0,0",17.0,34.0,314.275328527912,0.003906978036967526,0.03234246644117459,8.278128552337039,1.0429148219726414
72.0,"2,0,0",15.0,37.0,314.4075882143218,0.0037538369019747622,0.051063763974780546,13.603085405207052,1.029995529377381
73.0,"0,0,1",13.0,37.0,314.4995590351522,0.0038996075582614074,0.02637279954660619,6.762936821869373,1.1819379168497013
74.0,"1,1,0",17.0,35.0,314.47934995185136,0.003642613411810262,0.023488022103428038,6.4481237639091775,0.9450649946539392
75.0,"2,1,0",13.0,35.0,314.4600551228433,0.0035638699583307133,0.040984103870447985,11.499887579973484,0.8350377692317101
76.0,"0,0,2",13.0,33.0,314.54840389924584,0.00360772456804362,0.038006557670147975,10.534772528590782,0.8671733779289414
77.0,"1,0,2",13.0,33.0,314.45385613111284,0.003578973471464568,0.08024201444663241,22.420399336963012,1.0857474239212015
78.0,"1,2,1",16.0,36.0,314.5085480634494,0.0034139953322511714,0.0388097126880321,11.367828280667617,0.8212052826327358
79.0,"0,0,0",16.0,34.0,314.4590055783103,0.003527321854133314,0.037105097413997076,10.519339869855466,0.9493783455848456
80.0,"1,2,2",15.0,37.0,314.2728389567169,0.0035916465879322094,0.0663186814160981,18.46470129854264,1.0217991489698957
81.0,"1,2,2",14.0,35.0,314.49043849487043,0.003666381974630254,0.03433625101634457,9.365159237072483,0.771636959759496
82.0,"2,2,0",17.0,34.0,314.306959256422,0.003598965095953995,0.047152412168503036,13.101658646679406,0.7865936791925168
83.0,"1,1,1",17.0,33.0,314.28791902016354,0.003640792386985679,0.048642201577919986,13.36033379760836,0.45741699448860385
84.0,"2,2,0",13.0,37.0,314.31134317850695,0.0037224545672099665,0.02807108707127811,7.54101536081817,1.1928883849186307
