window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,source_setting_mV,current_uA,candidate_id,C_pF,tau_th_ns,C_th_pJ_per_K,gamma
2,150.0,200.0,226.26426901943051,1.4384210125521122,1.315590787873333,0.13274554329179952,0.0007811848447648595,500.0,380.88580812995247,42,0.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,226.08578120283596,1.2232733192630292,1.1412286857794527,0.2007979998141777,0.001604792552884371,500.0,380.88580812995247,42,0.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,153.71892083276913,1.0825692264180873,0.9696364624767853,0.08472103991389669,0.009259319612119565,800.0,606.2950294894458,42,0.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,153.550324720754,1.0712839086200745,0.8609942503868808,0.11792529540214307,0.022281148666642214,800.0,606.2950294894458,42,0.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,153.48610116389017,1.0174518436232631,0.8931555837809242,0.1340476885083491,0.025633069821037302,800.0,606.2950294894458,42,0.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,153.55244505767877,1.0832390871342454,0.9507850330782048,0.0973694315503412,0.013333061781135691,800.0,606.2950294894458,42,0.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,319.02059003802304,2.516269277400795,2.031326302888317,0.2970909988042147,0.025869903884697787,300.0,228.15229898524512,43,0.39,6.0,0.0222765722605632,0.5
1,100.0,150.0,318.8376470877995,2.013921329266509,1.8212512954157205,0.07029866198131962,0.0016911966906538733,300.0,228.15229898524512,43,0.39,6.0,0.0222765722605632,0.5
2,150.0,200.0,318.79126667158806,2.252849446224559,2.1785771713629174,0.20494418227999284,0.010796493440785038,300.0,228.15229898524512,43,0.39,6.0,0.0222765722605632,0.5
3,200.0,250.0,318.756576642714,2.2787708831842224,2.0553087384201945,0.22085865642811653,0.012339122291019078,300.0,228.15229898524512,43,0.39,6.0,0.0222765722605632,0.5
0,50.0,100.0,227.11778180332897,2.4022478052058034,1.94943622466306,0.7418498642114146,0.04909904157597145,500.0,380.88580812995247,43,0.39,6.0,0.0222765722605632,0.5
1,100.0,150.0,226.66093386417833,1.684710498740543,1.464184438479009,0.3561274709726088,0.0034570953702516283,500.0,380.88580812995247,43,0.39,6.0,0.0222765722605632,0.5
2,150.0,200.0,226.44738460376314,1.796079873933877,1.6482840285127054,0.10967158525475008,0.0008097490208414104,500.0,380.88580812995247,43,0.39,6.0,0.0222765722605632,0.5
3,200.0,250.0,226.26409299488742,1.5497097181008144,1.4423930675226586,0.19630603962421223,0.0013746491655084458,500.0,380.88580812995247,43,0.39,6.0,0.0222765722605632,0.5
0,50.0,100.0,153.77475138655683,1.2491494559189107,1.1302529843693208,0.08547643399503214,0.006767347911956878,800.0,606.2950294894458,43,0.39,6.0,0.0222765722605632,0.5
1,100.0,150.0,153.6025229433622,1.2370791056782764,1.000810593601642,0.12073359988471168,0.01675853588896492,800.0,606.2950294894458,43,0.39,6.0,0.0222765722605632,0.5
2,150.0,200.0,153.53799585782068,1.1950578120568593,1.0510004041592254,0.1342021140770089,0.018523770980378718,800.0,606.2950294894458,43,0.39,6.0,0.0222765722605632,0.5
3,200.0,250.0,153.60127892134832,1.2604145494846648,1.1235996277316929,0.09989151665001503,0.010093841590145147,800.0,606.2950294894458,43,0.39,6.0,0.0222765722605632,0.5
0,50.0,100.0,314.36027247114004,4.0166384415518905,1.9276328311665338,0.47948025229573366,0.061596362965501084,300.0,228.15229898524512,44,2.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,314.09689944358865,0.5124815785215446,0.43273662923206757,0.04666670472809481,0.00942171727546115,300.0,228.15229898524512,44,2.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,314.0526234955332,0.7856213712065596,0.6992466531233958,0.26987846937301235,0.20500261978458567,300.0,228.15229898524512,44,2.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,313.9895369724911,0.7289311356277608,0.5926950577455727,0.2277331839653704,0.16128407311793447,300.0,228.15229898524512,44,2.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,184.46148290497055,3.8542914825639514,1.8420171196936792,0.9658857216827866,0.05233939751125938,500.0,380.88580812995247,44,2.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,184.10199586111204,1.1562698977883201,0.967048308544264,0.19976755443524805,0.008149886438322484,500.0,380.88580812995247,44,2.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,183.90040781081086,1.1525900509572011,1.039945273480896,0.12255607700005292,0.005041670760373096,500.0,380.88580812995247,44,2.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,183.79006029517467,1.0064558726540724,0.9092494601592023,0.13069924961136187,0.005124547455543249,500.0,380.88580812995247,44,2.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,124.46466265148938,1.5199181272817128,1.3638399516761126,0.15563946055396838,0.006184631805326468,800.0,606.2950294894458,44,2.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,124.31658911043444,1.3007833051051847,1.110029366088142,0.05974556638275577,0.0005514138669658886,800.0,606.2950294894458,44,2.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,124.28257793130723,1.1506161952552674,1.0758592569821985,0.21127625292063829,0.019563288392919098,800.0,606.2950294894458,44,2.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,124.31583259515286,1.1755445688001487,1.079558679590349,0.25946943440182835,0.015388688656747251,800.0,606.2950294894458,44,2.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,303.95997535900517,98.04528938313445,88.48194618225267,58.09047555875249,0.7218160947936413,300.0,228.15229898524512,45,4.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,300.45640014759465,13.652234890007662,11.400812920739668,7.384913615017837,0.7350896462637975,300.0,228.15229898524512,45,4.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,299.99808337614013,0.8876326689768916,0.739859679165022,0.6023814579182715,0.7661493214915472,300.0,228.15229898524512,45,4.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,299.9502871382119,0.6403613847287488,0.5173403009010826,0.2174094282582985,0.2546719794557186,300.0,228.15229898524512,45,4.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,178.6315253920914,364.590279186255,358.7966260426799,346.74649409809206,0.8327605814021344,500.0,380.88580812995247,45,4.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,186.39253941265076,364.1176460115544,363.2173285720231,353.83015251217694,0.8548187059075059,500.0,380.88580812995247,45,4.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,175.21601781864453,362.2670909205918,359.1097439618688,355.97489572666944,0.7896258509970691,500.0,380.88580812995247,45,4.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,165.54178161069484,357.1345289629341,354.6656711376948,351.19907285343476,0.8154523166763583,500.0,380.88580812995247,45,4.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,129.64621505891313,1.6133919995659198,1.3000721151026653,0.12902724879915942,0.0010958556361895244,800.0,606.2950294894458,45,4.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,129.5047116948857,1.3105711736555747,1.1096167386441493,0.3838877155507369,0.002066258332139248,800.0,606.2950294894458,45,4.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,129.4584224590217,1.3027346320164952,1.1815555239271873,0.6761275233058023,0.016778278579131833,800.0,606.2950294894458,45,4.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,129.51013735613924,1.3946461818515843,1.2068712885915431,0.5828401570831515,0.0091265656288666,800.0,606.2950294894458,45,4.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,214.12162624731155,357.21135028670807,350.83789159103975,312.01194206227353,0.7738687957776098,300.0,228.15229898524512,46,6.835494476281913,6.0,0.0222765722605632,0.5
1,100.0,150.0,266.1178555023451,357.70844679942263,351.69315848425504,301.36080315052214,0.7505874113402754,300.0,228.15229898524512,46,6.835494476281913,6.0,0.0222765722605632,0.5
2,150.0,200.0,193.33232865718514,357.72151979867806,356.09802088916825,330.9580605006205,0.7415903416146994,300.0,228.15229898524512,46,6.835494476281913,6.0,0.0222765722605632,0.5
3,200.0,250.0,259.4035755999578,358.2205637891995,355.80629601088424,296.1437526196168,0.7631444515759622,300.0,228.15229898524512,46,6.835494476281913,6.0,0.0222765722605632,0.5
0,50.0,100.0,166.61078954962727,405.08214080407225,402.0977223390316,400.2555205520656,0.7781693137335444,500.0,380.88580812995247,46,6.835494476281913,6.0,0.0222765722605632,0.5
1,100.0,150.0,206.4536416707145,405.31579292778616,401.6982668658861,391.8715827755096,0.7887303758245143,500.0,380.88580812995247,46,6.835494476281913,6.0,0.0222765722605632,0.5
2,150.0,200.0,161.0485877064502,405.08218630083485,396.7287262540522,384.3462888162906,0.8286649489317314,500.0,380.88580812995247,46,6.835494476281913,6.0,0.0222765722605632,0.5
3,200.0,250.0,193.4321488000139,405.24882979343016,401.4687912853966,401.6059067637359,0.7978646686014798,500.0,380.88580812995247,46,6.835494476281913,6.0,0.0222765722605632,0.5
0,50.0,100.0,123.6435665792377,339.1307527905604,330.1253181224403,308.05133096480625,0.7999416613579837,800.0,606.2950294894458,46,6.835494476281913,6.0,0.0222765722605632,0.5
1,100.0,150.0,129.3080326981514,337.6437588575245,330.206865802533,309.6906189401347,0.7853648262768644,800.0,606.2950294894458,46,6.835494476281913,6.0,0.0222765722605632,0.5
2,150.0,200.0,140.56033866327837,337.4162491405877,330.0108213953048,315.27533860636015,0.8033076296580186,800.0,606.2950294894458,46,6.835494476281913,6.0,0.0222765722605632,0.5
3,200.0,250.0,126.67581438075584,337.46369908437447,330.10341912251494,314.07180014518497,0.7839369376674582,800.0,606.2950294894458,46,6.835494476281913,6.0,0.0222765722605632,0.5
0,50.0,100.0,193.9398198031922,356.0677809615096,355.3042374731662,326.2805486580013,0.7613136388144717,300.0,228.15229898524512,47,8.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,233.83811280706922,356.39210689345566,354.49027098856317,295.69107702379574,0.7308841077546382,300.0,228.15229898524512,47,8.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,256.17304024205913,356.7060412220064,354.21803370342934,303.8335324840482,0.7545049412895163,300.0,228.15229898524512,47,8.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,205.2891758584579,356.98664492128637,356.08246811718965,356.47342126576825,0.7171914949455176,300.0,228.15229898524512,47,8.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,207.7680407626255,407.3038821203218,407.03079726267714,394.5353816028011,0.783679206228209,500.0,380.88580812995247,47,8.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,164.25125761871183,408.33132951109286,404.34328088162573,390.2404762836973,0.7736261582653423,500.0,380.88580812995247,47,8.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,179.94510437935267,408.6580686618166,401.3043905863072,384.6459559652661,0.7945252347869538,500.0,380.88580812995247,47,8.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,199.81041660070798,408.18281399460597,404.6348076087262,380.169027251286,0.8359774249348628,500.0,380.88580812995247,47,8.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,153.95324015122048,375.32558916610105,371.17326183041723,349.9346287937756,0.758107048077842,800.0,606.2950294894458,47,8.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,122.67118016244741,374.6047925352293,361.63035210814843,336.55831400973835,0.7829166176382756,800.0,606.2950294894458,47,8.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,153.04398780334634,375.4920540587833,370.1208722494598,346.7454245892655,0.7655011007764182,800.0,606.2950294894458,47,8.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,121.72712104296805,375.7661058843461,364.81330038519917,335.4266029234627,0.7896381087331428,800.0,606.2950294894458,47,8.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,217.9809859222447,353.57110919214983,352.6090361901889,370.89874606686294,0.7390585774534587,300.0,228.15229898524512,48,12.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,217.9817358650088,352.0105239921446,350.80092714698594,364.3644703356151,0.7644267153433634,300.0,228.15229898524512,48,12.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,218.28383355727792,352.08600111232533,350.9187456426095,354.686922687623,0.7702953044620342,300.0,228.15229898524512,48,12.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,218.77782969300276,352.3798742741796,351.4371956259353,344.4945111834801,0.7596691059887093,300.0,228.15229898524512,48,12.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,220.19445017049696,411.7296819842275,405.1499004053183,373.569886199604,0.7291119219329183,500.0,380.88580812995247,48,12.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,167.80816163969598,411.10081687445086,389.311599819361,357.02389432264204,0.815960878115576,500.0,380.88580812995247,48,12.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,175.85391317579538,412.0758926495756,407.6368600515633,397.0038989898502,0.7661958785706944,500.0,380.88580812995247,48,12.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,213.49149221800687,410.9567606514819,406.4242651664608,396.3948363158544,0.7402286082264091,500.0,380.88580812995247,48,12.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,177.9447045682604,422.7204326472422,414.52336022036474,388.6130624282486,0.7679364589784918,800.0,606.2950294894458,48,12.0,6.0,0.0222765722605632,0.5
1,100.0,150.0,130.268274515633,422.57326831748765,405.9868430320822,370.0221672979808,0.7755225484579493,800.0,606.2950294894458,48,12.0,6.0,0.0222765722605632,0.5
2,150.0,200.0,158.93601270372733,422.4222990886591,407.5331184088399,371.72085767299467,0.7810678795807321,800.0,606.2950294894458,48,12.0,6.0,0.0222765722605632,0.5
3,200.0,250.0,163.71963341671994,422.2795942130768,416.76901754306044,407.6461658717339,0.7500454603468945,800.0,606.2950294894458,48,12.0,6.0,0.0222765722605632,0.5
0,50.0,100.0,318.7242466954274,3.520603239873026,2.8005843044675203,0.5514294293510764,0.04286354644626278,300.0,228.15229898524512,49,0.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,318.3522740530532,2.6280535943216705,2.3178635865702972,0.06419985816161428,0.000687335710983672,300.0,228.15229898524512,49,0.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,318.3673379949716,2.89746088143022,2.712929467997526,0.26494195279753835,0.009129793392047003,300.0,228.15229898524512,49,0.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,318.28856485259297,3.241291132320555,2.570196968704579,0.3143755974719527,0.011611180661280862,300.0,228.15229898524512,49,0.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,226.86730500612467,2.067428925167036,1.7508023673980802,0.6356792668019253,0.05108811093068044,500.0,380.88580812995247,49,0.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,226.41670724429162,1.4772695148532762,1.2433424606448398,0.2903985819788789,0.003184203176273437,500.0,380.88580812995247,49,0.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,226.1945099940328,1.5036130360769278,1.3701496636304569,0.10158995366223807,0.00041635186258925927,500.0,380.88580812995247,49,0.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,226.0138580286067,1.2992263129644641,1.2037718912334299,0.1761154338394418,0.0006118046407945776,500.0,380.88580812995247,49,0.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,153.62402733086813,1.2153979892238453,1.119977647538093,0.7708970803271296,0.014255828891724054,800.0,606.2950294894458,49,0.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,153.46913312237706,1.1681566656405664,0.9439700512966454,0.2364361807985204,0.0029740528436561497,800.0,606.2950294894458,49,0.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,153.41309067182246,1.086591710057803,0.9543866038476665,0.5758820743255969,0.033745678882677765,800.0,606.2950294894458,49,0.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,153.47055618237738,1.153542535190212,0.9797390037098239,1.1212587126629296,0.03877115811638887,800.0,606.2950294894458,49,0.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,318.66309985905605,2.817898692659014,2.144576559357745,0.47441162333642994,0.06761849640168416,300.0,228.15229898524512,50,0.39,9.0,0.03341485839084481,0.5
1,100.0,150.0,318.323499244392,2.1821260650220893,1.763489549882138,0.05559159753191014,0.0011112107815883787,300.0,228.15229898524512,50,0.39,9.0,0.03341485839084481,0.5
2,150.0,200.0,318.27848062599924,2.2580328479128298,2.1904655131041864,0.27588243333859525,0.021379520779170047,300.0,228.15229898524512,50,0.39,9.0,0.03341485839084481,0.5
3,200.0,250.0,318.2355700056523,2.237555117405009,1.9699322325860749,0.29142485606713997,0.022628151471533964,300.0,228.15229898524512,50,0.39,9.0,0.03341485839084481,0.5
0,50.0,100.0,227.041296297907,2.300489103375071,1.8246710506638806,0.6803969450138205,0.05531668454195626,500.0,380.88580812995247,50,0.39,9.0,0.03341485839084481,0.5
1,100.0,150.0,226.57914313489363,1.4817122751913132,1.3003873394242476,0.18740571829437253,0.0013849678582901204,500.0,380.88580812995247,50,0.39,9.0,0.03341485839084481,0.5
2,150.0,200.0,226.35190600870547,1.5173082978905086,1.4038579135358873,0.05056561429508903,6.976713905715304e-05,500.0,380.88580812995247,50,0.39,9.0,0.03341485839084481,0.5
3,200.0,250.0,226.17440189123175,1.3292616124984988,1.22311949638663,0.15160908389534308,0.0004911611765938684,500.0,380.88580812995247,50,0.39,9.0,0.03341485839084481,0.5
0,50.0,100.0,153.6727955050442,1.3228206911360019,1.2406021631771296,0.2120200548406067,0.009259312125122654,800.0,606.2950294894458,50,0.39,9.0,0.03341485839084481,0.5
1,100.0,150.0,153.49615695751555,1.2694150157888089,1.0317126143177973,0.08332843205653731,0.0028821974556071384,800.0,606.2950294894458,50,0.39,9.0,0.03341485839084481,0.5
2,150.0,200.0,153.4428034738722,1.1789186683310788,1.0426872741861075,0.2571904015663504,0.030185777360263732,800.0,606.2950294894458,50,0.39,9.0,0.03341485839084481,0.5
3,200.0,250.0,153.49868947309454,1.2484039855608557,1.0742143952184335,0.38348987169585474,0.03147670067672492,800.0,606.2950294894458,50,0.39,9.0,0.03341485839084481,0.5
0,50.0,100.0,315.34592040202324,3.3740702700043244,2.459621766192413,1.2292380806620884,0.42746623047230026,300.0,228.15229898524512,51,2.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,314.8471669416315,0.6460835428048881,0.4802964007648711,0.10282143942711001,0.04336034649650411,300.0,228.15229898524512,51,2.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,314.8285084682536,0.8766077764831834,0.7745305738852721,0.35601547442695514,0.3176365612628368,300.0,228.15229898524512,51,2.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,314.75908837871503,0.754918387318412,0.640840654393628,0.31206281387747503,0.2676504572867936,300.0,228.15229898524512,51,2.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,184.71146808842906,1.4673767648015996,1.0661962505920144,0.3459208203230085,0.06190167768892185,500.0,380.88580812995247,51,2.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,184.37810301035242,0.9781413390494151,0.7822041799780663,0.20159176733886436,0.007995943609982792,500.0,380.88580812995247,51,2.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,184.1769578528364,0.8899418066843623,0.8136968319227833,0.1273619334822455,0.006435905941855835,500.0,380.88580812995247,51,2.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,184.0579777594651,0.7880352170828928,0.7081246434287038,0.15041003500391495,0.009536092939318341,500.0,380.88580812995247,51,2.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,119.55543311281876,0.9600067670630494,0.8904814558528642,0.38662738699829874,0.010319458201167975,800.0,606.2950294894458,51,2.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,119.41338061762274,0.8207653516312234,0.6806723137422921,0.13058832840338766,0.0007277648537883374,800.0,606.2950294894458,51,2.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,119.37868857221531,0.8573094915170429,0.7991012364023788,0.4667741081043326,0.03078464871124953,800.0,606.2950294894458,51,2.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,119.40934741307042,0.9327000319590297,0.8106240335045385,0.720814938467161,0.03048045967525892,800.0,606.2950294894458,51,2.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,292.09201872015916,127.63070663072472,84.45409587048277,46.31545777386612,0.38512806358777274,300.0,228.15229898524512,52,4.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,291.87046138416883,7.205485548740114,6.489804025028263,3.6534175711629056,0.5813847209251811,300.0,228.15229898524512,52,4.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,292.1960320728699,0.6585718693954163,0.5709082905359537,0.38623910700549574,0.6155239321920692,300.0,228.15229898524512,52,4.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,292.0858619606486,0.7145382327521475,0.5482906884782324,0.3901332944431477,0.6601719046654939,300.0,228.15229898524512,52,4.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,183.98633938953247,80.61295398441607,61.061433829157636,12.19597840596311,0.010872886507113155,500.0,380.88580812995247,52,4.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,182.71153625913252,5.034492287106161,3.018401346692343,0.8587206478104297,0.006237892035008685,500.0,380.88580812995247,52,4.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,182.51530009512925,0.6129897629035668,0.4503555907590737,0.15651110718451855,0.04006293280127815,500.0,380.88580812995247,52,4.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,182.40299570724363,0.45445507598535073,0.3592322584629528,0.14413003861082976,0.02751867098120342,500.0,380.88580812995247,52,4.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,120.92643939291256,0.9435405687304836,0.8256357925881161,0.06747745573944869,0.008857830496720287,800.0,606.2950294894458,52,4.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,120.79451105550321,0.8145128733604423,0.6758134994631746,0.09480563306628044,0.02116959681096875,800.0,606.2950294894458,52,4.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,120.74816759243161,0.8062872345674066,0.7340077124060116,0.11365778723498401,0.02961633104212613,800.0,606.2950294894458,52,4.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,120.79165551817559,0.8729185908286752,0.7396618130828045,0.0653888720451649,0.009259593851498549,800.0,606.2950294894458,52,4.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,238.32936458821578,357.8885908523445,350.70343261197416,200.83275331024527,0.7416577868177245,300.0,228.15229898524512,53,6.835494476281913,9.0,0.03341485839084481,0.5
1,100.0,150.0,299.17467436934885,81.07296318788684,65.62315885790218,57.50720964624353,0.9203070204405506,300.0,228.15229898524512,53,6.835494476281913,9.0,0.03341485839084481,0.5
2,150.0,200.0,303.5157522461804,23.988872257496098,23.01309352680653,19.949662271651977,0.9613316235492259,300.0,228.15229898524512,53,6.835494476281913,9.0,0.03341485839084481,0.5
3,200.0,250.0,301.09724685704776,7.42977813378684,6.995952882248275,6.144436247537576,0.9798908893201334,300.0,228.15229898524512,53,6.835494476281913,9.0,0.03341485839084481,0.5
0,50.0,100.0,196.7081957568774,381.42701251217835,377.4295629715124,379.35122595405744,0.8024908189829536,500.0,380.88580812995247,53,6.835494476281913,9.0,0.03341485839084481,0.5
1,100.0,150.0,157.2083626261715,380.15895635810807,372.5109886200898,362.6725409813883,0.8372961606147384,500.0,380.88580812995247,53,6.835494476281913,9.0,0.03341485839084481,0.5
2,150.0,200.0,203.1767170662342,379.3016400272166,376.9168854117977,373.77543218411904,0.8075522841874946,500.0,380.88580812995247,53,6.835494476281913,9.0,0.03341485839084481,0.5
3,200.0,250.0,152.3833930402664,379.95813011070356,371.58091082029256,365.22796948737806,0.8362069126592689,500.0,380.88580812995247,53,6.835494476281913,9.0,0.03341485839084481,0.5
0,50.0,100.0,123.73397151516234,7.894210417919467,4.197527382031851,0.5655466843165384,0.022888842429580336,800.0,606.2950294894458,53,6.835494476281913,9.0,0.03341485839084481,0.5
1,100.0,150.0,123.47279210539745,0.5424404774384755,0.4061894745259451,0.0880618106846113,0.04791848821438971,800.0,606.2950294894458,53,6.835494476281913,9.0,0.03341485839084481,0.5
2,150.0,200.0,123.41335652763793,0.47466891569511915,0.4039340828619373,0.1260737104787491,0.09705259545372391,800.0,606.2950294894458,53,6.835494476281913,9.0,0.03341485839084481,0.5
3,200.0,250.0,123.46883705382851,0.5184035527531421,0.41959674949438863,0.0700912421440618,0.029350412511780388,800.0,606.2950294894458,53,6.835494476281913,9.0,0.03341485839084481,0.5
0,50.0,100.0,241.48985274564637,362.1251810930042,356.3955161701881,239.56538058166768,0.50961055242719,300.0,228.15229898524512,54,8.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,219.28972588070613,356.7094028970039,353.11501154066804,313.4135655689617,0.7471171617362151,300.0,228.15229898524512,54,8.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,223.2511225169231,356.9442199954802,346.12590507528233,316.62391073782834,0.8132351625046979,300.0,228.15229898524512,54,8.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,232.962824928964,356.9106603128646,347.86762735756224,284.99684224942365,0.7375741671169207,300.0,228.15229898524512,54,8.0,9.0,0.03341485839084481,0.5
0,50.0,100.0,185.16275497173964,393.108892153252,388.40370789111546,381.1847137004117,0.8051164764053177,500.0,380.88580812995247,54,8.0,9.0,0.03341485839084481,0.5
1,100.0,150.0,189.8050168770965,393.1813842090482,387.7197042893275,371.88878422885193,0.8192812389977048,500.0,380.88580812995247,54,8.0,9.0,0.03341485839084481,0.5
2,150.0,200.0,192.6019291406375,393.0455929960475,390.59667126368635,389.8074219109458,0.817458410626887,500.0,380.88580812995247,54,8.0,9.0,0.03341485839084481,0.5
3,200.0,250.0,181.85078434579688,392.8694718650063,388.8302830431765,393.29681865299733,0.757762540120512,500.0,380.88580812995247,54,8.0,9.0,0.03341485839084481,0.5
