source_setting_mV,current_uA,legacy_detected,legacy_frequency_MHz,late_frequency_MHz,late_peak_frequency_MHz,late_peak_period_cv,late_mean_mV,late_vpp_mV,late_robust_vpp_mV,late_periodic_vpp_mV,late_coherence,minimum_window_periodic_vpp_mV,amplitude_retention,sustained,amplitude_ratio,frequency_relative_error,frequency_comparable,mean_error_mV,retention_log_error,feature_score,candidate_id,C_pF,tau_th_ns,C_th_pJ_per_K,gamma
300.0,228.15229898524512,False,,24.92343403060378,24.691358024691358,0.012345679012345678,314.29255794115113,16.541957746220646,15.20860320194953,13.926032211941553,0.9642847774348368,12.08318925804199,0.03401159146291629,False,0.16690741003017487,-0.3946736254396742,True,81.57968698075507,-3.4731101280718444,34.62435096621539,19,8.0,11.90870637629186,0.0442141930202159,0.1569637099004186
500.0,380.88580812995247,False,,49.80537380089899,46.51162790697674,0.14011128406190312,190.07241038398232,398.65453146347903,378.93252200619986,273.5778606095631,0.5491195378339639,169.05892921480145,1.11510503409687,True,8.539632347446895,-0.03282287530124328,True,3.8149846414080457,0.23276486152139672,32.82732643674475,19,8.0,11.90870637629186,0.0442141930202159,0.1569637099004186
800.0,606.2950294894458,True,111.11111111111111,106.47112900026261,111.11111111111111,0.050507627227610534,116.88277877157768,125.61977343318912,123.45781835164031,123.23816332464128,0.9401985133997848,122.42794254234988,0.9677873943921864,True,13.342031313330379,0.6977098637096775,True,-63.99880736703619,-0.0608263106772534,55.70576367588693,19,8.0,11.90870637629186,0.0442141930202159,0.1569637099004186
300.0,228.15229898524512,False,,19.78407049421642,,,317.330118832052,11.444364762438852,8.402707228207646,7.762272596356355,0.8705916475978626,5.746801946034583,0.01841771074747186,False,0.09221583876435084,-0.519495601946157,True,84.61724787165593,-4.086498777672815,53.417577666491134,20,12.0,11.90870637629186,0.0442141930202159,0.1569637099004186
500.0,380.88580812995247,True,33.333333333333336,32.95271115223065,32.78688524590164,0.01639344262295082,171.94022166355478,378.6891531416308,373.07555178600916,349.43766033174757,0.8102864665835425,339.5248477453525,1.0128294251851702,True,8.40763952696907,-0.3600869546597436,True,-14.31720407901949,0.13656408535083758,35.65911623897452,20,12.0,11.90870637629186,0.0442141930202159,0.1569637099004186
800.0,606.2950294894458,False,,43.506669876748084,71.42857142857143,0.2592055169165965,140.3314337895071,361.97044839290515,325.61102439723976,157.26015120033466,0.27005026994739556,159.38604439833713,0.9504905355076055,False,35.18863804234586,-0.3062748251055575,True,-40.55015234910678,-0.07886053544234199,84.73636932493281,20,12.0,11.90870637629186,0.0442141930202159,0.1569637099004186
300.0,228.15229898524512,False,,26.337522716098835,,,317.99549804166804,3.4960398827784047,2.7303652284859368,0.36437766498426044,0.0172836553325465,0.1221942982455989,0.6336557203652216,False,0.029964499873638473,1.0,False,85.28262708127198,-0.5483057408369284,88.6143061571726,21,0.0,13.026,0.04836243837768271,0.1569637099004186
500.0,380.88580812995247,False,,10.9505502537078,,,225.85324283880777,1.6214760435572089,1.3958021848405622,0.17439364049257738,0.019901650979431196,0.17432057796616343,0.6152038535930526,False,0.03145583130525412,1.0,False,39.5958170962335,-0.3619853367802119,68.55624915994301,21,0.0,13.026,0.04836243837768271,0.1569637099004186
800.0,606.2950294894458,False,,15.888637251835174,,,153.37174873297994,1.264719644255706,0.9952028661929546,0.13876209616765964,0.022295595814936786,0.11968223509944877,0.8867445226486356,False,0.10755112945575654,1.0,False,-27.50983740563393,-0.14828182318716196,34.93033743485202,21,0.0,13.026,0.04836243837768271,0.1569637099004186
300.0,228.15229898524512,False,,26.73615878260565,,,318.01259973232357,2.381145987492914,2.1161099715292835,0.3510799277895961,0.03465689970581387,0.1337835282990713,0.6734945025744284,False,0.023223331557608473,1.0,False,85.2997287719275,-0.48733168662194826,93.45326996529933,22,0.39,13.026,0.04836243837768271,0.1569637099004186
500.0,380.88580812995247,False,,11.516188465479448,,,225.85129168402653,1.757210020314659,1.5671466641543645,0.19179564460926818,0.018873758464756363,0.018540119107000416,0.668330429849372,False,0.035317254574911215,1.0,False,39.593865941452265,-0.2791563122218347,67.17210167769782,22,0.39,13.026,0.04836243837768271,0.1569637099004186
800.0,606.2950294894458,False,,30.220167737092478,,,153.37274919140663,1.4028099665461866,1.1449010186826456,0.14271121348273463,0.018609717510411183,0.0941601597178205,0.9092027941791601,False,0.12372894196477392,1.0,False,-27.508836947207243,-0.12327057473645105,34.31686331718195,22,0.39,13.026,0.04836243837768271,0.1569637099004186
300.0,228.15229898524512,False,,27.13456541275929,,,317.5658029881475,1.1796957152207028,0.8815551130071526,0.43132862667148836,0.38501054291653736,0.16797342740594517,0.09522792596373472,False,0.009674661029490264,1.0,False,84.85293202775142,-2.443538281229281,109.05942819900525,23,2.0,13.026,0.04836243837768271,0.1569637099004186
500.0,380.88580812995247,False,,11.72835865239837,,,225.88351715452112,1.1323392767253893,0.9611995788194747,0.19358178422715733,0.0597279930888458,0.19653386018535418,0.40878514066781096,False,0.02166161661760143,1.0,False,39.626091411946845,-0.7707493293510158,72.60291798533748,23,2.0,13.026,0.04836243837768271,0.1569637099004186
800.0,606.2950294894458,False,,10.000006649389835,,,146.86064262789623,1.457569923439678,1.1941912602930245,0.2134299063629345,0.011113423156123514,0.2615800795498596,0.9266812622902096,False,0.12905571637070248,1.0,False,-34.02094351071764,-0.10422907137298484,34.37335274150161,23,2.0,13.026,0.04836243837768271,0.1569637099004186
