R0_ohm,Ea_over_k_K,Ea_eV,Rm_ohm,w_K,Tc_K,beta_per_K,T_cooling_transition_K,T_heating_transition_K,bootstrap_sample
0.7758435018326655,2543.2812003536014,0.21916301682426376,18.113088187530607,6.802410060331493,333.507850120905,0.2889451486255634,330.1066450907393,336.90905515107073,38.0
1.2317218165473198,2397.8384228945374,0.2066297279851072,17.86328019183959,6.7310359008504275,333.38858743958343,0.3104537245341758,330.0230694891582,336.75410539000865,39.0
0.687073633155149,2583.551593061976,0.22263325076986054,18.173205969660323,7.099835241823341,333.41813051041515,0.2942558536835406,329.86821288950347,336.96804813132684,40.0
0.8118116414391794,2541.794451043722,0.21903489868146095,18.99137238949239,6.833918894941116,333.2761973537388,0.3006708328766198,329.8592379062682,336.69315680120934,41.0
0.8821888976774557,2506.1951350331415,0.21596718698183673,17.710449325722802,7.293887985362239,333.5246999595857,0.30707671195574,329.87775596690454,337.17164395226683,42.0
0.4057138294009177,2744.1999775972035,0.23647685744528038,18.277224792906086,6.980153970341628,333.6325058540597,0.30108515138848535,330.1424288688889,337.12258283923046,43.0
0.4769693660744915,2691.743650587039,0.23195652092980998,17.760425034304642,6.9602417173855065,333.8014721061244,0.3112301402502918,330.3213512474316,337.28159296481715,44.0
1.522846949283247,2341.7873265936882,0.20179961821985848,17.66853975310745,6.740917900811533,332.8874916237317,0.27988086727864114,329.51703267332596,336.25795057413745,45.0
0.9020250477444071,2502.9332158093216,0.2156860965315829,17.799974054547608,7.160067220631292,333.44562435637556,0.2959274292992165,329.8655907460599,337.0256579666912,46.0
0.798545368022385,2538.620987654213,0.2187614307652394,18.573978056870015,6.7418979731702695,333.5159315480792,0.31552552890230123,330.1449825614941,336.88688053466433,47.0
0.8026258790319202,2535.8702764861855,0.21852439281681543,18.07193452570839,7.042988646664543,333.59872993061373,0.3066737516476389,330.07723560728147,337.120224253946,48.0
0.38936893695747465,2748.935815477304,0.23688496037815665,17.942565055179966,7.02893012557924,333.88128112496474,0.31705171591197223,330.36681606217513,337.39574618775436,49.0
0.5009826882479566,2686.458450006955,0.23150107758225896,17.90669580884259,7.113107880946645,333.5837406283964,0.2929753758194684,330.02718668792306,337.14029456886976,50.0
0.25923122440635354,2881.365272551494,0.24829684803129684,18.244293416610535,7.159093742325407,333.8985212196956,0.30266795344539144,330.31897434853295,337.4780680908583,51.0
1.0812998542819545,2450.222266503084,0.21114381836430055,17.990976185389982,6.680292617228603,333.44563000815293,0.3115887324372637,330.10548369953864,336.7857763167672,52.0
1.3612768349427165,2383.4393210452467,0.205388909392019,18.273744250651603,6.827090449916715,333.35406340412806,0.2891719548444712,329.9405181791697,336.7676086290864,53.0
0.8229077362030655,2531.019346103742,0.21810637197945265,18.25117825327793,6.829063121071108,333.2903514134094,0.2940805178292617,329.8758198528738,336.70488297394496,54.0
1.1177368865532662,2433.865427913658,0.2097342950719223,17.783278035132373,6.950470118357914,333.36501667281465,0.29439925760783003,329.8897816136357,336.8402517319936,55.0
1.3265791689610422,2388.902987401535,0.20585973173026414,18.61829878056449,6.709929815288454,333.33911401086124,0.30187189618030763,329.984149103217,336.69407891850545,56.0
2.2689709650268424,2216.8812568533567,0.19103604592586795,18.354023584993577,6.999050938203763,333.396831335826,0.30614045575995746,329.89730586672414,336.89635680492785,57.0
0.42214082115032764,2732.884569837719,0.23550177104869138,18.34448173588109,7.056137025375423,333.84444085507937,0.31939221066901335,330.3163723423917,337.37250936776707,58.0
1.4948373215050206,2335.5044368191434,0.2012582006695018,17.96458845382025,6.925253385495359,333.55041671306594,0.294570906279125,330.08779002031827,337.0130434058136,59.0
0.5606132286616374,2641.7645704251972,0.22764965703098194,18.48962977175715,6.89785346836553,333.695486725405,0.30608222361100407,330.2465599912222,337.1444134595877,60.0
0.5342432634858005,2665.5137546211345,0.2296962033801521,18.257656042419935,6.8668366557253435,333.71064565176664,0.31645829070687814,330.27722732390396,337.1440639796293,61.0
1.2695132681226897,2391.09671511567,0.20604877255825202,18.358693566083762,7.184530142830371,333.5008711669345,0.3023836514462425,329.9086060955193,337.09313623834964,62.0
0.9762012647079181,2480.867212879263,0.2137845955214971,17.937286596578144,7.065642242740696,333.40528910115046,0.2906334187104332,329.8724679797801,336.93811022252083,63.0
1.3969012767196656,2366.7394983781287,0.20394983001863043,17.97090842074425,7.020435635510795,333.0987268343037,0.2937457384438546,329.5885090165483,336.6089446520591,64.0
1.2203610341914326,2397.0972238271256,0.20656585639133349,18.467431911466967,6.949354159734094,333.53747559921396,0.30618396444040763,330.0627985193469,337.012152679081,65.0
0.28722718628232724,2854.4635512376085,0.24597863705246484,18.20120562410934,7.167871568474589,333.56726309352297,0.29000233035377554,329.9833273092857,337.15119887776024,66.0
0.9625411692118476,2467.1699763811484,0.21260425900477026,18.167848454675898,6.985867737559107,333.69733484780204,0.30804958617070755,330.20440097902247,337.1902687165816,67.0
0.4229352843860917,2731.89263767074,0.23541629294812982,18.597593082033146,7.087869904555355,333.79518631318854,0.3132811483801022,330.2512513609109,337.3391212654662,68.0
1.0737686884001951,2444.6708456372303,0.21066543392751372,17.856202861245816,6.943981235891566,333.373401869829,0.28922072179702474,329.90141125188325,336.8453924877748,69.0
0.6976064502587666,2569.947231845205,0.2214609176256451,17.723840033149216,6.756836670027077,333.5396756453341,0.29761726867550836,330.1612573103206,336.91809398034763,70.0
0.7337494823487856,2557.5386425769707,0.2203916281352886,17.83558857174626,6.967563838810638,333.7761013106304,0.30915111345462887,330.2923193912251,337.2598832300357,71.0
0.5518467940537831,2653.672285939037,0.2286757845607004,18.29492884102732,6.717499827712896,333.40475780852023,0.293568927821906,330.0460078946638,336.7635077223767,72.0
0.45241386757638075,2698.1411879282073,0.23250781804305934,18.75105850014091,6.799877821315816,333.80497070816654,0.3233892763571811,330.4050317975086,337.20490961882444,73.0
0.27671458335329885,2869.827941343895,0.2473026377515973,18.65506632823628,7.1567238907493085,333.6922757003216,0.31618489548120027,330.11391375494696,337.27063764569624,74.0
1.116600042207827,2434.986944288563,0.20983093987553575,18.37096934199547,7.083960193772463,333.3247873618801,0.28903687442707454,329.7828072649939,336.86676745876633,75.0
0.825834089669198,2529.3916662619113,0.21796610938304373,17.959597100271317,6.969908703542836,333.3373501078215,0.29357973225137873,329.8523957560501,336.82230445959294,76.0
1.0235649961564974,2462.9386796944495,0.21223963406797344,18.172989305109702,6.4121829046163406,333.18055298173886,0.2859080169863447,329.9744615294307,336.386644434047,77.0
0.4288886715961666,2726.7373557259084,0.23497204512234796,18.485153787910452,7.122421104400468,333.85798916245307,0.3162977679323305,330.29677861025283,337.4191997146533,78.0
0.714845030934161,2577.932262606278,0.2221490143374,17.9413646998511,7.092260913002632,333.3806399015177,0.28738672582906144,329.8345094450164,336.92677035801904,79.0
1.228522863823991,2411.1874654484654,0.20778005946926537,17.876856426912198,6.765471902530125,333.03862593743884,0.26881020468377065,329.65588998617375,336.4213618887039,80.0
0.6709775578262579,2586.260553513779,0.2228666909199282,18.049502791400364,6.89350742855682,333.7665473534894,0.31234404729099274,330.31979363921096,337.2133010677678,81.0
0.7244233541123228,2555.828010703827,0.22024421728589383,18.980460493418075,7.096023619750497,333.6033342999961,0.2986075666044909,330.05532249012083,337.1513461098714,82.0
1.3416611487889412,2376.7821387302715,0.2048152378060787,17.666334565172484,6.872444348521697,333.499618674659,0.30524278411530364,330.0633965003982,336.93584084891984,83.0
0.5852244594238379,2633.2559102369673,0.22691643742643106,18.275281317729185,7.083059154220394,333.83704783847924,0.31052055106111476,330.295518261369,337.37857741558946,84.0
1.1679818138725515,2416.5012200322217,0.20823796341047246,18.0626764397482,6.883629856490187,333.458538888084,0.3074681191727839,330.0167239598389,336.9003538163291,85.0
0.7911191614580141,2538.026481073844,0.2187102001519445,18.52337098729995,6.888259672597804,333.7241827821133,0.3222822363774148,330.2800529458144,337.1683126184122,86.0
0.9102766572774363,2498.0719976689243,0.21526718916383208,18.368749234323975,6.843070146097641,333.5728466276375,0.31141726556158433,330.1513115545887,336.9943817006863,87.0
0.7266284322917144,2579.9629171188512,0.22232400260414825,18.2859484388738,6.896502670288139,333.4047719480883,0.30802746597515934,329.95652061294425,336.85302328323235,88.0
0.8039459468084797,2529.0475060926433,0.21793645195430283,18.281046208982524,6.987568537842798,333.6433465900173,0.30507040480662784,330.1495623210959,337.1371308589387,89.0
0.5503593047205941,2657.860598461512,0.22903670540881613,17.680725398810324,6.8631529531039455,333.63328404972015,0.31167137727335487,330.20170757316816,337.0648605262721,90.0
0.3730734451053298,2774.164882069788,0.2390590331253229,18.174162474977845,6.732227608397769,333.5696075597064,0.30040724708642297,330.2034937555075,336.9357213639053,91.0
0.5176910417541241,2670.6814112204383,0.23014151757114984,18.37796517999527,7.196624625221394,333.6329355165366,0.29838524714480114,330.0346232039259,337.23124782914726,92.0
0.6198145820923183,2616.4438569737745,0.22546768676855677,18.168222997662806,6.737559561585612,333.5645076440889,0.3105143345503004,330.1957278632961,336.9332874248817,93.0
1.5112633706860876,2340.890387750383,0.20172232601057455,18.283447534029797,6.726097180690619,333.3455696797865,0.3010103174119127,329.98252108944115,336.7086182701318,94.0
0.9135705528674389,2497.1885637784135,0.2151910607213373,18.12859445776014,7.288215219522336,333.3694429035782,0.29122188659431747,329.725335293817,337.0135505133394,95.0
1.2010631821536528,2410.1514953675796,0.20769078647490083,17.6453669673805,7.060831899071878,333.5406184596838,0.3070319799301905,330.01020251014785,337.07103440921975,96.0
1.0033237083798507,2464.364191042574,0.21236247513152895,18.22779735986255,6.797763359263158,333.3768074831447,0.3036692257809989,329.97792580351313,336.7756891627763,97.0
0.7315912093110644,2567.105227552997,0.2212160126444652,18.083147944242274,7.113916085849729,333.573560500689,0.30599245633695854,330.0166024577641,337.13051854361385,98.0
1.4252878927406922,2359.2401065323693,0.2033035824306581,18.210842656330797,7.180138381015031,333.3642685439208,0.295135190972921,329.7741993534133,336.9543377344283,99.0
1.1165294539060966,2440.809067188943,0.21033265160878473,18.36093212035213,6.512066784994179,333.3068650837034,0.2984376010651258,330.0508316912063,336.56289847620053,100.0
